44 x 1 = 0-44, 44 x 2 = 0-88, 44 x 3 = 1-36, 44 x 4 = 1-80, 44 x 5 = 2-28, 44 x 6 = 2-72, 44 x 7 = 3-20, 44 x 8 = 3-64, 44 x 9 = 4-12, 44 x 10 = 4-56, 44 x 11 = 5-4, 44 x 12 = 5-48, 44 x 13 = 5-92, 44 x 14 = 6-40, 44 x 15 = 6-84, 44 x 16 = 7-32, 44 x 17 = 7-76, 44 x 18 = 8-24, 44 x 19 = 8-68, 44 x 20 = 9-16, 44 x 21 = 9-60, 44 x 22 = 10-8, 44 x 23 = 10-52, 44 x 24 = 11-0, 44 x 25 = 11-44, 44 x 26 = 11-88, 44 x 27 = 12-36, 44 x 28 = 12-80, 44 x 29 = 13-28, 44 x 30 = 13-72, 44 x 31 = 14-20, 44 x 32 = 14-64, 44 x 33 = 15-12, 44 x 34 = 15-56, 44 x 35 = 16-4, 44 x 36 = 16-48, 44 x 37 = 16-92, 44 x 38 = 17-40, 44 x 39 = 17-84, 44 x 40 = 18-32, 44 x 41 = 18-76, 44 x 42 = 19-24, 44 x 43 = 19-68, 44 x 44 = 20-16, 44 x 45 = 20-60, 44 x 46 = 21-8, 44 x 47 = 21-52, 44 x 48 = 22-0, 44 x 49 = 22-44, 44 x 50 = 22-88, 44 x 51 = 23-36, 44 x 52 = 23-80, 44 x 53 = 24-28, 44 x 54 = 24-72, 44 x 55 = 25-20, 44 x 56 = 25-64, 44 x 57 = 26-12, 44 x 58 = 26-56, 44 x 59 = 27-4, 44 x 60 = 27-48, 44 x 61 = 27-92, 44 x 62 = 28-40, 44 x 63 = 28-84, 44 x 64 = 29-32, 44 x 65 = 29-76, 44 x 66 = 30-24, 44 x 67 = 30-68, 44 x 68 = 31-16, 44 x 69 = 31-60, 44 x 70 = 32-8, 44 x 71 = 32-52, 44 x 72 = 33-0, 44 x 73 = 33-44, 44 x 74 = 33-88, 44 x 75 = 34-36, 44 x 76 = 34-80, 44 x 77 = 35-28, 44 x 78 = 35-72, 44 x 79 = 36-20, 44 x 80 = 36-64, 44 x 81 = 37-12, 44 x 82 = 37-56, 44 x 83 = 38-4, 44 x 84 = 38-48, 44 x 85 = 38-92, 44 x 86 = 39-40, 44 x 87 = 39-84, 44 x 88 = 40-32, 44 x 89 = 40-76, 44 x 90 = 41-24, 44 x 91 = 41-68, 44 x 92 = 42-16, 44 x 93 = 42-60, 44 x 94 = 43-8, 44 x 95 = 43-52, 
45 x 1 = 0-45, 45 x 2 = 0-90, 45 x 3 = 1-39, 45 x 4 = 1-84, 45 x 5 = 2-33, 45 x 6 = 2-78, 45 x 7 = 3-27, 45 x 8 = 3-72, 45 x 9 = 4-21, 45 x 10 = 4-66, 45 x 11 = 5-15, 45 x 12 = 5-60, 45 x 13 = 6-9, 45 x 14 = 6-54, 45 x 15 = 7-3, 45 x 16 = 7-48, 45 x 17 = 7-93, 45 x 18 = 8-42, 45 x 19 = 8-87, 45 x 20 = 9-36, 45 x 21 = 9-81, 45 x 22 = 10-30, 45 x 23 = 10-75, 45 x 24 = 11-24, 45 x 25 = 11-69, 45 x 26 = 12-18, 45 x 27 = 12-63, 45 x 28 = 13-12, 45 x 29 = 13-57, 45 x 30 = 14-6, 45 x 31 = 14-51, 45 x 32 = 15-0, 45 x 33 = 15-45, 45 x 34 = 15-90, 45 x 35 = 16-39, 45 x 36 = 16-84, 45 x 37 = 17-33, 45 x 38 = 17-78, 45 x 39 = 18-27, 45 x 40 = 18-72, 45 x 41 = 19-21, 45 x 42 = 19-66, 45 x 43 = 20-15, 45 x 44 = 20-60, 45 x 45 = 21-9, 45 x 46 = 21-54, 45 x 47 = 22-3, 45 x 48 = 22-48, 45 x 49 = 22-93, 45 x 50 = 23-42, 45 x 51 = 23-87, 45 x 52 = 24-36, 45 x 53 = 24-81, 45 x 54 = 25-30, 45 x 55 = 25-75, 45 x 56 = 26-24, 45 x 57 = 26-69, 45 x 58 = 27-18, 45 x 59 = 27-63, 45 x 60 = 28-12, 45 x 61 = 28-57, 45 x 62 = 29-6, 45 x 63 = 29-51, 45 x 64 = 30-0, 45 x 65 = 30-45, 45 x 66 = 30-90, 45 x 67 = 31-39, 45 x 68 = 31-84, 45 x 69 = 32-33, 45 x 70 = 32-78, 45 x 71 = 33-27, 45 x 72 = 33-72, 45 x 73 = 34-21, 45 x 74 = 34-66, 45 x 75 = 35-15, 45 x 76 = 35-60, 45 x 77 = 36-9, 45 x 78 = 36-54, 45 x 79 = 37-3, 45 x 80 = 37-48, 45 x 81 = 37-93, 45 x 82 = 38-42, 45 x 83 = 38-87, 45 x 84 = 39-36, 45 x 85 = 39-81, 45 x 86 = 40-30, 45 x 87 = 40-75, 45 x 88 = 41-24, 45 x 89 = 41-69, 45 x 90 = 42-18, 45 x 91 = 42-63, 45 x 92 = 43-12, 45 x 93 = 43-57, 45 x 94 = 44-6, 45 x 95 = 44-51, 
46 x 1 = 0-46, 46 x 2 = 0-92, 46 x 3 = 1-42, 46 x 4 = 1-88, 46 x 5 = 2-38, 46 x 6 = 2-84, 46 x 7 = 3-34, 46 x 8 = 3-80, 46 x 9 = 4-30, 46 x 10 = 4-76, 46 x 11 = 5-26, 46 x 12 = 5-72, 46 x 13 = 6-22, 46 x 14 = 6-68, 46 x 15 = 7-18, 46 x 16 = 7-64, 46 x 17 = 8-14, 46 x 18 = 8-60, 46 x 19 = 9-10, 46 x 20 = 9-56, 46 x 21 = 10-6, 46 x 22 = 10-52, 46 x 23 = 11-2, 46 x 24 = 11-48, 46 x 25 = 11-94, 46 x 26 = 12-44, 46 x 27 = 12-90, 46 x 28 = 13-40, 46 x 29 = 13-86, 46 x 30 = 14-36, 46 x 31 = 14-82, 46 x 32 = 15-32, 46 x 33 = 15-78, 46 x 34 = 16-28, 46 x 35 = 16-74, 46 x 36 = 17-24, 46 x 37 = 17-70, 46 x 38 = 18-20, 46 x 39 = 18-66, 46 x 40 = 19-16, 46 x 41 = 19-62, 46 x 42 = 20-12, 46 x 43 = 20-58, 46 x 44 = 21-8, 46 x 45 = 21-54, 46 x 46 = 22-4, 46 x 47 = 22-50, 46 x 48 = 23-0, 46 x 49 = 23-46, 46 x 50 = 23-92, 46 x 51 = 24-42, 46 x 52 = 24-88, 46 x 53 = 25-38, 46 x 54 = 25-84, 46 x 55 = 26-34, 46 x 56 = 26-80, 46 x 57 = 27-30, 46 x 58 = 27-76, 46 x 59 = 28-26, 46 x 60 = 28-72, 46 x 61 = 29-22, 46 x 62 = 29-68, 46 x 63 = 30-18, 46 x 64 = 30-64, 46 x 65 = 31-14, 46 x 66 = 31-60, 46 x 67 = 32-10, 46 x 68 = 32-56, 46 x 69 = 33-6, 46 x 70 = 33-52, 46 x 71 = 34-2, 46 x 72 = 34-48, 46 x 73 = 34-94, 46 x 74 = 35-44, 46 x 75 = 35-90, 46 x 76 = 36-40, 46 x 77 = 36-86, 46 x 78 = 37-36, 46 x 79 = 37-82, 46 x 80 = 38-32, 46 x 81 = 38-78, 46 x 82 = 39-28, 46 x 83 = 39-74, 46 x 84 = 40-24, 46 x 85 = 40-70, 46 x 86 = 41-20, 46 x 87 = 41-66, 46 x 88 = 42-16, 46 x 89 = 42-62, 46 x 90 = 43-12, 46 x 91 = 43-58, 46 x 92 = 44-8, 46 x 93 = 44-54, 46 x 94 = 45-4, 46 x 95 = 45-50, 
47 x 1 = 0-47, 47 x 2 = 0-94, 47 x 3 = 1-45, 47 x 4 = 1-92, 47 x 5 = 2-43, 47 x 6 = 2-90, 47 x 7 = 3-41, 47 x 8 = 3-88, 47 x 9 = 4-39, 47 x 10 = 4-86, 47 x 11 = 5-37, 47 x 12 = 5-84, 47 x 13 = 6-35, 47 x 14 = 6-82, 47 x 15 = 7-33, 47 x 16 = 7-80, 47 x 17 = 8-31, 47 x 18 = 8-78, 47 x 19 = 9-29, 47 x 20 = 9-76, 47 x 21 = 10-27, 47 x 22 = 10-74, 47 x 23 = 11-25, 47 x 24 = 11-72, 47 x 25 = 12-23, 47 x 26 = 12-70, 47 x 27 = 13-21, 47 x 28 = 13-68, 47 x 29 = 14-19, 47 x 30 = 14-66, 47 x 31 = 15-17, 47 x 32 = 15-64, 47 x 33 = 16-15, 47 x 34 = 16-62, 47 x 35 = 17-13, 47 x 36 = 17-60, 47 x 37 = 18-11, 47 x 38 = 18-58, 47 x 39 = 19-9, 47 x 40 = 19-56, 47 x 41 = 20-7, 47 x 42 = 20-54, 47 x 43 = 21-5, 47 x 44 = 21-52, 47 x 45 = 22-3, 47 x 46 = 22-50, 47 x 47 = 23-1, 47 x 48 = 23-48, 47 x 49 = 23-95, 47 x 50 = 24-46, 47 x 51 = 24-93, 47 x 52 = 25-44, 47 x 53 = 25-91, 47 x 54 = 26-42, 47 x 55 = 26-89, 47 x 56 = 27-40, 47 x 57 = 27-87, 47 x 58 = 28-38, 47 x 59 = 28-85, 47 x 60 = 29-36, 47 x 61 = 29-83, 47 x 62 = 30-34, 47 x 63 = 30-81, 47 x 64 = 31-32, 47 x 65 = 31-79, 47 x 66 = 32-30, 47 x 67 = 32-77, 47 x 68 = 33-28, 47 x 69 = 33-75, 47 x 70 = 34-26, 47 x 71 = 34-73, 47 x 72 = 35-24, 47 x 73 = 35-71, 47 x 74 = 36-22, 47 x 75 = 36-69, 47 x 76 = 37-20, 47 x 77 = 37-67, 47 x 78 = 38-18, 47 x 79 = 38-65, 47 x 80 = 39-16, 47 x 81 = 39-63, 47 x 82 = 40-14, 47 x 83 = 40-61, 47 x 84 = 41-12, 47 x 85 = 41-59, 47 x 86 = 42-10, 47 x 87 = 42-57, 47 x 88 = 43-8, 47 x 89 = 43-55, 47 x 90 = 44-6, 47 x 91 = 44-53, 47 x 92 = 45-4, 47 x 93 = 45-51, 47 x 94 = 46-2, 47 x 95 = 46-49, 
48 x 1 = 0-48, 48 x 2 = 1-0, 48 x 3 = 1-48, 48 x 4 = 2-0, 48 x 5 = 2-48, 48 x 6 = 3-0, 48 x 7 = 3-48, 48 x 8 = 4-0, 48 x 9 = 4-48, 48 x 10 = 5-0, 48 x 11 = 5-48, 48 x 12 = 6-0, 48 x 13 = 6-48, 48 x 14 = 7-0, 48 x 15 = 7-48, 48 x 16 = 8-0, 48 x 17 = 8-48, 48 x 18 = 9-0, 48 x 19 = 9-48, 48 x 20 = 10-0, 48 x 21 = 10-48, 48 x 22 = 11-0, 48 x 23 = 11-48, 48 x 24 = 12-0, 48 x 25 = 12-48, 48 x 26 = 13-0, 48 x 27 = 13-48, 48 x 28 = 14-0, 48 x 29 = 14-48, 48 x 30 = 15-0, 48 x 31 = 15-48, 48 x 32 = 16-0, 48 x 33 = 16-48, 48 x 34 = 17-0, 48 x 35 = 17-48, 48 x 36 = 18-0, 48 x 37 = 18-48, 48 x 38 = 19-0, 48 x 39 = 19-48, 48 x 40 = 20-0, 48 x 41 = 20-48, 48 x 42 = 21-0, 48 x 43 = 21-48, 48 x 44 = 22-0, 48 x 45 = 22-48, 48 x 46 = 23-0, 48 x 47 = 23-48, 48 x 48 = 24-0, 48 x 49 = 24-48, 48 x 50 = 25-0, 48 x 51 = 25-48, 48 x 52 = 26-0, 48 x 53 = 26-48, 48 x 54 = 27-0, 48 x 55 = 27-48, 48 x 56 = 28-0, 48 x 57 = 28-48, 48 x 58 = 29-0, 48 x 59 = 29-48, 48 x 60 = 30-0, 48 x 61 = 30-48, 48 x 62 = 31-0, 48 x 63 = 31-48, 48 x 64 = 32-0, 48 x 65 = 32-48, 48 x 66 = 33-0, 48 x 67 = 33-48, 48 x 68 = 34-0, 48 x 69 = 34-48, 48 x 70 = 35-0, 48 x 71 = 35-48, 48 x 72 = 36-0, 48 x 73 = 36-48, 48 x 74 = 37-0, 48 x 75 = 37-48, 48 x 76 = 38-0, 48 x 77 = 38-48, 48 x 78 = 39-0, 48 x 79 = 39-48, 48 x 80 = 40-0, 48 x 81 = 40-48, 48 x 82 = 41-0, 48 x 83 = 41-48, 48 x 84 = 42-0, 48 x 85 = 42-48, 48 x 86 = 43-0, 48 x 87 = 43-48, 48 x 88 = 44-0, 48 x 89 = 44-48, 48 x 90 = 45-0, 48 x 91 = 45-48, 48 x 92 = 46-0, 48 x 93 = 46-48, 48 x 94 = 47-0, 48 x 95 = 47-48, 
49 x 1 = 0-49, 49 x 2 = 1-2, 49 x 3 = 1-51, 49 x 4 = 2-4, 49 x 5 = 2-53, 49 x 6 = 3-6, 49 x 7 = 3-55, 49 x 8 = 4-8, 49 x 9 = 4-57, 49 x 10 = 5-10, 49 x 11 = 5-59, 49 x 12 = 6-12, 49 x 13 = 6-61, 49 x 14 = 7-14, 49 x 15 = 7-63, 49 x 16 = 8-16, 49 x 17 = 8-65, 49 x 18 = 9-18, 49 x 19 = 9-67, 49 x 20 = 10-20, 49 x 21 = 10-69, 49 x 22 = 11-22, 49 x 23 = 11-71, 49 x 24 = 12-24, 49 x 25 = 12-73, 49 x 26 = 13-26, 49 x 27 = 13-75, 49 x 28 = 14-28, 49 x 29 = 14-77, 49 x 30 = 15-30, 49 x 31 = 15-79, 49 x 32 = 16-32, 49 x 33 = 16-81, 49 x 34 = 17-34, 49 x 35 = 17-83, 49 x 36 = 18-36, 49 x 37 = 18-85, 49 x 38 = 19-38, 49 x 39 = 19-87, 49 x 40 = 20-40, 49 x 41 = 20-89, 49 x 42 = 21-42, 49 x 43 = 21-91, 49 x 44 = 22-44, 49 x 45 = 22-93, 49 x 46 = 23-46, 49 x 47 = 23-95, 49 x 48 = 24-48, 49 x 49 = 25-1, 49 x 50 = 25-50, 49 x 51 = 26-3, 49 x 52 = 26-52, 49 x 53 = 27-5, 49 x 54 = 27-54, 49 x 55 = 28-7, 49 x 56 = 28-56, 49 x 57 = 29-9, 49 x 58 = 29-58, 49 x 59 = 30-11, 49 x 60 = 30-60, 49 x 61 = 31-13, 49 x 62 = 31-62, 49 x 63 = 32-15, 49 x 64 = 32-64, 49 x 65 = 33-17, 49 x 66 = 33-66, 49 x 67 = 34-19, 49 x 68 = 34-68, 49 x 69 = 35-21, 49 x 70 = 35-70, 49 x 71 = 36-23, 49 x 72 = 36-72, 49 x 73 = 37-25, 49 x 74 = 37-74, 49 x 75 = 38-27, 49 x 76 = 38-76, 49 x 77 = 39-29, 49 x 78 = 39-78, 49 x 79 = 40-31, 49 x 80 = 40-80, 49 x 81 = 41-33, 49 x 82 = 41-82, 49 x 83 = 42-35, 49 x 84 = 42-84, 49 x 85 = 43-37, 49 x 86 = 43-86, 49 x 87 = 44-39, 49 x 88 = 44-88, 49 x 89 = 45-41, 49 x 90 = 45-90, 49 x 91 = 46-43, 49 x 92 = 46-92, 49 x 93 = 47-45, 49 x 94 = 47-94, 49 x 95 = 48-47, 
50 x 1 = 0-50, 50 x 2 = 1-4, 50 x 3 = 1-54, 50 x 4 = 2-8, 50 x 5 = 2-58, 50 x 6 = 3-12, 50 x 7 = 3-62, 50 x 8 = 4-16, 50 x 9 = 4-66, 50 x 10 = 5-20, 50 x 11 = 5-70, 50 x 12 = 6-24, 50 x 13 = 6-74, 50 x 14 = 7-28, 50 x 15 = 7-78, 50 x 16 = 8-32, 50 x 17 = 8-82, 50 x 18 = 9-36, 50 x 19 = 9-86, 50 x 20 = 10-40, 50 x 21 = 10-90, 50 x 22 = 11-44, 50 x 23 = 11-94, 50 x 24 = 12-48, 50 x 25 = 13-2, 50 x 26 = 13-52, 50 x 27 = 14-6, 50 x 28 = 14-56, 50 x 29 = 15-10, 50 x 30 = 15-60, 50 x 31 = 16-14, 50 x 32 = 16-64, 50 x 33 = 17-18, 50 x 34 = 17-68, 50 x 35 = 18-22, 50 x 36 = 18-72, 50 x 37 = 19-26, 50 x 38 = 19-76, 50 x 39 = 20-30, 50 x 40 = 20-80, 50 x 41 = 21-34, 50 x 42 = 21-84, 50 x 43 = 22-38, 50 x 44 = 22-88, 50 x 45 = 23-42, 50 x 46 = 23-92, 50 x 47 = 24-46, 50 x 48 = 25-0, 50 x 49 = 25-50, 50 x 50 = 26-4, 50 x 51 = 26-54, 50 x 52 = 27-8, 50 x 53 = 27-58, 50 x 54 = 28-12, 50 x 55 = 28-62, 50 x 56 = 29-16, 50 x 57 = 29-66, 50 x 58 = 30-20, 50 x 59 = 30-70, 50 x 60 = 31-24, 50 x 61 = 31-74, 50 x 62 = 32-28, 50 x 63 = 32-78, 50 x 64 = 33-32, 50 x 65 = 33-82, 50 x 66 = 34-36, 50 x 67 = 34-86, 50 x 68 = 35-40, 50 x 69 = 35-90, 50 x 70 = 36-44, 50 x 71 = 36-94, 50 x 72 = 37-48, 50 x 73 = 38-2, 50 x 74 = 38-52, 50 x 75 = 39-6, 50 x 76 = 39-56, 50 x 77 = 40-10, 50 x 78 = 40-60, 50 x 79 = 41-14, 50 x 80 = 41-64, 50 x 81 = 42-18, 50 x 82 = 42-68, 50 x 83 = 43-22, 50 x 84 = 43-72, 50 x 85 = 44-26, 50 x 86 = 44-76, 50 x 87 = 45-30, 50 x 88 = 45-80, 50 x 89 = 46-34, 50 x 90 = 46-84, 50 x 91 = 47-38, 50 x 92 = 47-88, 50 x 93 = 48-42, 50 x 94 = 48-92, 50 x 95 = 49-46, 
51 x 1 = 0-51, 51 x 2 = 1-6, 51 x 3 = 1-57, 51 x 4 = 2-12, 51 x 5 = 2-63, 51 x 6 = 3-18, 51 x 7 = 3-69, 51 x 8 = 4-24, 51 x 9 = 4-75, 51 x 10 = 5-30, 51 x 11 = 5-81, 51 x 12 = 6-36, 51 x 13 = 6-87, 51 x 14 = 7-42, 51 x 15 = 7-93, 51 x 16 = 8-48, 51 x 17 = 9-3, 51 x 18 = 9-54, 51 x 19 = 10-9, 51 x 20 = 10-60, 51 x 21 = 11-15, 51 x 22 = 11-66, 51 x 23 = 12-21, 51 x 24 = 12-72, 51 x 25 = 13-27, 51 x 26 = 13-78, 51 x 27 = 14-33, 51 x 28 = 14-84, 51 x 29 = 15-39, 51 x 30 = 15-90, 51 x 31 = 16-45, 51 x 32 = 17-0, 51 x 33 = 17-51, 51 x 34 = 18-6, 51 x 35 = 18-57, 51 x 36 = 19-12, 51 x 37 = 19-63, 51 x 38 = 20-18, 51 x 39 = 20-69, 51 x 40 = 21-24, 51 x 41 = 21-75, 51 x 42 = 22-30, 51 x 43 = 22-81, 51 x 44 = 23-36, 51 x 45 = 23-87, 51 x 46 = 24-42, 51 x 47 = 24-93, 51 x 48 = 25-48, 51 x 49 = 26-3, 51 x 50 = 26-54, 51 x 51 = 27-9, 51 x 52 = 27-60, 51 x 53 = 28-15, 51 x 54 = 28-66, 51 x 55 = 29-21, 51 x 56 = 29-72, 51 x 57 = 30-27, 51 x 58 = 30-78, 51 x 59 = 31-33, 51 x 60 = 31-84, 51 x 61 = 32-39, 51 x 62 = 32-90, 51 x 63 = 33-45, 51 x 64 = 34-0, 51 x 65 = 34-51, 51 x 66 = 35-6, 51 x 67 = 35-57, 51 x 68 = 36-12, 51 x 69 = 36-63, 51 x 70 = 37-18, 51 x 71 = 37-69, 51 x 72 = 38-24, 51 x 73 = 38-75, 51 x 74 = 39-30, 51 x 75 = 39-81, 51 x 76 = 40-36, 51 x 77 = 40-87, 51 x 78 = 41-42, 51 x 79 = 41-93, 51 x 80 = 42-48, 51 x 81 = 43-3, 51 x 82 = 43-54, 51 x 83 = 44-9, 51 x 84 = 44-60, 51 x 85 = 45-15, 51 x 86 = 45-66, 51 x 87 = 46-21, 51 x 88 = 46-72, 51 x 89 = 47-27, 51 x 90 = 47-78, 51 x 91 = 48-33, 51 x 92 = 48-84, 51 x 93 = 49-39, 51 x 94 = 49-90, 51 x 95 = 50-45, 
52 x 1 = 0-52, 52 x 2 = 1-8, 52 x 3 = 1-60, 52 x 4 = 2-16, 52 x 5 = 2-68, 52 x 6 = 3-24, 52 x 7 = 3-76, 52 x 8 = 4-32, 52 x 9 = 4-84, 52 x 10 = 5-40, 52 x 11 = 5-92, 52 x 12 = 6-48, 52 x 13 = 7-4, 52 x 14 = 7-56, 52 x 15 = 8-12, 52 x 16 = 8-64, 52 x 17 = 9-20, 52 x 18 = 9-72, 52 x 19 = 10-28, 52 x 20 = 10-80, 52 x 21 = 11-36, 52 x 22 = 11-88, 52 x 23 = 12-44, 52 x 24 = 13-0, 52 x 25 = 13-52, 52 x 26 = 14-8, 52 x 27 = 14-60, 52 x 28 = 15-16, 52 x 29 = 15-68, 52 x 30 = 16-24, 52 x 31 = 16-76, 52 x 32 = 17-32, 52 x 33 = 17-84, 52 x 34 = 18-40, 52 x 35 = 18-92, 52 x 36 = 19-48, 52 x 37 = 20-4, 52 x 38 = 20-56, 52 x 39 = 21-12, 52 x 40 = 21-64, 52 x 41 = 22-20, 52 x 42 = 22-72, 52 x 43 = 23-28, 52 x 44 = 23-80, 52 x 45 = 24-36, 52 x 46 = 24-88, 52 x 47 = 25-44, 52 x 48 = 26-0, 52 x 49 = 26-52, 52 x 50 = 27-8, 52 x 51 = 27-60, 52 x 52 = 28-16, 52 x 53 = 28-68, 52 x 54 = 29-24, 52 x 55 = 29-76, 52 x 56 = 30-32, 52 x 57 = 30-84, 52 x 58 = 31-40, 52 x 59 = 31-92, 52 x 60 = 32-48, 52 x 61 = 33-4, 52 x 62 = 33-56, 52 x 63 = 34-12, 52 x 64 = 34-64, 52 x 65 = 35-20, 52 x 66 = 35-72, 52 x 67 = 36-28, 52 x 68 = 36-80, 52 x 69 = 37-36, 52 x 70 = 37-88, 52 x 71 = 38-44, 52 x 72 = 39-0, 52 x 73 = 39-52, 52 x 74 = 40-8, 52 x 75 = 40-60, 52 x 76 = 41-16, 52 x 77 = 41-68, 52 x 78 = 42-24, 52 x 79 = 42-76, 52 x 80 = 43-32, 52 x 81 = 43-84, 52 x 82 = 44-40, 52 x 83 = 44-92, 52 x 84 = 45-48, 52 x 85 = 46-4, 52 x 86 = 46-56, 52 x 87 = 47-12, 52 x 88 = 47-64, 52 x 89 = 48-20, 52 x 90 = 48-72, 52 x 91 = 49-28, 52 x 92 = 49-80, 52 x 93 = 50-36, 52 x 94 = 50-88, 52 x 95 = 51-44, 
53 x 1 = 0-53, 53 x 2 = 1-10, 53 x 3 = 1-63, 53 x 4 = 2-20, 53 x 5 = 2-73, 53 x 6 = 3-30, 53 x 7 = 3-83, 53 x 8 = 4-40, 53 x 9 = 4-93, 53 x 10 = 5-50, 53 x 11 = 6-7, 53 x 12 = 6-60, 53 x 13 = 7-17, 53 x 14 = 7-70, 53 x 15 = 8-27, 53 x 16 = 8-80, 53 x 17 = 9-37, 53 x 18 = 9-90, 53 x 19 = 10-47, 53 x 20 = 11-4, 53 x 21 = 11-57, 53 x 22 = 12-14, 53 x 23 = 12-67, 53 x 24 = 13-24, 53 x 25 = 13-77, 53 x 26 = 14-34, 53 x 27 = 14-87, 53 x 28 = 15-44, 53 x 29 = 16-1, 53 x 30 = 16-54, 53 x 31 = 17-11, 53 x 32 = 17-64, 53 x 33 = 18-21, 53 x 34 = 18-74, 53 x 35 = 19-31, 53 x 36 = 19-84, 53 x 37 = 20-41, 53 x 38 = 20-94, 53 x 39 = 21-51, 53 x 40 = 22-8, 53 x 41 = 22-61, 53 x 42 = 23-18, 53 x 43 = 23-71, 53 x 44 = 24-28, 53 x 45 = 24-81, 53 x 46 = 25-38, 53 x 47 = 25-91, 53 x 48 = 26-48, 53 x 49 = 27-5, 53 x 50 = 27-58, 53 x 51 = 28-15, 53 x 52 = 28-68, 53 x 53 = 29-25, 53 x 54 = 29-78, 53 x 55 = 30-35, 53 x 56 = 30-88, 53 x 57 = 31-45, 53 x 58 = 32-2, 53 x 59 = 32-55, 53 x 60 = 33-12, 53 x 61 = 33-65, 53 x 62 = 34-22, 53 x 63 = 34-75, 53 x 64 = 35-32, 53 x 65 = 35-85, 53 x 66 = 36-42, 53 x 67 = 36-95, 53 x 68 = 37-52, 53 x 69 = 38-9, 53 x 70 = 38-62, 53 x 71 = 39-19, 53 x 72 = 39-72, 53 x 73 = 40-29, 53 x 74 = 40-82, 53 x 75 = 41-39, 53 x 76 = 41-92, 53 x 77 = 42-49, 53 x 78 = 43-6, 53 x 79 = 43-59, 53 x 80 = 44-16, 53 x 81 = 44-69, 53 x 82 = 45-26, 53 x 83 = 45-79, 53 x 84 = 46-36, 53 x 85 = 46-89, 53 x 86 = 47-46, 53 x 87 = 48-3, 53 x 88 = 48-56, 53 x 89 = 49-13, 53 x 90 = 49-66, 53 x 91 = 50-23, 53 x 92 = 50-76, 53 x 93 = 51-33, 53 x 94 = 51-86, 53 x 95 = 52-43, 
54 x 1 = 0-54, 54 x 2 = 1-12, 54 x 3 = 1-66, 54 x 4 = 2-24, 54 x 5 = 2-78, 54 x 6 = 3-36, 54 x 7 = 3-90, 54 x 8 = 4-48, 54 x 9 = 5-6, 54 x 10 = 5-60, 54 x 11 = 6-18, 54 x 12 = 6-72, 54 x 13 = 7-30, 54 x 14 = 7-84, 54 x 15 = 8-42, 54 x 16 = 9-0, 54 x 17 = 9-54, 54 x 18 = 10-12, 54 x 19 = 10-66, 54 x 20 = 11-24, 54 x 21 = 11-78, 54 x 22 = 12-36, 54 x 23 = 12-90, 54 x 24 = 13-48, 54 x 25 = 14-6, 54 x 26 = 14-60, 54 x 27 = 15-18, 54 x 28 = 15-72, 54 x 29 = 16-30, 54 x 30 = 16-84, 54 x 31 = 17-42, 54 x 32 = 18-0, 54 x 33 = 18-54, 54 x 34 = 19-12, 54 x 35 = 19-66, 54 x 36 = 20-24, 54 x 37 = 20-78, 54 x 38 = 21-36, 54 x 39 = 21-90, 54 x 40 = 22-48, 54 x 41 = 23-6, 54 x 42 = 23-60, 54 x 43 = 24-18, 54 x 44 = 24-72, 54 x 45 = 25-30, 54 x 46 = 25-84, 54 x 47 = 26-42, 54 x 48 = 27-0, 54 x 49 = 27-54, 54 x 50 = 28-12, 54 x 51 = 28-66, 54 x 52 = 29-24, 54 x 53 = 29-78, 54 x 54 = 30-36, 54 x 55 = 30-90, 54 x 56 = 31-48, 54 x 57 = 32-6, 54 x 58 = 32-60, 54 x 59 = 33-18, 54 x 60 = 33-72, 54 x 61 = 34-30, 54 x 62 = 34-84, 54 x 63 = 35-42, 54 x 64 = 36-0, 54 x 65 = 36-54, 54 x 66 = 37-12, 54 x 67 = 37-66, 54 x 68 = 38-24, 54 x 69 = 38-78, 54 x 70 = 39-36, 54 x 71 = 39-90, 54 x 72 = 40-48, 54 x 73 = 41-6, 54 x 74 = 41-60, 54 x 75 = 42-18, 54 x 76 = 42-72, 54 x 77 = 43-30, 54 x 78 = 43-84, 54 x 79 = 44-42, 54 x 80 = 45-0, 54 x 81 = 45-54, 54 x 82 = 46-12, 54 x 83 = 46-66, 54 x 84 = 47-24, 54 x 85 = 47-78, 54 x 86 = 48-36, 54 x 87 = 48-90, 54 x 88 = 49-48, 54 x 89 = 50-6, 54 x 90 = 50-60, 54 x 91 = 51-18, 54 x 92 = 51-72, 54 x 93 = 52-30, 54 x 94 = 52-84, 54 x 95 = 53-42, 
