41 x 1 = 0-41, 41 x 2 = 0-82, 41 x 3 = 1-20, 41 x 4 = 1-61, 41 x 5 = 1-102, 41 x 6 = 2-40, 41 x 7 = 2-81, 41 x 8 = 3-19, 41 x 9 = 3-60, 41 x 10 = 3-101, 41 x 11 = 4-39, 41 x 12 = 4-80, 41 x 13 = 5-18, 41 x 14 = 5-59, 41 x 15 = 5-100, 41 x 16 = 6-38, 41 x 17 = 6-79, 41 x 18 = 7-17, 41 x 19 = 7-58, 41 x 20 = 7-99, 41 x 21 = 8-37, 41 x 22 = 8-78, 41 x 23 = 9-16, 41 x 24 = 9-57, 41 x 25 = 9-98, 41 x 26 = 10-36, 41 x 27 = 10-77, 41 x 28 = 11-15, 41 x 29 = 11-56, 41 x 30 = 11-97, 41 x 31 = 12-35, 41 x 32 = 12-76, 41 x 33 = 13-14, 41 x 34 = 13-55, 41 x 35 = 13-96, 41 x 36 = 14-34, 41 x 37 = 14-75, 41 x 38 = 15-13, 41 x 39 = 15-54, 41 x 40 = 15-95, 41 x 41 = 16-33, 41 x 42 = 16-74, 41 x 43 = 17-12, 41 x 44 = 17-53, 41 x 45 = 17-94, 41 x 46 = 18-32, 41 x 47 = 18-73, 41 x 48 = 19-11, 41 x 49 = 19-52, 41 x 50 = 19-93, 41 x 51 = 20-31, 41 x 52 = 20-72, 41 x 53 = 21-10, 41 x 54 = 21-51, 41 x 55 = 21-92, 41 x 56 = 22-30, 41 x 57 = 22-71, 41 x 58 = 23-9, 41 x 59 = 23-50, 41 x 60 = 23-91, 41 x 61 = 24-29, 41 x 62 = 24-70, 41 x 63 = 25-8, 41 x 64 = 25-49, 41 x 65 = 25-90, 41 x 66 = 26-28, 41 x 67 = 26-69, 41 x 68 = 27-7, 41 x 69 = 27-48, 41 x 70 = 27-89, 41 x 71 = 28-27, 41 x 72 = 28-68, 41 x 73 = 29-6, 41 x 74 = 29-47, 41 x 75 = 29-88, 41 x 76 = 30-26, 41 x 77 = 30-67, 41 x 78 = 31-5, 41 x 79 = 31-46, 41 x 80 = 31-87, 41 x 81 = 32-25, 41 x 82 = 32-66, 41 x 83 = 33-4, 41 x 84 = 33-45, 41 x 85 = 33-86, 41 x 86 = 34-24, 41 x 87 = 34-65, 41 x 88 = 35-3, 41 x 89 = 35-44, 41 x 90 = 35-85, 41 x 91 = 36-23, 41 x 92 = 36-64, 41 x 93 = 37-2, 41 x 94 = 37-43, 41 x 95 = 37-84, 41 x 96 = 38-22, 41 x 97 = 38-63, 41 x 98 = 39-1, 41 x 99 = 39-42, 41 x 100 = 39-83, 41 x 101 = 40-21, 41 x 102 = 40-62, 
42 x 1 = 0-42, 42 x 2 = 0-84, 42 x 3 = 1-23, 42 x 4 = 1-65, 42 x 5 = 2-4, 42 x 6 = 2-46, 42 x 7 = 2-88, 42 x 8 = 3-27, 42 x 9 = 3-69, 42 x 10 = 4-8, 42 x 11 = 4-50, 42 x 12 = 4-92, 42 x 13 = 5-31, 42 x 14 = 5-73, 42 x 15 = 6-12, 42 x 16 = 6-54, 42 x 17 = 6-96, 42 x 18 = 7-35, 42 x 19 = 7-77, 42 x 20 = 8-16, 42 x 21 = 8-58, 42 x 22 = 8-100, 42 x 23 = 9-39, 42 x 24 = 9-81, 42 x 25 = 10-20, 42 x 26 = 10-62, 42 x 27 = 11-1, 42 x 28 = 11-43, 42 x 29 = 11-85, 42 x 30 = 12-24, 42 x 31 = 12-66, 42 x 32 = 13-5, 42 x 33 = 13-47, 42 x 34 = 13-89, 42 x 35 = 14-28, 42 x 36 = 14-70, 42 x 37 = 15-9, 42 x 38 = 15-51, 42 x 39 = 15-93, 42 x 40 = 16-32, 42 x 41 = 16-74, 42 x 42 = 17-13, 42 x 43 = 17-55, 42 x 44 = 17-97, 42 x 45 = 18-36, 42 x 46 = 18-78, 42 x 47 = 19-17, 42 x 48 = 19-59, 42 x 49 = 19-101, 42 x 50 = 20-40, 42 x 51 = 20-82, 42 x 52 = 21-21, 42 x 53 = 21-63, 42 x 54 = 22-2, 42 x 55 = 22-44, 42 x 56 = 22-86, 42 x 57 = 23-25, 42 x 58 = 23-67, 42 x 59 = 24-6, 42 x 60 = 24-48, 42 x 61 = 24-90, 42 x 62 = 25-29, 42 x 63 = 25-71, 42 x 64 = 26-10, 42 x 65 = 26-52, 42 x 66 = 26-94, 42 x 67 = 27-33, 42 x 68 = 27-75, 42 x 69 = 28-14, 42 x 70 = 28-56, 42 x 71 = 28-98, 42 x 72 = 29-37, 42 x 73 = 29-79, 42 x 74 = 30-18, 42 x 75 = 30-60, 42 x 76 = 30-102, 42 x 77 = 31-41, 42 x 78 = 31-83, 42 x 79 = 32-22, 42 x 80 = 32-64, 42 x 81 = 33-3, 42 x 82 = 33-45, 42 x 83 = 33-87, 42 x 84 = 34-26, 42 x 85 = 34-68, 42 x 86 = 35-7, 42 x 87 = 35-49, 42 x 88 = 35-91, 42 x 89 = 36-30, 42 x 90 = 36-72, 42 x 91 = 37-11, 42 x 92 = 37-53, 42 x 93 = 37-95, 42 x 94 = 38-34, 42 x 95 = 38-76, 42 x 96 = 39-15, 42 x 97 = 39-57, 42 x 98 = 39-99, 42 x 99 = 40-38, 42 x 100 = 40-80, 42 x 101 = 41-19, 42 x 102 = 41-61, 
43 x 1 = 0-43, 43 x 2 = 0-86, 43 x 3 = 1-26, 43 x 4 = 1-69, 43 x 5 = 2-9, 43 x 6 = 2-52, 43 x 7 = 2-95, 43 x 8 = 3-35, 43 x 9 = 3-78, 43 x 10 = 4-18, 43 x 11 = 4-61, 43 x 12 = 5-1, 43 x 13 = 5-44, 43 x 14 = 5-87, 43 x 15 = 6-27, 43 x 16 = 6-70, 43 x 17 = 7-10, 43 x 18 = 7-53, 43 x 19 = 7-96, 43 x 20 = 8-36, 43 x 21 = 8-79, 43 x 22 = 9-19, 43 x 23 = 9-62, 43 x 24 = 10-2, 43 x 25 = 10-45, 43 x 26 = 10-88, 43 x 27 = 11-28, 43 x 28 = 11-71, 43 x 29 = 12-11, 43 x 30 = 12-54, 43 x 31 = 12-97, 43 x 32 = 13-37, 43 x 33 = 13-80, 43 x 34 = 14-20, 43 x 35 = 14-63, 43 x 36 = 15-3, 43 x 37 = 15-46, 43 x 38 = 15-89, 43 x 39 = 16-29, 43 x 40 = 16-72, 43 x 41 = 17-12, 43 x 42 = 17-55, 43 x 43 = 17-98, 43 x 44 = 18-38, 43 x 45 = 18-81, 43 x 46 = 19-21, 43 x 47 = 19-64, 43 x 48 = 20-4, 43 x 49 = 20-47, 43 x 50 = 20-90, 43 x 51 = 21-30, 43 x 52 = 21-73, 43 x 53 = 22-13, 43 x 54 = 22-56, 43 x 55 = 22-99, 43 x 56 = 23-39, 43 x 57 = 23-82, 43 x 58 = 24-22, 43 x 59 = 24-65, 43 x 60 = 25-5, 43 x 61 = 25-48, 43 x 62 = 25-91, 43 x 63 = 26-31, 43 x 64 = 26-74, 43 x 65 = 27-14, 43 x 66 = 27-57, 43 x 67 = 27-100, 43 x 68 = 28-40, 43 x 69 = 28-83, 43 x 70 = 29-23, 43 x 71 = 29-66, 43 x 72 = 30-6, 43 x 73 = 30-49, 43 x 74 = 30-92, 43 x 75 = 31-32, 43 x 76 = 31-75, 43 x 77 = 32-15, 43 x 78 = 32-58, 43 x 79 = 32-101, 43 x 80 = 33-41, 43 x 81 = 33-84, 43 x 82 = 34-24, 43 x 83 = 34-67, 43 x 84 = 35-7, 43 x 85 = 35-50, 43 x 86 = 35-93, 43 x 87 = 36-33, 43 x 88 = 36-76, 43 x 89 = 37-16, 43 x 90 = 37-59, 43 x 91 = 37-102, 43 x 92 = 38-42, 43 x 93 = 38-85, 43 x 94 = 39-25, 43 x 95 = 39-68, 43 x 96 = 40-8, 43 x 97 = 40-51, 43 x 98 = 40-94, 43 x 99 = 41-34, 43 x 100 = 41-77, 43 x 101 = 42-17, 43 x 102 = 42-60, 
44 x 1 = 0-44, 44 x 2 = 0-88, 44 x 3 = 1-29, 44 x 4 = 1-73, 44 x 5 = 2-14, 44 x 6 = 2-58, 44 x 7 = 2-102, 44 x 8 = 3-43, 44 x 9 = 3-87, 44 x 10 = 4-28, 44 x 11 = 4-72, 44 x 12 = 5-13, 44 x 13 = 5-57, 44 x 14 = 5-101, 44 x 15 = 6-42, 44 x 16 = 6-86, 44 x 17 = 7-27, 44 x 18 = 7-71, 44 x 19 = 8-12, 44 x 20 = 8-56, 44 x 21 = 8-100, 44 x 22 = 9-41, 44 x 23 = 9-85, 44 x 24 = 10-26, 44 x 25 = 10-70, 44 x 26 = 11-11, 44 x 27 = 11-55, 44 x 28 = 11-99, 44 x 29 = 12-40, 44 x 30 = 12-84, 44 x 31 = 13-25, 44 x 32 = 13-69, 44 x 33 = 14-10, 44 x 34 = 14-54, 44 x 35 = 14-98, 44 x 36 = 15-39, 44 x 37 = 15-83, 44 x 38 = 16-24, 44 x 39 = 16-68, 44 x 40 = 17-9, 44 x 41 = 17-53, 44 x 42 = 17-97, 44 x 43 = 18-38, 44 x 44 = 18-82, 44 x 45 = 19-23, 44 x 46 = 19-67, 44 x 47 = 20-8, 44 x 48 = 20-52, 44 x 49 = 20-96, 44 x 50 = 21-37, 44 x 51 = 21-81, 44 x 52 = 22-22, 44 x 53 = 22-66, 44 x 54 = 23-7, 44 x 55 = 23-51, 44 x 56 = 23-95, 44 x 57 = 24-36, 44 x 58 = 24-80, 44 x 59 = 25-21, 44 x 60 = 25-65, 44 x 61 = 26-6, 44 x 62 = 26-50, 44 x 63 = 26-94, 44 x 64 = 27-35, 44 x 65 = 27-79, 44 x 66 = 28-20, 44 x 67 = 28-64, 44 x 68 = 29-5, 44 x 69 = 29-49, 44 x 70 = 29-93, 44 x 71 = 30-34, 44 x 72 = 30-78, 44 x 73 = 31-19, 44 x 74 = 31-63, 44 x 75 = 32-4, 44 x 76 = 32-48, 44 x 77 = 32-92, 44 x 78 = 33-33, 44 x 79 = 33-77, 44 x 80 = 34-18, 44 x 81 = 34-62, 44 x 82 = 35-3, 44 x 83 = 35-47, 44 x 84 = 35-91, 44 x 85 = 36-32, 44 x 86 = 36-76, 44 x 87 = 37-17, 44 x 88 = 37-61, 44 x 89 = 38-2, 44 x 90 = 38-46, 44 x 91 = 38-90, 44 x 92 = 39-31, 44 x 93 = 39-75, 44 x 94 = 40-16, 44 x 95 = 40-60, 44 x 96 = 41-1, 44 x 97 = 41-45, 44 x 98 = 41-89, 44 x 99 = 42-30, 44 x 100 = 42-74, 44 x 101 = 43-15, 44 x 102 = 43-59, 
45 x 1 = 0-45, 45 x 2 = 0-90, 45 x 3 = 1-32, 45 x 4 = 1-77, 45 x 5 = 2-19, 45 x 6 = 2-64, 45 x 7 = 3-6, 45 x 8 = 3-51, 45 x 9 = 3-96, 45 x 10 = 4-38, 45 x 11 = 4-83, 45 x 12 = 5-25, 45 x 13 = 5-70, 45 x 14 = 6-12, 45 x 15 = 6-57, 45 x 16 = 6-102, 45 x 17 = 7-44, 45 x 18 = 7-89, 45 x 19 = 8-31, 45 x 20 = 8-76, 45 x 21 = 9-18, 45 x 22 = 9-63, 45 x 23 = 10-5, 45 x 24 = 10-50, 45 x 25 = 10-95, 45 x 26 = 11-37, 45 x 27 = 11-82, 45 x 28 = 12-24, 45 x 29 = 12-69, 45 x 30 = 13-11, 45 x 31 = 13-56, 45 x 32 = 13-101, 45 x 33 = 14-43, 45 x 34 = 14-88, 45 x 35 = 15-30, 45 x 36 = 15-75, 45 x 37 = 16-17, 45 x 38 = 16-62, 45 x 39 = 17-4, 45 x 40 = 17-49, 45 x 41 = 17-94, 45 x 42 = 18-36, 45 x 43 = 18-81, 45 x 44 = 19-23, 45 x 45 = 19-68, 45 x 46 = 20-10, 45 x 47 = 20-55, 45 x 48 = 20-100, 45 x 49 = 21-42, 45 x 50 = 21-87, 45 x 51 = 22-29, 45 x 52 = 22-74, 45 x 53 = 23-16, 45 x 54 = 23-61, 45 x 55 = 24-3, 45 x 56 = 24-48, 45 x 57 = 24-93, 45 x 58 = 25-35, 45 x 59 = 25-80, 45 x 60 = 26-22, 45 x 61 = 26-67, 45 x 62 = 27-9, 45 x 63 = 27-54, 45 x 64 = 27-99, 45 x 65 = 28-41, 45 x 66 = 28-86, 45 x 67 = 29-28, 45 x 68 = 29-73, 45 x 69 = 30-15, 45 x 70 = 30-60, 45 x 71 = 31-2, 45 x 72 = 31-47, 45 x 73 = 31-92, 45 x 74 = 32-34, 45 x 75 = 32-79, 45 x 76 = 33-21, 45 x 77 = 33-66, 45 x 78 = 34-8, 45 x 79 = 34-53, 45 x 80 = 34-98, 45 x 81 = 35-40, 45 x 82 = 35-85, 45 x 83 = 36-27, 45 x 84 = 36-72, 45 x 85 = 37-14, 45 x 86 = 37-59, 45 x 87 = 38-1, 45 x 88 = 38-46, 45 x 89 = 38-91, 45 x 90 = 39-33, 45 x 91 = 39-78, 45 x 92 = 40-20, 45 x 93 = 40-65, 45 x 94 = 41-7, 45 x 95 = 41-52, 45 x 96 = 41-97, 45 x 97 = 42-39, 45 x 98 = 42-84, 45 x 99 = 43-26, 45 x 100 = 43-71, 45 x 101 = 44-13, 45 x 102 = 44-58, 
46 x 1 = 0-46, 46 x 2 = 0-92, 46 x 3 = 1-35, 46 x 4 = 1-81, 46 x 5 = 2-24, 46 x 6 = 2-70, 46 x 7 = 3-13, 46 x 8 = 3-59, 46 x 9 = 4-2, 46 x 10 = 4-48, 46 x 11 = 4-94, 46 x 12 = 5-37, 46 x 13 = 5-83, 46 x 14 = 6-26, 46 x 15 = 6-72, 46 x 16 = 7-15, 46 x 17 = 7-61, 46 x 18 = 8-4, 46 x 19 = 8-50, 46 x 20 = 8-96, 46 x 21 = 9-39, 46 x 22 = 9-85, 46 x 23 = 10-28, 46 x 24 = 10-74, 46 x 25 = 11-17, 46 x 26 = 11-63, 46 x 27 = 12-6, 46 x 28 = 12-52, 46 x 29 = 12-98, 46 x 30 = 13-41, 46 x 31 = 13-87, 46 x 32 = 14-30, 46 x 33 = 14-76, 46 x 34 = 15-19, 46 x 35 = 15-65, 46 x 36 = 16-8, 46 x 37 = 16-54, 46 x 38 = 16-100, 46 x 39 = 17-43, 46 x 40 = 17-89, 46 x 41 = 18-32, 46 x 42 = 18-78, 46 x 43 = 19-21, 46 x 44 = 19-67, 46 x 45 = 20-10, 46 x 46 = 20-56, 46 x 47 = 20-102, 46 x 48 = 21-45, 46 x 49 = 21-91, 46 x 50 = 22-34, 46 x 51 = 22-80, 46 x 52 = 23-23, 46 x 53 = 23-69, 46 x 54 = 24-12, 46 x 55 = 24-58, 46 x 56 = 25-1, 46 x 57 = 25-47, 46 x 58 = 25-93, 46 x 59 = 26-36, 46 x 60 = 26-82, 46 x 61 = 27-25, 46 x 62 = 27-71, 46 x 63 = 28-14, 46 x 64 = 28-60, 46 x 65 = 29-3, 46 x 66 = 29-49, 46 x 67 = 29-95, 46 x 68 = 30-38, 46 x 69 = 30-84, 46 x 70 = 31-27, 46 x 71 = 31-73, 46 x 72 = 32-16, 46 x 73 = 32-62, 46 x 74 = 33-5, 46 x 75 = 33-51, 46 x 76 = 33-97, 46 x 77 = 34-40, 46 x 78 = 34-86, 46 x 79 = 35-29, 46 x 80 = 35-75, 46 x 81 = 36-18, 46 x 82 = 36-64, 46 x 83 = 37-7, 46 x 84 = 37-53, 46 x 85 = 37-99, 46 x 86 = 38-42, 46 x 87 = 38-88, 46 x 88 = 39-31, 46 x 89 = 39-77, 46 x 90 = 40-20, 46 x 91 = 40-66, 46 x 92 = 41-9, 46 x 93 = 41-55, 46 x 94 = 41-101, 46 x 95 = 42-44, 46 x 96 = 42-90, 46 x 97 = 43-33, 46 x 98 = 43-79, 46 x 99 = 44-22, 46 x 100 = 44-68, 46 x 101 = 45-11, 46 x 102 = 45-57, 
47 x 1 = 0-47, 47 x 2 = 0-94, 47 x 3 = 1-38, 47 x 4 = 1-85, 47 x 5 = 2-29, 47 x 6 = 2-76, 47 x 7 = 3-20, 47 x 8 = 3-67, 47 x 9 = 4-11, 47 x 10 = 4-58, 47 x 11 = 5-2, 47 x 12 = 5-49, 47 x 13 = 5-96, 47 x 14 = 6-40, 47 x 15 = 6-87, 47 x 16 = 7-31, 47 x 17 = 7-78, 47 x 18 = 8-22, 47 x 19 = 8-69, 47 x 20 = 9-13, 47 x 21 = 9-60, 47 x 22 = 10-4, 47 x 23 = 10-51, 47 x 24 = 10-98, 47 x 25 = 11-42, 47 x 26 = 11-89, 47 x 27 = 12-33, 47 x 28 = 12-80, 47 x 29 = 13-24, 47 x 30 = 13-71, 47 x 31 = 14-15, 47 x 32 = 14-62, 47 x 33 = 15-6, 47 x 34 = 15-53, 47 x 35 = 15-100, 47 x 36 = 16-44, 47 x 37 = 16-91, 47 x 38 = 17-35, 47 x 39 = 17-82, 47 x 40 = 18-26, 47 x 41 = 18-73, 47 x 42 = 19-17, 47 x 43 = 19-64, 47 x 44 = 20-8, 47 x 45 = 20-55, 47 x 46 = 20-102, 47 x 47 = 21-46, 47 x 48 = 21-93, 47 x 49 = 22-37, 47 x 50 = 22-84, 47 x 51 = 23-28, 47 x 52 = 23-75, 47 x 53 = 24-19, 47 x 54 = 24-66, 47 x 55 = 25-10, 47 x 56 = 25-57, 47 x 57 = 26-1, 47 x 58 = 26-48, 47 x 59 = 26-95, 47 x 60 = 27-39, 47 x 61 = 27-86, 47 x 62 = 28-30, 47 x 63 = 28-77, 47 x 64 = 29-21, 47 x 65 = 29-68, 47 x 66 = 30-12, 47 x 67 = 30-59, 47 x 68 = 31-3, 47 x 69 = 31-50, 47 x 70 = 31-97, 47 x 71 = 32-41, 47 x 72 = 32-88, 47 x 73 = 33-32, 47 x 74 = 33-79, 47 x 75 = 34-23, 47 x 76 = 34-70, 47 x 77 = 35-14, 47 x 78 = 35-61, 47 x 79 = 36-5, 47 x 80 = 36-52, 47 x 81 = 36-99, 47 x 82 = 37-43, 47 x 83 = 37-90, 47 x 84 = 38-34, 47 x 85 = 38-81, 47 x 86 = 39-25, 47 x 87 = 39-72, 47 x 88 = 40-16, 47 x 89 = 40-63, 47 x 90 = 41-7, 47 x 91 = 41-54, 47 x 92 = 41-101, 47 x 93 = 42-45, 47 x 94 = 42-92, 47 x 95 = 43-36, 47 x 96 = 43-83, 47 x 97 = 44-27, 47 x 98 = 44-74, 47 x 99 = 45-18, 47 x 100 = 45-65, 47 x 101 = 46-9, 47 x 102 = 46-56, 
48 x 1 = 0-48, 48 x 2 = 0-96, 48 x 3 = 1-41, 48 x 4 = 1-89, 48 x 5 = 2-34, 48 x 6 = 2-82, 48 x 7 = 3-27, 48 x 8 = 3-75, 48 x 9 = 4-20, 48 x 10 = 4-68, 48 x 11 = 5-13, 48 x 12 = 5-61, 48 x 13 = 6-6, 48 x 14 = 6-54, 48 x 15 = 6-102, 48 x 16 = 7-47, 48 x 17 = 7-95, 48 x 18 = 8-40, 48 x 19 = 8-88, 48 x 20 = 9-33, 48 x 21 = 9-81, 48 x 22 = 10-26, 48 x 23 = 10-74, 48 x 24 = 11-19, 48 x 25 = 11-67, 48 x 26 = 12-12, 48 x 27 = 12-60, 48 x 28 = 13-5, 48 x 29 = 13-53, 48 x 30 = 13-101, 48 x 31 = 14-46, 48 x 32 = 14-94, 48 x 33 = 15-39, 48 x 34 = 15-87, 48 x 35 = 16-32, 48 x 36 = 16-80, 48 x 37 = 17-25, 48 x 38 = 17-73, 48 x 39 = 18-18, 48 x 40 = 18-66, 48 x 41 = 19-11, 48 x 42 = 19-59, 48 x 43 = 20-4, 48 x 44 = 20-52, 48 x 45 = 20-100, 48 x 46 = 21-45, 48 x 47 = 21-93, 48 x 48 = 22-38, 48 x 49 = 22-86, 48 x 50 = 23-31, 48 x 51 = 23-79, 48 x 52 = 24-24, 48 x 53 = 24-72, 48 x 54 = 25-17, 48 x 55 = 25-65, 48 x 56 = 26-10, 48 x 57 = 26-58, 48 x 58 = 27-3, 48 x 59 = 27-51, 48 x 60 = 27-99, 48 x 61 = 28-44, 48 x 62 = 28-92, 48 x 63 = 29-37, 48 x 64 = 29-85, 48 x 65 = 30-30, 48 x 66 = 30-78, 48 x 67 = 31-23, 48 x 68 = 31-71, 48 x 69 = 32-16, 48 x 70 = 32-64, 48 x 71 = 33-9, 48 x 72 = 33-57, 48 x 73 = 34-2, 48 x 74 = 34-50, 48 x 75 = 34-98, 48 x 76 = 35-43, 48 x 77 = 35-91, 48 x 78 = 36-36, 48 x 79 = 36-84, 48 x 80 = 37-29, 48 x 81 = 37-77, 48 x 82 = 38-22, 48 x 83 = 38-70, 48 x 84 = 39-15, 48 x 85 = 39-63, 48 x 86 = 40-8, 48 x 87 = 40-56, 48 x 88 = 41-1, 48 x 89 = 41-49, 48 x 90 = 41-97, 48 x 91 = 42-42, 48 x 92 = 42-90, 48 x 93 = 43-35, 48 x 94 = 43-83, 48 x 95 = 44-28, 48 x 96 = 44-76, 48 x 97 = 45-21, 48 x 98 = 45-69, 48 x 99 = 46-14, 48 x 100 = 46-62, 48 x 101 = 47-7, 48 x 102 = 47-55, 
49 x 1 = 0-49, 49 x 2 = 0-98, 49 x 3 = 1-44, 49 x 4 = 1-93, 49 x 5 = 2-39, 49 x 6 = 2-88, 49 x 7 = 3-34, 49 x 8 = 3-83, 49 x 9 = 4-29, 49 x 10 = 4-78, 49 x 11 = 5-24, 49 x 12 = 5-73, 49 x 13 = 6-19, 49 x 14 = 6-68, 49 x 15 = 7-14, 49 x 16 = 7-63, 49 x 17 = 8-9, 49 x 18 = 8-58, 49 x 19 = 9-4, 49 x 20 = 9-53, 49 x 21 = 9-102, 49 x 22 = 10-48, 49 x 23 = 10-97, 49 x 24 = 11-43, 49 x 25 = 11-92, 49 x 26 = 12-38, 49 x 27 = 12-87, 49 x 28 = 13-33, 49 x 29 = 13-82, 49 x 30 = 14-28, 49 x 31 = 14-77, 49 x 32 = 15-23, 49 x 33 = 15-72, 49 x 34 = 16-18, 49 x 35 = 16-67, 49 x 36 = 17-13, 49 x 37 = 17-62, 49 x 38 = 18-8, 49 x 39 = 18-57, 49 x 40 = 19-3, 49 x 41 = 19-52, 49 x 42 = 19-101, 49 x 43 = 20-47, 49 x 44 = 20-96, 49 x 45 = 21-42, 49 x 46 = 21-91, 49 x 47 = 22-37, 49 x 48 = 22-86, 49 x 49 = 23-32, 49 x 50 = 23-81, 49 x 51 = 24-27, 49 x 52 = 24-76, 49 x 53 = 25-22, 49 x 54 = 25-71, 49 x 55 = 26-17, 49 x 56 = 26-66, 49 x 57 = 27-12, 49 x 58 = 27-61, 49 x 59 = 28-7, 49 x 60 = 28-56, 49 x 61 = 29-2, 49 x 62 = 29-51, 49 x 63 = 29-100, 49 x 64 = 30-46, 49 x 65 = 30-95, 49 x 66 = 31-41, 49 x 67 = 31-90, 49 x 68 = 32-36, 49 x 69 = 32-85, 49 x 70 = 33-31, 49 x 71 = 33-80, 49 x 72 = 34-26, 49 x 73 = 34-75, 49 x 74 = 35-21, 49 x 75 = 35-70, 49 x 76 = 36-16, 49 x 77 = 36-65, 49 x 78 = 37-11, 49 x 79 = 37-60, 49 x 80 = 38-6, 49 x 81 = 38-55, 49 x 82 = 39-1, 49 x 83 = 39-50, 49 x 84 = 39-99, 49 x 85 = 40-45, 49 x 86 = 40-94, 49 x 87 = 41-40, 49 x 88 = 41-89, 49 x 89 = 42-35, 49 x 90 = 42-84, 49 x 91 = 43-30, 49 x 92 = 43-79, 49 x 93 = 44-25, 49 x 94 = 44-74, 49 x 95 = 45-20, 49 x 96 = 45-69, 49 x 97 = 46-15, 49 x 98 = 46-64, 49 x 99 = 47-10, 49 x 100 = 47-59, 49 x 101 = 48-5, 49 x 102 = 48-54, 
50 x 1 = 0-50, 50 x 2 = 0-100, 50 x 3 = 1-47, 50 x 4 = 1-97, 50 x 5 = 2-44, 50 x 6 = 2-94, 50 x 7 = 3-41, 50 x 8 = 3-91, 50 x 9 = 4-38, 50 x 10 = 4-88, 50 x 11 = 5-35, 50 x 12 = 5-85, 50 x 13 = 6-32, 50 x 14 = 6-82, 50 x 15 = 7-29, 50 x 16 = 7-79, 50 x 17 = 8-26, 50 x 18 = 8-76, 50 x 19 = 9-23, 50 x 20 = 9-73, 50 x 21 = 10-20, 50 x 22 = 10-70, 50 x 23 = 11-17, 50 x 24 = 11-67, 50 x 25 = 12-14, 50 x 26 = 12-64, 50 x 27 = 13-11, 50 x 28 = 13-61, 50 x 29 = 14-8, 50 x 30 = 14-58, 50 x 31 = 15-5, 50 x 32 = 15-55, 50 x 33 = 16-2, 50 x 34 = 16-52, 50 x 35 = 16-102, 50 x 36 = 17-49, 50 x 37 = 17-99, 50 x 38 = 18-46, 50 x 39 = 18-96, 50 x 40 = 19-43, 50 x 41 = 19-93, 50 x 42 = 20-40, 50 x 43 = 20-90, 50 x 44 = 21-37, 50 x 45 = 21-87, 50 x 46 = 22-34, 50 x 47 = 22-84, 50 x 48 = 23-31, 50 x 49 = 23-81, 50 x 50 = 24-28, 50 x 51 = 24-78, 50 x 52 = 25-25, 50 x 53 = 25-75, 50 x 54 = 26-22, 50 x 55 = 26-72, 50 x 56 = 27-19, 50 x 57 = 27-69, 50 x 58 = 28-16, 50 x 59 = 28-66, 50 x 60 = 29-13, 50 x 61 = 29-63, 50 x 62 = 30-10, 50 x 63 = 30-60, 50 x 64 = 31-7, 50 x 65 = 31-57, 50 x 66 = 32-4, 50 x 67 = 32-54, 50 x 68 = 33-1, 50 x 69 = 33-51, 50 x 70 = 33-101, 50 x 71 = 34-48, 50 x 72 = 34-98, 50 x 73 = 35-45, 50 x 74 = 35-95, 50 x 75 = 36-42, 50 x 76 = 36-92, 50 x 77 = 37-39, 50 x 78 = 37-89, 50 x 79 = 38-36, 50 x 80 = 38-86, 50 x 81 = 39-33, 50 x 82 = 39-83, 50 x 83 = 40-30, 50 x 84 = 40-80, 50 x 85 = 41-27, 50 x 86 = 41-77, 50 x 87 = 42-24, 50 x 88 = 42-74, 50 x 89 = 43-21, 50 x 90 = 43-71, 50 x 91 = 44-18, 50 x 92 = 44-68, 50 x 93 = 45-15, 50 x 94 = 45-65, 50 x 95 = 46-12, 50 x 96 = 46-62, 50 x 97 = 47-9, 50 x 98 = 47-59, 50 x 99 = 48-6, 50 x 100 = 48-56, 50 x 101 = 49-3, 50 x 102 = 49-53, 
