44 x 1 = 0-44, 44 x 2 = 0-88, 44 x 3 = 1-35, 44 x 4 = 1-79, 44 x 5 = 2-26, 44 x 6 = 2-70, 44 x 7 = 3-17, 44 x 8 = 3-61, 44 x 9 = 4-8, 44 x 10 = 4-52, 44 x 11 = 4-96, 44 x 12 = 5-43, 44 x 13 = 5-87, 44 x 14 = 6-34, 44 x 15 = 6-78, 44 x 16 = 7-25, 44 x 17 = 7-69, 44 x 18 = 8-16, 44 x 19 = 8-60, 44 x 20 = 9-7, 44 x 21 = 9-51, 44 x 22 = 9-95, 44 x 23 = 10-42, 44 x 24 = 10-86, 44 x 25 = 11-33, 44 x 26 = 11-77, 44 x 27 = 12-24, 44 x 28 = 12-68, 44 x 29 = 13-15, 44 x 30 = 13-59, 44 x 31 = 14-6, 44 x 32 = 14-50, 44 x 33 = 14-94, 44 x 34 = 15-41, 44 x 35 = 15-85, 44 x 36 = 16-32, 44 x 37 = 16-76, 44 x 38 = 17-23, 44 x 39 = 17-67, 44 x 40 = 18-14, 44 x 41 = 18-58, 44 x 42 = 19-5, 44 x 43 = 19-49, 44 x 44 = 19-93, 44 x 45 = 20-40, 44 x 46 = 20-84, 44 x 47 = 21-31, 44 x 48 = 21-75, 44 x 49 = 22-22, 44 x 50 = 22-66, 44 x 51 = 23-13, 44 x 52 = 23-57, 44 x 53 = 24-4, 44 x 54 = 24-48, 44 x 55 = 24-92, 44 x 56 = 25-39, 44 x 57 = 25-83, 44 x 58 = 26-30, 44 x 59 = 26-74, 44 x 60 = 27-21, 44 x 61 = 27-65, 44 x 62 = 28-12, 44 x 63 = 28-56, 44 x 64 = 29-3, 44 x 65 = 29-47, 44 x 66 = 29-91, 44 x 67 = 30-38, 44 x 68 = 30-82, 44 x 69 = 31-29, 44 x 70 = 31-73, 44 x 71 = 32-20, 44 x 72 = 32-64, 44 x 73 = 33-11, 44 x 74 = 33-55, 44 x 75 = 34-2, 44 x 76 = 34-46, 44 x 77 = 34-90, 44 x 78 = 35-37, 44 x 79 = 35-81, 44 x 80 = 36-28, 44 x 81 = 36-72, 44 x 82 = 37-19, 44 x 83 = 37-63, 44 x 84 = 38-10, 44 x 85 = 38-54, 44 x 86 = 39-1, 44 x 87 = 39-45, 44 x 88 = 39-89, 44 x 89 = 40-36, 44 x 90 = 40-80, 44 x 91 = 41-27, 44 x 92 = 41-71, 44 x 93 = 42-18, 44 x 94 = 42-62, 44 x 95 = 43-9, 44 x 96 = 43-53, 
45 x 1 = 0-45, 45 x 2 = 0-90, 45 x 3 = 1-38, 45 x 4 = 1-83, 45 x 5 = 2-31, 45 x 6 = 2-76, 45 x 7 = 3-24, 45 x 8 = 3-69, 45 x 9 = 4-17, 45 x 10 = 4-62, 45 x 11 = 5-10, 45 x 12 = 5-55, 45 x 13 = 6-3, 45 x 14 = 6-48, 45 x 15 = 6-93, 45 x 16 = 7-41, 45 x 17 = 7-86, 45 x 18 = 8-34, 45 x 19 = 8-79, 45 x 20 = 9-27, 45 x 21 = 9-72, 45 x 22 = 10-20, 45 x 23 = 10-65, 45 x 24 = 11-13, 45 x 25 = 11-58, 45 x 26 = 12-6, 45 x 27 = 12-51, 45 x 28 = 12-96, 45 x 29 = 13-44, 45 x 30 = 13-89, 45 x 31 = 14-37, 45 x 32 = 14-82, 45 x 33 = 15-30, 45 x 34 = 15-75, 45 x 35 = 16-23, 45 x 36 = 16-68, 45 x 37 = 17-16, 45 x 38 = 17-61, 45 x 39 = 18-9, 45 x 40 = 18-54, 45 x 41 = 19-2, 45 x 42 = 19-47, 45 x 43 = 19-92, 45 x 44 = 20-40, 45 x 45 = 20-85, 45 x 46 = 21-33, 45 x 47 = 21-78, 45 x 48 = 22-26, 45 x 49 = 22-71, 45 x 50 = 23-19, 45 x 51 = 23-64, 45 x 52 = 24-12, 45 x 53 = 24-57, 45 x 54 = 25-5, 45 x 55 = 25-50, 45 x 56 = 25-95, 45 x 57 = 26-43, 45 x 58 = 26-88, 45 x 59 = 27-36, 45 x 60 = 27-81, 45 x 61 = 28-29, 45 x 62 = 28-74, 45 x 63 = 29-22, 45 x 64 = 29-67, 45 x 65 = 30-15, 45 x 66 = 30-60, 45 x 67 = 31-8, 45 x 68 = 31-53, 45 x 69 = 32-1, 45 x 70 = 32-46, 45 x 71 = 32-91, 45 x 72 = 33-39, 45 x 73 = 33-84, 45 x 74 = 34-32, 45 x 75 = 34-77, 45 x 76 = 35-25, 45 x 77 = 35-70, 45 x 78 = 36-18, 45 x 79 = 36-63, 45 x 80 = 37-11, 45 x 81 = 37-56, 45 x 82 = 38-4, 45 x 83 = 38-49, 45 x 84 = 38-94, 45 x 85 = 39-42, 45 x 86 = 39-87, 45 x 87 = 40-35, 45 x 88 = 40-80, 45 x 89 = 41-28, 45 x 90 = 41-73, 45 x 91 = 42-21, 45 x 92 = 42-66, 45 x 93 = 43-14, 45 x 94 = 43-59, 45 x 95 = 44-7, 45 x 96 = 44-52, 
46 x 1 = 0-46, 46 x 2 = 0-92, 46 x 3 = 1-41, 46 x 4 = 1-87, 46 x 5 = 2-36, 46 x 6 = 2-82, 46 x 7 = 3-31, 46 x 8 = 3-77, 46 x 9 = 4-26, 46 x 10 = 4-72, 46 x 11 = 5-21, 46 x 12 = 5-67, 46 x 13 = 6-16, 46 x 14 = 6-62, 46 x 15 = 7-11, 46 x 16 = 7-57, 46 x 17 = 8-6, 46 x 18 = 8-52, 46 x 19 = 9-1, 46 x 20 = 9-47, 46 x 21 = 9-93, 46 x 22 = 10-42, 46 x 23 = 10-88, 46 x 24 = 11-37, 46 x 25 = 11-83, 46 x 26 = 12-32, 46 x 27 = 12-78, 46 x 28 = 13-27, 46 x 29 = 13-73, 46 x 30 = 14-22, 46 x 31 = 14-68, 46 x 32 = 15-17, 46 x 33 = 15-63, 46 x 34 = 16-12, 46 x 35 = 16-58, 46 x 36 = 17-7, 46 x 37 = 17-53, 46 x 38 = 18-2, 46 x 39 = 18-48, 46 x 40 = 18-94, 46 x 41 = 19-43, 46 x 42 = 19-89, 46 x 43 = 20-38, 46 x 44 = 20-84, 46 x 45 = 21-33, 46 x 46 = 21-79, 46 x 47 = 22-28, 46 x 48 = 22-74, 46 x 49 = 23-23, 46 x 50 = 23-69, 46 x 51 = 24-18, 46 x 52 = 24-64, 46 x 53 = 25-13, 46 x 54 = 25-59, 46 x 55 = 26-8, 46 x 56 = 26-54, 46 x 57 = 27-3, 46 x 58 = 27-49, 46 x 59 = 27-95, 46 x 60 = 28-44, 46 x 61 = 28-90, 46 x 62 = 29-39, 46 x 63 = 29-85, 46 x 64 = 30-34, 46 x 65 = 30-80, 46 x 66 = 31-29, 46 x 67 = 31-75, 46 x 68 = 32-24, 46 x 69 = 32-70, 46 x 70 = 33-19, 46 x 71 = 33-65, 46 x 72 = 34-14, 46 x 73 = 34-60, 46 x 74 = 35-9, 46 x 75 = 35-55, 46 x 76 = 36-4, 46 x 77 = 36-50, 46 x 78 = 36-96, 46 x 79 = 37-45, 46 x 80 = 37-91, 46 x 81 = 38-40, 46 x 82 = 38-86, 46 x 83 = 39-35, 46 x 84 = 39-81, 46 x 85 = 40-30, 46 x 86 = 40-76, 46 x 87 = 41-25, 46 x 88 = 41-71, 46 x 89 = 42-20, 46 x 90 = 42-66, 46 x 91 = 43-15, 46 x 92 = 43-61, 46 x 93 = 44-10, 46 x 94 = 44-56, 46 x 95 = 45-5, 46 x 96 = 45-51, 
47 x 1 = 0-47, 47 x 2 = 0-94, 47 x 3 = 1-44, 47 x 4 = 1-91, 47 x 5 = 2-41, 47 x 6 = 2-88, 47 x 7 = 3-38, 47 x 8 = 3-85, 47 x 9 = 4-35, 47 x 10 = 4-82, 47 x 11 = 5-32, 47 x 12 = 5-79, 47 x 13 = 6-29, 47 x 14 = 6-76, 47 x 15 = 7-26, 47 x 16 = 7-73, 47 x 17 = 8-23, 47 x 18 = 8-70, 47 x 19 = 9-20, 47 x 20 = 9-67, 47 x 21 = 10-17, 47 x 22 = 10-64, 47 x 23 = 11-14, 47 x 24 = 11-61, 47 x 25 = 12-11, 47 x 26 = 12-58, 47 x 27 = 13-8, 47 x 28 = 13-55, 47 x 29 = 14-5, 47 x 30 = 14-52, 47 x 31 = 15-2, 47 x 32 = 15-49, 47 x 33 = 15-96, 47 x 34 = 16-46, 47 x 35 = 16-93, 47 x 36 = 17-43, 47 x 37 = 17-90, 47 x 38 = 18-40, 47 x 39 = 18-87, 47 x 40 = 19-37, 47 x 41 = 19-84, 47 x 42 = 20-34, 47 x 43 = 20-81, 47 x 44 = 21-31, 47 x 45 = 21-78, 47 x 46 = 22-28, 47 x 47 = 22-75, 47 x 48 = 23-25, 47 x 49 = 23-72, 47 x 50 = 24-22, 47 x 51 = 24-69, 47 x 52 = 25-19, 47 x 53 = 25-66, 47 x 54 = 26-16, 47 x 55 = 26-63, 47 x 56 = 27-13, 47 x 57 = 27-60, 47 x 58 = 28-10, 47 x 59 = 28-57, 47 x 60 = 29-7, 47 x 61 = 29-54, 47 x 62 = 30-4, 47 x 63 = 30-51, 47 x 64 = 31-1, 47 x 65 = 31-48, 47 x 66 = 31-95, 47 x 67 = 32-45, 47 x 68 = 32-92, 47 x 69 = 33-42, 47 x 70 = 33-89, 47 x 71 = 34-39, 47 x 72 = 34-86, 47 x 73 = 35-36, 47 x 74 = 35-83, 47 x 75 = 36-33, 47 x 76 = 36-80, 47 x 77 = 37-30, 47 x 78 = 37-77, 47 x 79 = 38-27, 47 x 80 = 38-74, 47 x 81 = 39-24, 47 x 82 = 39-71, 47 x 83 = 40-21, 47 x 84 = 40-68, 47 x 85 = 41-18, 47 x 86 = 41-65, 47 x 87 = 42-15, 47 x 88 = 42-62, 47 x 89 = 43-12, 47 x 90 = 43-59, 47 x 91 = 44-9, 47 x 92 = 44-56, 47 x 93 = 45-6, 47 x 94 = 45-53, 47 x 95 = 46-3, 47 x 96 = 46-50, 
48 x 1 = 0-48, 48 x 2 = 0-96, 48 x 3 = 1-47, 48 x 4 = 1-95, 48 x 5 = 2-46, 48 x 6 = 2-94, 48 x 7 = 3-45, 48 x 8 = 3-93, 48 x 9 = 4-44, 48 x 10 = 4-92, 48 x 11 = 5-43, 48 x 12 = 5-91, 48 x 13 = 6-42, 48 x 14 = 6-90, 48 x 15 = 7-41, 48 x 16 = 7-89, 48 x 17 = 8-40, 48 x 18 = 8-88, 48 x 19 = 9-39, 48 x 20 = 9-87, 48 x 21 = 10-38, 48 x 22 = 10-86, 48 x 23 = 11-37, 48 x 24 = 11-85, 48 x 25 = 12-36, 48 x 26 = 12-84, 48 x 27 = 13-35, 48 x 28 = 13-83, 48 x 29 = 14-34, 48 x 30 = 14-82, 48 x 31 = 15-33, 48 x 32 = 15-81, 48 x 33 = 16-32, 48 x 34 = 16-80, 48 x 35 = 17-31, 48 x 36 = 17-79, 48 x 37 = 18-30, 48 x 38 = 18-78, 48 x 39 = 19-29, 48 x 40 = 19-77, 48 x 41 = 20-28, 48 x 42 = 20-76, 48 x 43 = 21-27, 48 x 44 = 21-75, 48 x 45 = 22-26, 48 x 46 = 22-74, 48 x 47 = 23-25, 48 x 48 = 23-73, 48 x 49 = 24-24, 48 x 50 = 24-72, 48 x 51 = 25-23, 48 x 52 = 25-71, 48 x 53 = 26-22, 48 x 54 = 26-70, 48 x 55 = 27-21, 48 x 56 = 27-69, 48 x 57 = 28-20, 48 x 58 = 28-68, 48 x 59 = 29-19, 48 x 60 = 29-67, 48 x 61 = 30-18, 48 x 62 = 30-66, 48 x 63 = 31-17, 48 x 64 = 31-65, 48 x 65 = 32-16, 48 x 66 = 32-64, 48 x 67 = 33-15, 48 x 68 = 33-63, 48 x 69 = 34-14, 48 x 70 = 34-62, 48 x 71 = 35-13, 48 x 72 = 35-61, 48 x 73 = 36-12, 48 x 74 = 36-60, 48 x 75 = 37-11, 48 x 76 = 37-59, 48 x 77 = 38-10, 48 x 78 = 38-58, 48 x 79 = 39-9, 48 x 80 = 39-57, 48 x 81 = 40-8, 48 x 82 = 40-56, 48 x 83 = 41-7, 48 x 84 = 41-55, 48 x 85 = 42-6, 48 x 86 = 42-54, 48 x 87 = 43-5, 48 x 88 = 43-53, 48 x 89 = 44-4, 48 x 90 = 44-52, 48 x 91 = 45-3, 48 x 92 = 45-51, 48 x 93 = 46-2, 48 x 94 = 46-50, 48 x 95 = 47-1, 48 x 96 = 47-49, 
49 x 1 = 0-49, 49 x 2 = 1-1, 49 x 3 = 1-50, 49 x 4 = 2-2, 49 x 5 = 2-51, 49 x 6 = 3-3, 49 x 7 = 3-52, 49 x 8 = 4-4, 49 x 9 = 4-53, 49 x 10 = 5-5, 49 x 11 = 5-54, 49 x 12 = 6-6, 49 x 13 = 6-55, 49 x 14 = 7-7, 49 x 15 = 7-56, 49 x 16 = 8-8, 49 x 17 = 8-57, 49 x 18 = 9-9, 49 x 19 = 9-58, 49 x 20 = 10-10, 49 x 21 = 10-59, 49 x 22 = 11-11, 49 x 23 = 11-60, 49 x 24 = 12-12, 49 x 25 = 12-61, 49 x 26 = 13-13, 49 x 27 = 13-62, 49 x 28 = 14-14, 49 x 29 = 14-63, 49 x 30 = 15-15, 49 x 31 = 15-64, 49 x 32 = 16-16, 49 x 33 = 16-65, 49 x 34 = 17-17, 49 x 35 = 17-66, 49 x 36 = 18-18, 49 x 37 = 18-67, 49 x 38 = 19-19, 49 x 39 = 19-68, 49 x 40 = 20-20, 49 x 41 = 20-69, 49 x 42 = 21-21, 49 x 43 = 21-70, 49 x 44 = 22-22, 49 x 45 = 22-71, 49 x 46 = 23-23, 49 x 47 = 23-72, 49 x 48 = 24-24, 49 x 49 = 24-73, 49 x 50 = 25-25, 49 x 51 = 25-74, 49 x 52 = 26-26, 49 x 53 = 26-75, 49 x 54 = 27-27, 49 x 55 = 27-76, 49 x 56 = 28-28, 49 x 57 = 28-77, 49 x 58 = 29-29, 49 x 59 = 29-78, 49 x 60 = 30-30, 49 x 61 = 30-79, 49 x 62 = 31-31, 49 x 63 = 31-80, 49 x 64 = 32-32, 49 x 65 = 32-81, 49 x 66 = 33-33, 49 x 67 = 33-82, 49 x 68 = 34-34, 49 x 69 = 34-83, 49 x 70 = 35-35, 49 x 71 = 35-84, 49 x 72 = 36-36, 49 x 73 = 36-85, 49 x 74 = 37-37, 49 x 75 = 37-86, 49 x 76 = 38-38, 49 x 77 = 38-87, 49 x 78 = 39-39, 49 x 79 = 39-88, 49 x 80 = 40-40, 49 x 81 = 40-89, 49 x 82 = 41-41, 49 x 83 = 41-90, 49 x 84 = 42-42, 49 x 85 = 42-91, 49 x 86 = 43-43, 49 x 87 = 43-92, 49 x 88 = 44-44, 49 x 89 = 44-93, 49 x 90 = 45-45, 49 x 91 = 45-94, 49 x 92 = 46-46, 49 x 93 = 46-95, 49 x 94 = 47-47, 49 x 95 = 47-96, 49 x 96 = 48-48, 
50 x 1 = 0-50, 50 x 2 = 1-3, 50 x 3 = 1-53, 50 x 4 = 2-6, 50 x 5 = 2-56, 50 x 6 = 3-9, 50 x 7 = 3-59, 50 x 8 = 4-12, 50 x 9 = 4-62, 50 x 10 = 5-15, 50 x 11 = 5-65, 50 x 12 = 6-18, 50 x 13 = 6-68, 50 x 14 = 7-21, 50 x 15 = 7-71, 50 x 16 = 8-24, 50 x 17 = 8-74, 50 x 18 = 9-27, 50 x 19 = 9-77, 50 x 20 = 10-30, 50 x 21 = 10-80, 50 x 22 = 11-33, 50 x 23 = 11-83, 50 x 24 = 12-36, 50 x 25 = 12-86, 50 x 26 = 13-39, 50 x 27 = 13-89, 50 x 28 = 14-42, 50 x 29 = 14-92, 50 x 30 = 15-45, 50 x 31 = 15-95, 50 x 32 = 16-48, 50 x 33 = 17-1, 50 x 34 = 17-51, 50 x 35 = 18-4, 50 x 36 = 18-54, 50 x 37 = 19-7, 50 x 38 = 19-57, 50 x 39 = 20-10, 50 x 40 = 20-60, 50 x 41 = 21-13, 50 x 42 = 21-63, 50 x 43 = 22-16, 50 x 44 = 22-66, 50 x 45 = 23-19, 50 x 46 = 23-69, 50 x 47 = 24-22, 50 x 48 = 24-72, 50 x 49 = 25-25, 50 x 50 = 25-75, 50 x 51 = 26-28, 50 x 52 = 26-78, 50 x 53 = 27-31, 50 x 54 = 27-81, 50 x 55 = 28-34, 50 x 56 = 28-84, 50 x 57 = 29-37, 50 x 58 = 29-87, 50 x 59 = 30-40, 50 x 60 = 30-90, 50 x 61 = 31-43, 50 x 62 = 31-93, 50 x 63 = 32-46, 50 x 64 = 32-96, 50 x 65 = 33-49, 50 x 66 = 34-2, 50 x 67 = 34-52, 50 x 68 = 35-5, 50 x 69 = 35-55, 50 x 70 = 36-8, 50 x 71 = 36-58, 50 x 72 = 37-11, 50 x 73 = 37-61, 50 x 74 = 38-14, 50 x 75 = 38-64, 50 x 76 = 39-17, 50 x 77 = 39-67, 50 x 78 = 40-20, 50 x 79 = 40-70, 50 x 80 = 41-23, 50 x 81 = 41-73, 50 x 82 = 42-26, 50 x 83 = 42-76, 50 x 84 = 43-29, 50 x 85 = 43-79, 50 x 86 = 44-32, 50 x 87 = 44-82, 50 x 88 = 45-35, 50 x 89 = 45-85, 50 x 90 = 46-38, 50 x 91 = 46-88, 50 x 92 = 47-41, 50 x 93 = 47-91, 50 x 94 = 48-44, 50 x 95 = 48-94, 50 x 96 = 49-47, 
51 x 1 = 0-51, 51 x 2 = 1-5, 51 x 3 = 1-56, 51 x 4 = 2-10, 51 x 5 = 2-61, 51 x 6 = 3-15, 51 x 7 = 3-66, 51 x 8 = 4-20, 51 x 9 = 4-71, 51 x 10 = 5-25, 51 x 11 = 5-76, 51 x 12 = 6-30, 51 x 13 = 6-81, 51 x 14 = 7-35, 51 x 15 = 7-86, 51 x 16 = 8-40, 51 x 17 = 8-91, 51 x 18 = 9-45, 51 x 19 = 9-96, 51 x 20 = 10-50, 51 x 21 = 11-4, 51 x 22 = 11-55, 51 x 23 = 12-9, 51 x 24 = 12-60, 51 x 25 = 13-14, 51 x 26 = 13-65, 51 x 27 = 14-19, 51 x 28 = 14-70, 51 x 29 = 15-24, 51 x 30 = 15-75, 51 x 31 = 16-29, 51 x 32 = 16-80, 51 x 33 = 17-34, 51 x 34 = 17-85, 51 x 35 = 18-39, 51 x 36 = 18-90, 51 x 37 = 19-44, 51 x 38 = 19-95, 51 x 39 = 20-49, 51 x 40 = 21-3, 51 x 41 = 21-54, 51 x 42 = 22-8, 51 x 43 = 22-59, 51 x 44 = 23-13, 51 x 45 = 23-64, 51 x 46 = 24-18, 51 x 47 = 24-69, 51 x 48 = 25-23, 51 x 49 = 25-74, 51 x 50 = 26-28, 51 x 51 = 26-79, 51 x 52 = 27-33, 51 x 53 = 27-84, 51 x 54 = 28-38, 51 x 55 = 28-89, 51 x 56 = 29-43, 51 x 57 = 29-94, 51 x 58 = 30-48, 51 x 59 = 31-2, 51 x 60 = 31-53, 51 x 61 = 32-7, 51 x 62 = 32-58, 51 x 63 = 33-12, 51 x 64 = 33-63, 51 x 65 = 34-17, 51 x 66 = 34-68, 51 x 67 = 35-22, 51 x 68 = 35-73, 51 x 69 = 36-27, 51 x 70 = 36-78, 51 x 71 = 37-32, 51 x 72 = 37-83, 51 x 73 = 38-37, 51 x 74 = 38-88, 51 x 75 = 39-42, 51 x 76 = 39-93, 51 x 77 = 40-47, 51 x 78 = 41-1, 51 x 79 = 41-52, 51 x 80 = 42-6, 51 x 81 = 42-57, 51 x 82 = 43-11, 51 x 83 = 43-62, 51 x 84 = 44-16, 51 x 85 = 44-67, 51 x 86 = 45-21, 51 x 87 = 45-72, 51 x 88 = 46-26, 51 x 89 = 46-77, 51 x 90 = 47-31, 51 x 91 = 47-82, 51 x 92 = 48-36, 51 x 93 = 48-87, 51 x 94 = 49-41, 51 x 95 = 49-92, 51 x 96 = 50-46, 
52 x 1 = 0-52, 52 x 2 = 1-7, 52 x 3 = 1-59, 52 x 4 = 2-14, 52 x 5 = 2-66, 52 x 6 = 3-21, 52 x 7 = 3-73, 52 x 8 = 4-28, 52 x 9 = 4-80, 52 x 10 = 5-35, 52 x 11 = 5-87, 52 x 12 = 6-42, 52 x 13 = 6-94, 52 x 14 = 7-49, 52 x 15 = 8-4, 52 x 16 = 8-56, 52 x 17 = 9-11, 52 x 18 = 9-63, 52 x 19 = 10-18, 52 x 20 = 10-70, 52 x 21 = 11-25, 52 x 22 = 11-77, 52 x 23 = 12-32, 52 x 24 = 12-84, 52 x 25 = 13-39, 52 x 26 = 13-91, 52 x 27 = 14-46, 52 x 28 = 15-1, 52 x 29 = 15-53, 52 x 30 = 16-8, 52 x 31 = 16-60, 52 x 32 = 17-15, 52 x 33 = 17-67, 52 x 34 = 18-22, 52 x 35 = 18-74, 52 x 36 = 19-29, 52 x 37 = 19-81, 52 x 38 = 20-36, 52 x 39 = 20-88, 52 x 40 = 21-43, 52 x 41 = 21-95, 52 x 42 = 22-50, 52 x 43 = 23-5, 52 x 44 = 23-57, 52 x 45 = 24-12, 52 x 46 = 24-64, 52 x 47 = 25-19, 52 x 48 = 25-71, 52 x 49 = 26-26, 52 x 50 = 26-78, 52 x 51 = 27-33, 52 x 52 = 27-85, 52 x 53 = 28-40, 52 x 54 = 28-92, 52 x 55 = 29-47, 52 x 56 = 30-2, 52 x 57 = 30-54, 52 x 58 = 31-9, 52 x 59 = 31-61, 52 x 60 = 32-16, 52 x 61 = 32-68, 52 x 62 = 33-23, 52 x 63 = 33-75, 52 x 64 = 34-30, 52 x 65 = 34-82, 52 x 66 = 35-37, 52 x 67 = 35-89, 52 x 68 = 36-44, 52 x 69 = 36-96, 52 x 70 = 37-51, 52 x 71 = 38-6, 52 x 72 = 38-58, 52 x 73 = 39-13, 52 x 74 = 39-65, 52 x 75 = 40-20, 52 x 76 = 40-72, 52 x 77 = 41-27, 52 x 78 = 41-79, 52 x 79 = 42-34, 52 x 80 = 42-86, 52 x 81 = 43-41, 52 x 82 = 43-93, 52 x 83 = 44-48, 52 x 84 = 45-3, 52 x 85 = 45-55, 52 x 86 = 46-10, 52 x 87 = 46-62, 52 x 88 = 47-17, 52 x 89 = 47-69, 52 x 90 = 48-24, 52 x 91 = 48-76, 52 x 92 = 49-31, 52 x 93 = 49-83, 52 x 94 = 50-38, 52 x 95 = 50-90, 52 x 96 = 51-45, 
53 x 1 = 0-53, 53 x 2 = 1-9, 53 x 3 = 1-62, 53 x 4 = 2-18, 53 x 5 = 2-71, 53 x 6 = 3-27, 53 x 7 = 3-80, 53 x 8 = 4-36, 53 x 9 = 4-89, 53 x 10 = 5-45, 53 x 11 = 6-1, 53 x 12 = 6-54, 53 x 13 = 7-10, 53 x 14 = 7-63, 53 x 15 = 8-19, 53 x 16 = 8-72, 53 x 17 = 9-28, 53 x 18 = 9-81, 53 x 19 = 10-37, 53 x 20 = 10-90, 53 x 21 = 11-46, 53 x 22 = 12-2, 53 x 23 = 12-55, 53 x 24 = 13-11, 53 x 25 = 13-64, 53 x 26 = 14-20, 53 x 27 = 14-73, 53 x 28 = 15-29, 53 x 29 = 15-82, 53 x 30 = 16-38, 53 x 31 = 16-91, 53 x 32 = 17-47, 53 x 33 = 18-3, 53 x 34 = 18-56, 53 x 35 = 19-12, 53 x 36 = 19-65, 53 x 37 = 20-21, 53 x 38 = 20-74, 53 x 39 = 21-30, 53 x 40 = 21-83, 53 x 41 = 22-39, 53 x 42 = 22-92, 53 x 43 = 23-48, 53 x 44 = 24-4, 53 x 45 = 24-57, 53 x 46 = 25-13, 53 x 47 = 25-66, 53 x 48 = 26-22, 53 x 49 = 26-75, 53 x 50 = 27-31, 53 x 51 = 27-84, 53 x 52 = 28-40, 53 x 53 = 28-93, 53 x 54 = 29-49, 53 x 55 = 30-5, 53 x 56 = 30-58, 53 x 57 = 31-14, 53 x 58 = 31-67, 53 x 59 = 32-23, 53 x 60 = 32-76, 53 x 61 = 33-32, 53 x 62 = 33-85, 53 x 63 = 34-41, 53 x 64 = 34-94, 53 x 65 = 35-50, 53 x 66 = 36-6, 53 x 67 = 36-59, 53 x 68 = 37-15, 53 x 69 = 37-68, 53 x 70 = 38-24, 53 x 71 = 38-77, 53 x 72 = 39-33, 53 x 73 = 39-86, 53 x 74 = 40-42, 53 x 75 = 40-95, 53 x 76 = 41-51, 53 x 77 = 42-7, 53 x 78 = 42-60, 53 x 79 = 43-16, 53 x 80 = 43-69, 53 x 81 = 44-25, 53 x 82 = 44-78, 53 x 83 = 45-34, 53 x 84 = 45-87, 53 x 85 = 46-43, 53 x 86 = 46-96, 53 x 87 = 47-52, 53 x 88 = 48-8, 53 x 89 = 48-61, 53 x 90 = 49-17, 53 x 91 = 49-70, 53 x 92 = 50-26, 53 x 93 = 50-79, 53 x 94 = 51-35, 53 x 95 = 51-88, 53 x 96 = 52-44, 
54 x 1 = 0-54, 54 x 2 = 1-11, 54 x 3 = 1-65, 54 x 4 = 2-22, 54 x 5 = 2-76, 54 x 6 = 3-33, 54 x 7 = 3-87, 54 x 8 = 4-44, 54 x 9 = 5-1, 54 x 10 = 5-55, 54 x 11 = 6-12, 54 x 12 = 6-66, 54 x 13 = 7-23, 54 x 14 = 7-77, 54 x 15 = 8-34, 54 x 16 = 8-88, 54 x 17 = 9-45, 54 x 18 = 10-2, 54 x 19 = 10-56, 54 x 20 = 11-13, 54 x 21 = 11-67, 54 x 22 = 12-24, 54 x 23 = 12-78, 54 x 24 = 13-35, 54 x 25 = 13-89, 54 x 26 = 14-46, 54 x 27 = 15-3, 54 x 28 = 15-57, 54 x 29 = 16-14, 54 x 30 = 16-68, 54 x 31 = 17-25, 54 x 32 = 17-79, 54 x 33 = 18-36, 54 x 34 = 18-90, 54 x 35 = 19-47, 54 x 36 = 20-4, 54 x 37 = 20-58, 54 x 38 = 21-15, 54 x 39 = 21-69, 54 x 40 = 22-26, 54 x 41 = 22-80, 54 x 42 = 23-37, 54 x 43 = 23-91, 54 x 44 = 24-48, 54 x 45 = 25-5, 54 x 46 = 25-59, 54 x 47 = 26-16, 54 x 48 = 26-70, 54 x 49 = 27-27, 54 x 50 = 27-81, 54 x 51 = 28-38, 54 x 52 = 28-92, 54 x 53 = 29-49, 54 x 54 = 30-6, 54 x 55 = 30-60, 54 x 56 = 31-17, 54 x 57 = 31-71, 54 x 58 = 32-28, 54 x 59 = 32-82, 54 x 60 = 33-39, 54 x 61 = 33-93, 54 x 62 = 34-50, 54 x 63 = 35-7, 54 x 64 = 35-61, 54 x 65 = 36-18, 54 x 66 = 36-72, 54 x 67 = 37-29, 54 x 68 = 37-83, 54 x 69 = 38-40, 54 x 70 = 38-94, 54 x 71 = 39-51, 54 x 72 = 40-8, 54 x 73 = 40-62, 54 x 74 = 41-19, 54 x 75 = 41-73, 54 x 76 = 42-30, 54 x 77 = 42-84, 54 x 78 = 43-41, 54 x 79 = 43-95, 54 x 80 = 44-52, 54 x 81 = 45-9, 54 x 82 = 45-63, 54 x 83 = 46-20, 54 x 84 = 46-74, 54 x 85 = 47-31, 54 x 86 = 47-85, 54 x 87 = 48-42, 54 x 88 = 48-96, 54 x 89 = 49-53, 54 x 90 = 50-10, 54 x 91 = 50-64, 54 x 92 = 51-21, 54 x 93 = 51-75, 54 x 94 = 52-32, 54 x 95 = 52-86, 54 x 96 = 53-43, 
