44 x 1 = 0-44, 44 x 2 = 0-88, 44 x 3 = 1-39, 44 x 4 = 1-83, 44 x 5 = 2-34, 44 x 6 = 2-78, 44 x 7 = 3-29, 44 x 8 = 3-73, 44 x 9 = 4-24, 44 x 10 = 4-68, 44 x 11 = 5-19, 44 x 12 = 5-63, 44 x 13 = 6-14, 44 x 14 = 6-58, 44 x 15 = 7-9, 44 x 16 = 7-53, 44 x 17 = 8-4, 44 x 18 = 8-48, 44 x 19 = 8-92, 44 x 20 = 9-43, 44 x 21 = 9-87, 44 x 22 = 10-38, 44 x 23 = 10-82, 44 x 24 = 11-33, 44 x 25 = 11-77, 44 x 26 = 12-28, 44 x 27 = 12-72, 44 x 28 = 13-23, 44 x 29 = 13-67, 44 x 30 = 14-18, 44 x 31 = 14-62, 44 x 32 = 15-13, 44 x 33 = 15-57, 44 x 34 = 16-8, 44 x 35 = 16-52, 44 x 36 = 17-3, 44 x 37 = 17-47, 44 x 38 = 17-91, 44 x 39 = 18-42, 44 x 40 = 18-86, 44 x 41 = 19-37, 44 x 42 = 19-81, 44 x 43 = 20-32, 44 x 44 = 20-76, 44 x 45 = 21-27, 44 x 46 = 21-71, 44 x 47 = 22-22, 44 x 48 = 22-66, 44 x 49 = 23-17, 44 x 50 = 23-61, 44 x 51 = 24-12, 44 x 52 = 24-56, 44 x 53 = 25-7, 44 x 54 = 25-51, 44 x 55 = 26-2, 44 x 56 = 26-46, 44 x 57 = 26-90, 44 x 58 = 27-41, 44 x 59 = 27-85, 44 x 60 = 28-36, 44 x 61 = 28-80, 44 x 62 = 29-31, 44 x 63 = 29-75, 44 x 64 = 30-26, 44 x 65 = 30-70, 44 x 66 = 31-21, 44 x 67 = 31-65, 44 x 68 = 32-16, 44 x 69 = 32-60, 44 x 70 = 33-11, 44 x 71 = 33-55, 44 x 72 = 34-6, 44 x 73 = 34-50, 44 x 74 = 35-1, 44 x 75 = 35-45, 44 x 76 = 35-89, 44 x 77 = 36-40, 44 x 78 = 36-84, 44 x 79 = 37-35, 44 x 80 = 37-79, 44 x 81 = 38-30, 44 x 82 = 38-74, 44 x 83 = 39-25, 44 x 84 = 39-69, 44 x 85 = 40-20, 44 x 86 = 40-64, 44 x 87 = 41-15, 44 x 88 = 41-59, 44 x 89 = 42-10, 44 x 90 = 42-54, 44 x 91 = 43-5, 44 x 92 = 43-49, 
45 x 1 = 0-45, 45 x 2 = 0-90, 45 x 3 = 1-42, 45 x 4 = 1-87, 45 x 5 = 2-39, 45 x 6 = 2-84, 45 x 7 = 3-36, 45 x 8 = 3-81, 45 x 9 = 4-33, 45 x 10 = 4-78, 45 x 11 = 5-30, 45 x 12 = 5-75, 45 x 13 = 6-27, 45 x 14 = 6-72, 45 x 15 = 7-24, 45 x 16 = 7-69, 45 x 17 = 8-21, 45 x 18 = 8-66, 45 x 19 = 9-18, 45 x 20 = 9-63, 45 x 21 = 10-15, 45 x 22 = 10-60, 45 x 23 = 11-12, 45 x 24 = 11-57, 45 x 25 = 12-9, 45 x 26 = 12-54, 45 x 27 = 13-6, 45 x 28 = 13-51, 45 x 29 = 14-3, 45 x 30 = 14-48, 45 x 31 = 15-0, 45 x 32 = 15-45, 45 x 33 = 15-90, 45 x 34 = 16-42, 45 x 35 = 16-87, 45 x 36 = 17-39, 45 x 37 = 17-84, 45 x 38 = 18-36, 45 x 39 = 18-81, 45 x 40 = 19-33, 45 x 41 = 19-78, 45 x 42 = 20-30, 45 x 43 = 20-75, 45 x 44 = 21-27, 45 x 45 = 21-72, 45 x 46 = 22-24, 45 x 47 = 22-69, 45 x 48 = 23-21, 45 x 49 = 23-66, 45 x 50 = 24-18, 45 x 51 = 24-63, 45 x 52 = 25-15, 45 x 53 = 25-60, 45 x 54 = 26-12, 45 x 55 = 26-57, 45 x 56 = 27-9, 45 x 57 = 27-54, 45 x 58 = 28-6, 45 x 59 = 28-51, 45 x 60 = 29-3, 45 x 61 = 29-48, 45 x 62 = 30-0, 45 x 63 = 30-45, 45 x 64 = 30-90, 45 x 65 = 31-42, 45 x 66 = 31-87, 45 x 67 = 32-39, 45 x 68 = 32-84, 45 x 69 = 33-36, 45 x 70 = 33-81, 45 x 71 = 34-33, 45 x 72 = 34-78, 45 x 73 = 35-30, 45 x 74 = 35-75, 45 x 75 = 36-27, 45 x 76 = 36-72, 45 x 77 = 37-24, 45 x 78 = 37-69, 45 x 79 = 38-21, 45 x 80 = 38-66, 45 x 81 = 39-18, 45 x 82 = 39-63, 45 x 83 = 40-15, 45 x 84 = 40-60, 45 x 85 = 41-12, 45 x 86 = 41-57, 45 x 87 = 42-9, 45 x 88 = 42-54, 45 x 89 = 43-6, 45 x 90 = 43-51, 45 x 91 = 44-3, 45 x 92 = 44-48, 
46 x 1 = 0-46, 46 x 2 = 0-92, 46 x 3 = 1-45, 46 x 4 = 1-91, 46 x 5 = 2-44, 46 x 6 = 2-90, 46 x 7 = 3-43, 46 x 8 = 3-89, 46 x 9 = 4-42, 46 x 10 = 4-88, 46 x 11 = 5-41, 46 x 12 = 5-87, 46 x 13 = 6-40, 46 x 14 = 6-86, 46 x 15 = 7-39, 46 x 16 = 7-85, 46 x 17 = 8-38, 46 x 18 = 8-84, 46 x 19 = 9-37, 46 x 20 = 9-83, 46 x 21 = 10-36, 46 x 22 = 10-82, 46 x 23 = 11-35, 46 x 24 = 11-81, 46 x 25 = 12-34, 46 x 26 = 12-80, 46 x 27 = 13-33, 46 x 28 = 13-79, 46 x 29 = 14-32, 46 x 30 = 14-78, 46 x 31 = 15-31, 46 x 32 = 15-77, 46 x 33 = 16-30, 46 x 34 = 16-76, 46 x 35 = 17-29, 46 x 36 = 17-75, 46 x 37 = 18-28, 46 x 38 = 18-74, 46 x 39 = 19-27, 46 x 40 = 19-73, 46 x 41 = 20-26, 46 x 42 = 20-72, 46 x 43 = 21-25, 46 x 44 = 21-71, 46 x 45 = 22-24, 46 x 46 = 22-70, 46 x 47 = 23-23, 46 x 48 = 23-69, 46 x 49 = 24-22, 46 x 50 = 24-68, 46 x 51 = 25-21, 46 x 52 = 25-67, 46 x 53 = 26-20, 46 x 54 = 26-66, 46 x 55 = 27-19, 46 x 56 = 27-65, 46 x 57 = 28-18, 46 x 58 = 28-64, 46 x 59 = 29-17, 46 x 60 = 29-63, 46 x 61 = 30-16, 46 x 62 = 30-62, 46 x 63 = 31-15, 46 x 64 = 31-61, 46 x 65 = 32-14, 46 x 66 = 32-60, 46 x 67 = 33-13, 46 x 68 = 33-59, 46 x 69 = 34-12, 46 x 70 = 34-58, 46 x 71 = 35-11, 46 x 72 = 35-57, 46 x 73 = 36-10, 46 x 74 = 36-56, 46 x 75 = 37-9, 46 x 76 = 37-55, 46 x 77 = 38-8, 46 x 78 = 38-54, 46 x 79 = 39-7, 46 x 80 = 39-53, 46 x 81 = 40-6, 46 x 82 = 40-52, 46 x 83 = 41-5, 46 x 84 = 41-51, 46 x 85 = 42-4, 46 x 86 = 42-50, 46 x 87 = 43-3, 46 x 88 = 43-49, 46 x 89 = 44-2, 46 x 90 = 44-48, 46 x 91 = 45-1, 46 x 92 = 45-47, 
47 x 1 = 0-47, 47 x 2 = 1-1, 47 x 3 = 1-48, 47 x 4 = 2-2, 47 x 5 = 2-49, 47 x 6 = 3-3, 47 x 7 = 3-50, 47 x 8 = 4-4, 47 x 9 = 4-51, 47 x 10 = 5-5, 47 x 11 = 5-52, 47 x 12 = 6-6, 47 x 13 = 6-53, 47 x 14 = 7-7, 47 x 15 = 7-54, 47 x 16 = 8-8, 47 x 17 = 8-55, 47 x 18 = 9-9, 47 x 19 = 9-56, 47 x 20 = 10-10, 47 x 21 = 10-57, 47 x 22 = 11-11, 47 x 23 = 11-58, 47 x 24 = 12-12, 47 x 25 = 12-59, 47 x 26 = 13-13, 47 x 27 = 13-60, 47 x 28 = 14-14, 47 x 29 = 14-61, 47 x 30 = 15-15, 47 x 31 = 15-62, 47 x 32 = 16-16, 47 x 33 = 16-63, 47 x 34 = 17-17, 47 x 35 = 17-64, 47 x 36 = 18-18, 47 x 37 = 18-65, 47 x 38 = 19-19, 47 x 39 = 19-66, 47 x 40 = 20-20, 47 x 41 = 20-67, 47 x 42 = 21-21, 47 x 43 = 21-68, 47 x 44 = 22-22, 47 x 45 = 22-69, 47 x 46 = 23-23, 47 x 47 = 23-70, 47 x 48 = 24-24, 47 x 49 = 24-71, 47 x 50 = 25-25, 47 x 51 = 25-72, 47 x 52 = 26-26, 47 x 53 = 26-73, 47 x 54 = 27-27, 47 x 55 = 27-74, 47 x 56 = 28-28, 47 x 57 = 28-75, 47 x 58 = 29-29, 47 x 59 = 29-76, 47 x 60 = 30-30, 47 x 61 = 30-77, 47 x 62 = 31-31, 47 x 63 = 31-78, 47 x 64 = 32-32, 47 x 65 = 32-79, 47 x 66 = 33-33, 47 x 67 = 33-80, 47 x 68 = 34-34, 47 x 69 = 34-81, 47 x 70 = 35-35, 47 x 71 = 35-82, 47 x 72 = 36-36, 47 x 73 = 36-83, 47 x 74 = 37-37, 47 x 75 = 37-84, 47 x 76 = 38-38, 47 x 77 = 38-85, 47 x 78 = 39-39, 47 x 79 = 39-86, 47 x 80 = 40-40, 47 x 81 = 40-87, 47 x 82 = 41-41, 47 x 83 = 41-88, 47 x 84 = 42-42, 47 x 85 = 42-89, 47 x 86 = 43-43, 47 x 87 = 43-90, 47 x 88 = 44-44, 47 x 89 = 44-91, 47 x 90 = 45-45, 47 x 91 = 45-92, 47 x 92 = 46-46, 
48 x 1 = 0-48, 48 x 2 = 1-3, 48 x 3 = 1-51, 48 x 4 = 2-6, 48 x 5 = 2-54, 48 x 6 = 3-9, 48 x 7 = 3-57, 48 x 8 = 4-12, 48 x 9 = 4-60, 48 x 10 = 5-15, 48 x 11 = 5-63, 48 x 12 = 6-18, 48 x 13 = 6-66, 48 x 14 = 7-21, 48 x 15 = 7-69, 48 x 16 = 8-24, 48 x 17 = 8-72, 48 x 18 = 9-27, 48 x 19 = 9-75, 48 x 20 = 10-30, 48 x 21 = 10-78, 48 x 22 = 11-33, 48 x 23 = 11-81, 48 x 24 = 12-36, 48 x 25 = 12-84, 48 x 26 = 13-39, 48 x 27 = 13-87, 48 x 28 = 14-42, 48 x 29 = 14-90, 48 x 30 = 15-45, 48 x 31 = 16-0, 48 x 32 = 16-48, 48 x 33 = 17-3, 48 x 34 = 17-51, 48 x 35 = 18-6, 48 x 36 = 18-54, 48 x 37 = 19-9, 48 x 38 = 19-57, 48 x 39 = 20-12, 48 x 40 = 20-60, 48 x 41 = 21-15, 48 x 42 = 21-63, 48 x 43 = 22-18, 48 x 44 = 22-66, 48 x 45 = 23-21, 48 x 46 = 23-69, 48 x 47 = 24-24, 48 x 48 = 24-72, 48 x 49 = 25-27, 48 x 50 = 25-75, 48 x 51 = 26-30, 48 x 52 = 26-78, 48 x 53 = 27-33, 48 x 54 = 27-81, 48 x 55 = 28-36, 48 x 56 = 28-84, 48 x 57 = 29-39, 48 x 58 = 29-87, 48 x 59 = 30-42, 48 x 60 = 30-90, 48 x 61 = 31-45, 48 x 62 = 32-0, 48 x 63 = 32-48, 48 x 64 = 33-3, 48 x 65 = 33-51, 48 x 66 = 34-6, 48 x 67 = 34-54, 48 x 68 = 35-9, 48 x 69 = 35-57, 48 x 70 = 36-12, 48 x 71 = 36-60, 48 x 72 = 37-15, 48 x 73 = 37-63, 48 x 74 = 38-18, 48 x 75 = 38-66, 48 x 76 = 39-21, 48 x 77 = 39-69, 48 x 78 = 40-24, 48 x 79 = 40-72, 48 x 80 = 41-27, 48 x 81 = 41-75, 48 x 82 = 42-30, 48 x 83 = 42-78, 48 x 84 = 43-33, 48 x 85 = 43-81, 48 x 86 = 44-36, 48 x 87 = 44-84, 48 x 88 = 45-39, 48 x 89 = 45-87, 48 x 90 = 46-42, 48 x 91 = 46-90, 48 x 92 = 47-45, 
49 x 1 = 0-49, 49 x 2 = 1-5, 49 x 3 = 1-54, 49 x 4 = 2-10, 49 x 5 = 2-59, 49 x 6 = 3-15, 49 x 7 = 3-64, 49 x 8 = 4-20, 49 x 9 = 4-69, 49 x 10 = 5-25, 49 x 11 = 5-74, 49 x 12 = 6-30, 49 x 13 = 6-79, 49 x 14 = 7-35, 49 x 15 = 7-84, 49 x 16 = 8-40, 49 x 17 = 8-89, 49 x 18 = 9-45, 49 x 19 = 10-1, 49 x 20 = 10-50, 49 x 21 = 11-6, 49 x 22 = 11-55, 49 x 23 = 12-11, 49 x 24 = 12-60, 49 x 25 = 13-16, 49 x 26 = 13-65, 49 x 27 = 14-21, 49 x 28 = 14-70, 49 x 29 = 15-26, 49 x 30 = 15-75, 49 x 31 = 16-31, 49 x 32 = 16-80, 49 x 33 = 17-36, 49 x 34 = 17-85, 49 x 35 = 18-41, 49 x 36 = 18-90, 49 x 37 = 19-46, 49 x 38 = 20-2, 49 x 39 = 20-51, 49 x 40 = 21-7, 49 x 41 = 21-56, 49 x 42 = 22-12, 49 x 43 = 22-61, 49 x 44 = 23-17, 49 x 45 = 23-66, 49 x 46 = 24-22, 49 x 47 = 24-71, 49 x 48 = 25-27, 49 x 49 = 25-76, 49 x 50 = 26-32, 49 x 51 = 26-81, 49 x 52 = 27-37, 49 x 53 = 27-86, 49 x 54 = 28-42, 49 x 55 = 28-91, 49 x 56 = 29-47, 49 x 57 = 30-3, 49 x 58 = 30-52, 49 x 59 = 31-8, 49 x 60 = 31-57, 49 x 61 = 32-13, 49 x 62 = 32-62, 49 x 63 = 33-18, 49 x 64 = 33-67, 49 x 65 = 34-23, 49 x 66 = 34-72, 49 x 67 = 35-28, 49 x 68 = 35-77, 49 x 69 = 36-33, 49 x 70 = 36-82, 49 x 71 = 37-38, 49 x 72 = 37-87, 49 x 73 = 38-43, 49 x 74 = 38-92, 49 x 75 = 39-48, 49 x 76 = 40-4, 49 x 77 = 40-53, 49 x 78 = 41-9, 49 x 79 = 41-58, 49 x 80 = 42-14, 49 x 81 = 42-63, 49 x 82 = 43-19, 49 x 83 = 43-68, 49 x 84 = 44-24, 49 x 85 = 44-73, 49 x 86 = 45-29, 49 x 87 = 45-78, 49 x 88 = 46-34, 49 x 89 = 46-83, 49 x 90 = 47-39, 49 x 91 = 47-88, 49 x 92 = 48-44, 
50 x 1 = 0-50, 50 x 2 = 1-7, 50 x 3 = 1-57, 50 x 4 = 2-14, 50 x 5 = 2-64, 50 x 6 = 3-21, 50 x 7 = 3-71, 50 x 8 = 4-28, 50 x 9 = 4-78, 50 x 10 = 5-35, 50 x 11 = 5-85, 50 x 12 = 6-42, 50 x 13 = 6-92, 50 x 14 = 7-49, 50 x 15 = 8-6, 50 x 16 = 8-56, 50 x 17 = 9-13, 50 x 18 = 9-63, 50 x 19 = 10-20, 50 x 20 = 10-70, 50 x 21 = 11-27, 50 x 22 = 11-77, 50 x 23 = 12-34, 50 x 24 = 12-84, 50 x 25 = 13-41, 50 x 26 = 13-91, 50 x 27 = 14-48, 50 x 28 = 15-5, 50 x 29 = 15-55, 50 x 30 = 16-12, 50 x 31 = 16-62, 50 x 32 = 17-19, 50 x 33 = 17-69, 50 x 34 = 18-26, 50 x 35 = 18-76, 50 x 36 = 19-33, 50 x 37 = 19-83, 50 x 38 = 20-40, 50 x 39 = 20-90, 50 x 40 = 21-47, 50 x 41 = 22-4, 50 x 42 = 22-54, 50 x 43 = 23-11, 50 x 44 = 23-61, 50 x 45 = 24-18, 50 x 46 = 24-68, 50 x 47 = 25-25, 50 x 48 = 25-75, 50 x 49 = 26-32, 50 x 50 = 26-82, 50 x 51 = 27-39, 50 x 52 = 27-89, 50 x 53 = 28-46, 50 x 54 = 29-3, 50 x 55 = 29-53, 50 x 56 = 30-10, 50 x 57 = 30-60, 50 x 58 = 31-17, 50 x 59 = 31-67, 50 x 60 = 32-24, 50 x 61 = 32-74, 50 x 62 = 33-31, 50 x 63 = 33-81, 50 x 64 = 34-38, 50 x 65 = 34-88, 50 x 66 = 35-45, 50 x 67 = 36-2, 50 x 68 = 36-52, 50 x 69 = 37-9, 50 x 70 = 37-59, 50 x 71 = 38-16, 50 x 72 = 38-66, 50 x 73 = 39-23, 50 x 74 = 39-73, 50 x 75 = 40-30, 50 x 76 = 40-80, 50 x 77 = 41-37, 50 x 78 = 41-87, 50 x 79 = 42-44, 50 x 80 = 43-1, 50 x 81 = 43-51, 50 x 82 = 44-8, 50 x 83 = 44-58, 50 x 84 = 45-15, 50 x 85 = 45-65, 50 x 86 = 46-22, 50 x 87 = 46-72, 50 x 88 = 47-29, 50 x 89 = 47-79, 50 x 90 = 48-36, 50 x 91 = 48-86, 50 x 92 = 49-43, 
51 x 1 = 0-51, 51 x 2 = 1-9, 51 x 3 = 1-60, 51 x 4 = 2-18, 51 x 5 = 2-69, 51 x 6 = 3-27, 51 x 7 = 3-78, 51 x 8 = 4-36, 51 x 9 = 4-87, 51 x 10 = 5-45, 51 x 11 = 6-3, 51 x 12 = 6-54, 51 x 13 = 7-12, 51 x 14 = 7-63, 51 x 15 = 8-21, 51 x 16 = 8-72, 51 x 17 = 9-30, 51 x 18 = 9-81, 51 x 19 = 10-39, 51 x 20 = 10-90, 51 x 21 = 11-48, 51 x 22 = 12-6, 51 x 23 = 12-57, 51 x 24 = 13-15, 51 x 25 = 13-66, 51 x 26 = 14-24, 51 x 27 = 14-75, 51 x 28 = 15-33, 51 x 29 = 15-84, 51 x 30 = 16-42, 51 x 31 = 17-0, 51 x 32 = 17-51, 51 x 33 = 18-9, 51 x 34 = 18-60, 51 x 35 = 19-18, 51 x 36 = 19-69, 51 x 37 = 20-27, 51 x 38 = 20-78, 51 x 39 = 21-36, 51 x 40 = 21-87, 51 x 41 = 22-45, 51 x 42 = 23-3, 51 x 43 = 23-54, 51 x 44 = 24-12, 51 x 45 = 24-63, 51 x 46 = 25-21, 51 x 47 = 25-72, 51 x 48 = 26-30, 51 x 49 = 26-81, 51 x 50 = 27-39, 51 x 51 = 27-90, 51 x 52 = 28-48, 51 x 53 = 29-6, 51 x 54 = 29-57, 51 x 55 = 30-15, 51 x 56 = 30-66, 51 x 57 = 31-24, 51 x 58 = 31-75, 51 x 59 = 32-33, 51 x 60 = 32-84, 51 x 61 = 33-42, 51 x 62 = 34-0, 51 x 63 = 34-51, 51 x 64 = 35-9, 51 x 65 = 35-60, 51 x 66 = 36-18, 51 x 67 = 36-69, 51 x 68 = 37-27, 51 x 69 = 37-78, 51 x 70 = 38-36, 51 x 71 = 38-87, 51 x 72 = 39-45, 51 x 73 = 40-3, 51 x 74 = 40-54, 51 x 75 = 41-12, 51 x 76 = 41-63, 51 x 77 = 42-21, 51 x 78 = 42-72, 51 x 79 = 43-30, 51 x 80 = 43-81, 51 x 81 = 44-39, 51 x 82 = 44-90, 51 x 83 = 45-48, 51 x 84 = 46-6, 51 x 85 = 46-57, 51 x 86 = 47-15, 51 x 87 = 47-66, 51 x 88 = 48-24, 51 x 89 = 48-75, 51 x 90 = 49-33, 51 x 91 = 49-84, 51 x 92 = 50-42, 
52 x 1 = 0-52, 52 x 2 = 1-11, 52 x 3 = 1-63, 52 x 4 = 2-22, 52 x 5 = 2-74, 52 x 6 = 3-33, 52 x 7 = 3-85, 52 x 8 = 4-44, 52 x 9 = 5-3, 52 x 10 = 5-55, 52 x 11 = 6-14, 52 x 12 = 6-66, 52 x 13 = 7-25, 52 x 14 = 7-77, 52 x 15 = 8-36, 52 x 16 = 8-88, 52 x 17 = 9-47, 52 x 18 = 10-6, 52 x 19 = 10-58, 52 x 20 = 11-17, 52 x 21 = 11-69, 52 x 22 = 12-28, 52 x 23 = 12-80, 52 x 24 = 13-39, 52 x 25 = 13-91, 52 x 26 = 14-50, 52 x 27 = 15-9, 52 x 28 = 15-61, 52 x 29 = 16-20, 52 x 30 = 16-72, 52 x 31 = 17-31, 52 x 32 = 17-83, 52 x 33 = 18-42, 52 x 34 = 19-1, 52 x 35 = 19-53, 52 x 36 = 20-12, 52 x 37 = 20-64, 52 x 38 = 21-23, 52 x 39 = 21-75, 52 x 40 = 22-34, 52 x 41 = 22-86, 52 x 42 = 23-45, 52 x 43 = 24-4, 52 x 44 = 24-56, 52 x 45 = 25-15, 52 x 46 = 25-67, 52 x 47 = 26-26, 52 x 48 = 26-78, 52 x 49 = 27-37, 52 x 50 = 27-89, 52 x 51 = 28-48, 52 x 52 = 29-7, 52 x 53 = 29-59, 52 x 54 = 30-18, 52 x 55 = 30-70, 52 x 56 = 31-29, 52 x 57 = 31-81, 52 x 58 = 32-40, 52 x 59 = 32-92, 52 x 60 = 33-51, 52 x 61 = 34-10, 52 x 62 = 34-62, 52 x 63 = 35-21, 52 x 64 = 35-73, 52 x 65 = 36-32, 52 x 66 = 36-84, 52 x 67 = 37-43, 52 x 68 = 38-2, 52 x 69 = 38-54, 52 x 70 = 39-13, 52 x 71 = 39-65, 52 x 72 = 40-24, 52 x 73 = 40-76, 52 x 74 = 41-35, 52 x 75 = 41-87, 52 x 76 = 42-46, 52 x 77 = 43-5, 52 x 78 = 43-57, 52 x 79 = 44-16, 52 x 80 = 44-68, 52 x 81 = 45-27, 52 x 82 = 45-79, 52 x 83 = 46-38, 52 x 84 = 46-90, 52 x 85 = 47-49, 52 x 86 = 48-8, 52 x 87 = 48-60, 52 x 88 = 49-19, 52 x 89 = 49-71, 52 x 90 = 50-30, 52 x 91 = 50-82, 52 x 92 = 51-41, 
53 x 1 = 0-53, 53 x 2 = 1-13, 53 x 3 = 1-66, 53 x 4 = 2-26, 53 x 5 = 2-79, 53 x 6 = 3-39, 53 x 7 = 3-92, 53 x 8 = 4-52, 53 x 9 = 5-12, 53 x 10 = 5-65, 53 x 11 = 6-25, 53 x 12 = 6-78, 53 x 13 = 7-38, 53 x 14 = 7-91, 53 x 15 = 8-51, 53 x 16 = 9-11, 53 x 17 = 9-64, 53 x 18 = 10-24, 53 x 19 = 10-77, 53 x 20 = 11-37, 53 x 21 = 11-90, 53 x 22 = 12-50, 53 x 23 = 13-10, 53 x 24 = 13-63, 53 x 25 = 14-23, 53 x 26 = 14-76, 53 x 27 = 15-36, 53 x 28 = 15-89, 53 x 29 = 16-49, 53 x 30 = 17-9, 53 x 31 = 17-62, 53 x 32 = 18-22, 53 x 33 = 18-75, 53 x 34 = 19-35, 53 x 35 = 19-88, 53 x 36 = 20-48, 53 x 37 = 21-8, 53 x 38 = 21-61, 53 x 39 = 22-21, 53 x 40 = 22-74, 53 x 41 = 23-34, 53 x 42 = 23-87, 53 x 43 = 24-47, 53 x 44 = 25-7, 53 x 45 = 25-60, 53 x 46 = 26-20, 53 x 47 = 26-73, 53 x 48 = 27-33, 53 x 49 = 27-86, 53 x 50 = 28-46, 53 x 51 = 29-6, 53 x 52 = 29-59, 53 x 53 = 30-19, 53 x 54 = 30-72, 53 x 55 = 31-32, 53 x 56 = 31-85, 53 x 57 = 32-45, 53 x 58 = 33-5, 53 x 59 = 33-58, 53 x 60 = 34-18, 53 x 61 = 34-71, 53 x 62 = 35-31, 53 x 63 = 35-84, 53 x 64 = 36-44, 53 x 65 = 37-4, 53 x 66 = 37-57, 53 x 67 = 38-17, 53 x 68 = 38-70, 53 x 69 = 39-30, 53 x 70 = 39-83, 53 x 71 = 40-43, 53 x 72 = 41-3, 53 x 73 = 41-56, 53 x 74 = 42-16, 53 x 75 = 42-69, 53 x 76 = 43-29, 53 x 77 = 43-82, 53 x 78 = 44-42, 53 x 79 = 45-2, 53 x 80 = 45-55, 53 x 81 = 46-15, 53 x 82 = 46-68, 53 x 83 = 47-28, 53 x 84 = 47-81, 53 x 85 = 48-41, 53 x 86 = 49-1, 53 x 87 = 49-54, 53 x 88 = 50-14, 53 x 89 = 50-67, 53 x 90 = 51-27, 53 x 91 = 51-80, 53 x 92 = 52-40, 
54 x 1 = 0-54, 54 x 2 = 1-15, 54 x 3 = 1-69, 54 x 4 = 2-30, 54 x 5 = 2-84, 54 x 6 = 3-45, 54 x 7 = 4-6, 54 x 8 = 4-60, 54 x 9 = 5-21, 54 x 10 = 5-75, 54 x 11 = 6-36, 54 x 12 = 6-90, 54 x 13 = 7-51, 54 x 14 = 8-12, 54 x 15 = 8-66, 54 x 16 = 9-27, 54 x 17 = 9-81, 54 x 18 = 10-42, 54 x 19 = 11-3, 54 x 20 = 11-57, 54 x 21 = 12-18, 54 x 22 = 12-72, 54 x 23 = 13-33, 54 x 24 = 13-87, 54 x 25 = 14-48, 54 x 26 = 15-9, 54 x 27 = 15-63, 54 x 28 = 16-24, 54 x 29 = 16-78, 54 x 30 = 17-39, 54 x 31 = 18-0, 54 x 32 = 18-54, 54 x 33 = 19-15, 54 x 34 = 19-69, 54 x 35 = 20-30, 54 x 36 = 20-84, 54 x 37 = 21-45, 54 x 38 = 22-6, 54 x 39 = 22-60, 54 x 40 = 23-21, 54 x 41 = 23-75, 54 x 42 = 24-36, 54 x 43 = 24-90, 54 x 44 = 25-51, 54 x 45 = 26-12, 54 x 46 = 26-66, 54 x 47 = 27-27, 54 x 48 = 27-81, 54 x 49 = 28-42, 54 x 50 = 29-3, 54 x 51 = 29-57, 54 x 52 = 30-18, 54 x 53 = 30-72, 54 x 54 = 31-33, 54 x 55 = 31-87, 54 x 56 = 32-48, 54 x 57 = 33-9, 54 x 58 = 33-63, 54 x 59 = 34-24, 54 x 60 = 34-78, 54 x 61 = 35-39, 54 x 62 = 36-0, 54 x 63 = 36-54, 54 x 64 = 37-15, 54 x 65 = 37-69, 54 x 66 = 38-30, 54 x 67 = 38-84, 54 x 68 = 39-45, 54 x 69 = 40-6, 54 x 70 = 40-60, 54 x 71 = 41-21, 54 x 72 = 41-75, 54 x 73 = 42-36, 54 x 74 = 42-90, 54 x 75 = 43-51, 54 x 76 = 44-12, 54 x 77 = 44-66, 54 x 78 = 45-27, 54 x 79 = 45-81, 54 x 80 = 46-42, 54 x 81 = 47-3, 54 x 82 = 47-57, 54 x 83 = 48-18, 54 x 84 = 48-72, 54 x 85 = 49-33, 54 x 86 = 49-87, 54 x 87 = 50-48, 54 x 88 = 51-9, 54 x 89 = 51-63, 54 x 90 = 52-24, 54 x 91 = 52-78, 54 x 92 = 53-39, 
