50 x 1 = 0-50, 50 x 2 = 1-20, 50 x 3 = 1-70, 50 x 4 = 2-40, 50 x 5 = 3-10, 50 x 6 = 3-60, 50 x 7 = 4-30, 50 x 8 = 5-0, 50 x 9 = 5-50, 50 x 10 = 6-20, 50 x 11 = 6-70, 50 x 12 = 7-40, 50 x 13 = 8-10, 50 x 14 = 8-60, 50 x 15 = 9-30, 50 x 16 = 10-0, 50 x 17 = 10-50, 50 x 18 = 11-20, 50 x 19 = 11-70, 50 x 20 = 12-40, 50 x 21 = 13-10, 50 x 22 = 13-60, 50 x 23 = 14-30, 50 x 24 = 15-0, 50 x 25 = 15-50, 50 x 26 = 16-20, 50 x 27 = 16-70, 50 x 28 = 17-40, 50 x 29 = 18-10, 50 x 30 = 18-60, 50 x 31 = 19-30, 50 x 32 = 20-0, 50 x 33 = 20-50, 50 x 34 = 21-20, 50 x 35 = 21-70, 50 x 36 = 22-40, 50 x 37 = 23-10, 50 x 38 = 23-60, 50 x 39 = 24-30, 50 x 40 = 25-0, 50 x 41 = 25-50, 50 x 42 = 26-20, 50 x 43 = 26-70, 50 x 44 = 27-40, 50 x 45 = 28-10, 50 x 46 = 28-60, 50 x 47 = 29-30, 50 x 48 = 30-0, 50 x 49 = 30-50, 50 x 50 = 31-20, 50 x 51 = 31-70, 50 x 52 = 32-40, 50 x 53 = 33-10, 50 x 54 = 33-60, 50 x 55 = 34-30, 50 x 56 = 35-0, 50 x 57 = 35-50, 50 x 58 = 36-20, 50 x 59 = 36-70, 50 x 60 = 37-40, 50 x 61 = 38-10, 50 x 62 = 38-60, 50 x 63 = 39-30, 50 x 64 = 40-0, 50 x 65 = 40-50, 50 x 66 = 41-20, 50 x 67 = 41-70, 50 x 68 = 42-40, 50 x 69 = 43-10, 50 x 70 = 43-60, 50 x 71 = 44-30, 50 x 72 = 45-0, 50 x 73 = 45-50, 50 x 74 = 46-20, 50 x 75 = 46-70, 50 x 76 = 47-40, 50 x 77 = 48-10, 50 x 78 = 48-60, 50 x 79 = 49-30, 
51 x 1 = 0-51, 51 x 2 = 1-22, 51 x 3 = 1-73, 51 x 4 = 2-44, 51 x 5 = 3-15, 51 x 6 = 3-66, 51 x 7 = 4-37, 51 x 8 = 5-8, 51 x 9 = 5-59, 51 x 10 = 6-30, 51 x 11 = 7-1, 51 x 12 = 7-52, 51 x 13 = 8-23, 51 x 14 = 8-74, 51 x 15 = 9-45, 51 x 16 = 10-16, 51 x 17 = 10-67, 51 x 18 = 11-38, 51 x 19 = 12-9, 51 x 20 = 12-60, 51 x 21 = 13-31, 51 x 22 = 14-2, 51 x 23 = 14-53, 51 x 24 = 15-24, 51 x 25 = 15-75, 51 x 26 = 16-46, 51 x 27 = 17-17, 51 x 28 = 17-68, 51 x 29 = 18-39, 51 x 30 = 19-10, 51 x 31 = 19-61, 51 x 32 = 20-32, 51 x 33 = 21-3, 51 x 34 = 21-54, 51 x 35 = 22-25, 51 x 36 = 22-76, 51 x 37 = 23-47, 51 x 38 = 24-18, 51 x 39 = 24-69, 51 x 40 = 25-40, 51 x 41 = 26-11, 51 x 42 = 26-62, 51 x 43 = 27-33, 51 x 44 = 28-4, 51 x 45 = 28-55, 51 x 46 = 29-26, 51 x 47 = 29-77, 51 x 48 = 30-48, 51 x 49 = 31-19, 51 x 50 = 31-70, 51 x 51 = 32-41, 51 x 52 = 33-12, 51 x 53 = 33-63, 51 x 54 = 34-34, 51 x 55 = 35-5, 51 x 56 = 35-56, 51 x 57 = 36-27, 51 x 58 = 36-78, 51 x 59 = 37-49, 51 x 60 = 38-20, 51 x 61 = 38-71, 51 x 62 = 39-42, 51 x 63 = 40-13, 51 x 64 = 40-64, 51 x 65 = 41-35, 51 x 66 = 42-6, 51 x 67 = 42-57, 51 x 68 = 43-28, 51 x 69 = 43-79, 51 x 70 = 44-50, 51 x 71 = 45-21, 51 x 72 = 45-72, 51 x 73 = 46-43, 51 x 74 = 47-14, 51 x 75 = 47-65, 51 x 76 = 48-36, 51 x 77 = 49-7, 51 x 78 = 49-58, 51 x 79 = 50-29, 
52 x 1 = 0-52, 52 x 2 = 1-24, 52 x 3 = 1-76, 52 x 4 = 2-48, 52 x 5 = 3-20, 52 x 6 = 3-72, 52 x 7 = 4-44, 52 x 8 = 5-16, 52 x 9 = 5-68, 52 x 10 = 6-40, 52 x 11 = 7-12, 52 x 12 = 7-64, 52 x 13 = 8-36, 52 x 14 = 9-8, 52 x 15 = 9-60, 52 x 16 = 10-32, 52 x 17 = 11-4, 52 x 18 = 11-56, 52 x 19 = 12-28, 52 x 20 = 13-0, 52 x 21 = 13-52, 52 x 22 = 14-24, 52 x 23 = 14-76, 52 x 24 = 15-48, 52 x 25 = 16-20, 52 x 26 = 16-72, 52 x 27 = 17-44, 52 x 28 = 18-16, 52 x 29 = 18-68, 52 x 30 = 19-40, 52 x 31 = 20-12, 52 x 32 = 20-64, 52 x 33 = 21-36, 52 x 34 = 22-8, 52 x 35 = 22-60, 52 x 36 = 23-32, 52 x 37 = 24-4, 52 x 38 = 24-56, 52 x 39 = 25-28, 52 x 40 = 26-0, 52 x 41 = 26-52, 52 x 42 = 27-24, 52 x 43 = 27-76, 52 x 44 = 28-48, 52 x 45 = 29-20, 52 x 46 = 29-72, 52 x 47 = 30-44, 52 x 48 = 31-16, 52 x 49 = 31-68, 52 x 50 = 32-40, 52 x 51 = 33-12, 52 x 52 = 33-64, 52 x 53 = 34-36, 52 x 54 = 35-8, 52 x 55 = 35-60, 52 x 56 = 36-32, 52 x 57 = 37-4, 52 x 58 = 37-56, 52 x 59 = 38-28, 52 x 60 = 39-0, 52 x 61 = 39-52, 52 x 62 = 40-24, 52 x 63 = 40-76, 52 x 64 = 41-48, 52 x 65 = 42-20, 52 x 66 = 42-72, 52 x 67 = 43-44, 52 x 68 = 44-16, 52 x 69 = 44-68, 52 x 70 = 45-40, 52 x 71 = 46-12, 52 x 72 = 46-64, 52 x 73 = 47-36, 52 x 74 = 48-8, 52 x 75 = 48-60, 52 x 76 = 49-32, 52 x 77 = 50-4, 52 x 78 = 50-56, 52 x 79 = 51-28, 
53 x 1 = 0-53, 53 x 2 = 1-26, 53 x 3 = 1-79, 53 x 4 = 2-52, 53 x 5 = 3-25, 53 x 6 = 3-78, 53 x 7 = 4-51, 53 x 8 = 5-24, 53 x 9 = 5-77, 53 x 10 = 6-50, 53 x 11 = 7-23, 53 x 12 = 7-76, 53 x 13 = 8-49, 53 x 14 = 9-22, 53 x 15 = 9-75, 53 x 16 = 10-48, 53 x 17 = 11-21, 53 x 18 = 11-74, 53 x 19 = 12-47, 53 x 20 = 13-20, 53 x 21 = 13-73, 53 x 22 = 14-46, 53 x 23 = 15-19, 53 x 24 = 15-72, 53 x 25 = 16-45, 53 x 26 = 17-18, 53 x 27 = 17-71, 53 x 28 = 18-44, 53 x 29 = 19-17, 53 x 30 = 19-70, 53 x 31 = 20-43, 53 x 32 = 21-16, 53 x 33 = 21-69, 53 x 34 = 22-42, 53 x 35 = 23-15, 53 x 36 = 23-68, 53 x 37 = 24-41, 53 x 38 = 25-14, 53 x 39 = 25-67, 53 x 40 = 26-40, 53 x 41 = 27-13, 53 x 42 = 27-66, 53 x 43 = 28-39, 53 x 44 = 29-12, 53 x 45 = 29-65, 53 x 46 = 30-38, 53 x 47 = 31-11, 53 x 48 = 31-64, 53 x 49 = 32-37, 53 x 50 = 33-10, 53 x 51 = 33-63, 53 x 52 = 34-36, 53 x 53 = 35-9, 53 x 54 = 35-62, 53 x 55 = 36-35, 53 x 56 = 37-8, 53 x 57 = 37-61, 53 x 58 = 38-34, 53 x 59 = 39-7, 53 x 60 = 39-60, 53 x 61 = 40-33, 53 x 62 = 41-6, 53 x 63 = 41-59, 53 x 64 = 42-32, 53 x 65 = 43-5, 53 x 66 = 43-58, 53 x 67 = 44-31, 53 x 68 = 45-4, 53 x 69 = 45-57, 53 x 70 = 46-30, 53 x 71 = 47-3, 53 x 72 = 47-56, 53 x 73 = 48-29, 53 x 74 = 49-2, 53 x 75 = 49-55, 53 x 76 = 50-28, 53 x 77 = 51-1, 53 x 78 = 51-54, 53 x 79 = 52-27, 
54 x 1 = 0-54, 54 x 2 = 1-28, 54 x 3 = 2-2, 54 x 4 = 2-56, 54 x 5 = 3-30, 54 x 6 = 4-4, 54 x 7 = 4-58, 54 x 8 = 5-32, 54 x 9 = 6-6, 54 x 10 = 6-60, 54 x 11 = 7-34, 54 x 12 = 8-8, 54 x 13 = 8-62, 54 x 14 = 9-36, 54 x 15 = 10-10, 54 x 16 = 10-64, 54 x 17 = 11-38, 54 x 18 = 12-12, 54 x 19 = 12-66, 54 x 20 = 13-40, 54 x 21 = 14-14, 54 x 22 = 14-68, 54 x 23 = 15-42, 54 x 24 = 16-16, 54 x 25 = 16-70, 54 x 26 = 17-44, 54 x 27 = 18-18, 54 x 28 = 18-72, 54 x 29 = 19-46, 54 x 30 = 20-20, 54 x 31 = 20-74, 54 x 32 = 21-48, 54 x 33 = 22-22, 54 x 34 = 22-76, 54 x 35 = 23-50, 54 x 36 = 24-24, 54 x 37 = 24-78, 54 x 38 = 25-52, 54 x 39 = 26-26, 54 x 40 = 27-0, 54 x 41 = 27-54, 54 x 42 = 28-28, 54 x 43 = 29-2, 54 x 44 = 29-56, 54 x 45 = 30-30, 54 x 46 = 31-4, 54 x 47 = 31-58, 54 x 48 = 32-32, 54 x 49 = 33-6, 54 x 50 = 33-60, 54 x 51 = 34-34, 54 x 52 = 35-8, 54 x 53 = 35-62, 54 x 54 = 36-36, 54 x 55 = 37-10, 54 x 56 = 37-64, 54 x 57 = 38-38, 54 x 58 = 39-12, 54 x 59 = 39-66, 54 x 60 = 40-40, 54 x 61 = 41-14, 54 x 62 = 41-68, 54 x 63 = 42-42, 54 x 64 = 43-16, 54 x 65 = 43-70, 54 x 66 = 44-44, 54 x 67 = 45-18, 54 x 68 = 45-72, 54 x 69 = 46-46, 54 x 70 = 47-20, 54 x 71 = 47-74, 54 x 72 = 48-48, 54 x 73 = 49-22, 54 x 74 = 49-76, 54 x 75 = 50-50, 54 x 76 = 51-24, 54 x 77 = 51-78, 54 x 78 = 52-52, 54 x 79 = 53-26, 
55 x 1 = 0-55, 55 x 2 = 1-30, 55 x 3 = 2-5, 55 x 4 = 2-60, 55 x 5 = 3-35, 55 x 6 = 4-10, 55 x 7 = 4-65, 55 x 8 = 5-40, 55 x 9 = 6-15, 55 x 10 = 6-70, 55 x 11 = 7-45, 55 x 12 = 8-20, 55 x 13 = 8-75, 55 x 14 = 9-50, 55 x 15 = 10-25, 55 x 16 = 11-0, 55 x 17 = 11-55, 55 x 18 = 12-30, 55 x 19 = 13-5, 55 x 20 = 13-60, 55 x 21 = 14-35, 55 x 22 = 15-10, 55 x 23 = 15-65, 55 x 24 = 16-40, 55 x 25 = 17-15, 55 x 26 = 17-70, 55 x 27 = 18-45, 55 x 28 = 19-20, 55 x 29 = 19-75, 55 x 30 = 20-50, 55 x 31 = 21-25, 55 x 32 = 22-0, 55 x 33 = 22-55, 55 x 34 = 23-30, 55 x 35 = 24-5, 55 x 36 = 24-60, 55 x 37 = 25-35, 55 x 38 = 26-10, 55 x 39 = 26-65, 55 x 40 = 27-40, 55 x 41 = 28-15, 55 x 42 = 28-70, 55 x 43 = 29-45, 55 x 44 = 30-20, 55 x 45 = 30-75, 55 x 46 = 31-50, 55 x 47 = 32-25, 55 x 48 = 33-0, 55 x 49 = 33-55, 55 x 50 = 34-30, 55 x 51 = 35-5, 55 x 52 = 35-60, 55 x 53 = 36-35, 55 x 54 = 37-10, 55 x 55 = 37-65, 55 x 56 = 38-40, 55 x 57 = 39-15, 55 x 58 = 39-70, 55 x 59 = 40-45, 55 x 60 = 41-20, 55 x 61 = 41-75, 55 x 62 = 42-50, 55 x 63 = 43-25, 55 x 64 = 44-0, 55 x 65 = 44-55, 55 x 66 = 45-30, 55 x 67 = 46-5, 55 x 68 = 46-60, 55 x 69 = 47-35, 55 x 70 = 48-10, 55 x 71 = 48-65, 55 x 72 = 49-40, 55 x 73 = 50-15, 55 x 74 = 50-70, 55 x 75 = 51-45, 55 x 76 = 52-20, 55 x 77 = 52-75, 55 x 78 = 53-50, 55 x 79 = 54-25, 
56 x 1 = 0-56, 56 x 2 = 1-32, 56 x 3 = 2-8, 56 x 4 = 2-64, 56 x 5 = 3-40, 56 x 6 = 4-16, 56 x 7 = 4-72, 56 x 8 = 5-48, 56 x 9 = 6-24, 56 x 10 = 7-0, 56 x 11 = 7-56, 56 x 12 = 8-32, 56 x 13 = 9-8, 56 x 14 = 9-64, 56 x 15 = 10-40, 56 x 16 = 11-16, 56 x 17 = 11-72, 56 x 18 = 12-48, 56 x 19 = 13-24, 56 x 20 = 14-0, 56 x 21 = 14-56, 56 x 22 = 15-32, 56 x 23 = 16-8, 56 x 24 = 16-64, 56 x 25 = 17-40, 56 x 26 = 18-16, 56 x 27 = 18-72, 56 x 28 = 19-48, 56 x 29 = 20-24, 56 x 30 = 21-0, 56 x 31 = 21-56, 56 x 32 = 22-32, 56 x 33 = 23-8, 56 x 34 = 23-64, 56 x 35 = 24-40, 56 x 36 = 25-16, 56 x 37 = 25-72, 56 x 38 = 26-48, 56 x 39 = 27-24, 56 x 40 = 28-0, 56 x 41 = 28-56, 56 x 42 = 29-32, 56 x 43 = 30-8, 56 x 44 = 30-64, 56 x 45 = 31-40, 56 x 46 = 32-16, 56 x 47 = 32-72, 56 x 48 = 33-48, 56 x 49 = 34-24, 56 x 50 = 35-0, 56 x 51 = 35-56, 56 x 52 = 36-32, 56 x 53 = 37-8, 56 x 54 = 37-64, 56 x 55 = 38-40, 56 x 56 = 39-16, 56 x 57 = 39-72, 56 x 58 = 40-48, 56 x 59 = 41-24, 56 x 60 = 42-0, 56 x 61 = 42-56, 56 x 62 = 43-32, 56 x 63 = 44-8, 56 x 64 = 44-64, 56 x 65 = 45-40, 56 x 66 = 46-16, 56 x 67 = 46-72, 56 x 68 = 47-48, 56 x 69 = 48-24, 56 x 70 = 49-0, 56 x 71 = 49-56, 56 x 72 = 50-32, 56 x 73 = 51-8, 56 x 74 = 51-64, 56 x 75 = 52-40, 56 x 76 = 53-16, 56 x 77 = 53-72, 56 x 78 = 54-48, 56 x 79 = 55-24, 
57 x 1 = 0-57, 57 x 2 = 1-34, 57 x 3 = 2-11, 57 x 4 = 2-68, 57 x 5 = 3-45, 57 x 6 = 4-22, 57 x 7 = 4-79, 57 x 8 = 5-56, 57 x 9 = 6-33, 57 x 10 = 7-10, 57 x 11 = 7-67, 57 x 12 = 8-44, 57 x 13 = 9-21, 57 x 14 = 9-78, 57 x 15 = 10-55, 57 x 16 = 11-32, 57 x 17 = 12-9, 57 x 18 = 12-66, 57 x 19 = 13-43, 57 x 20 = 14-20, 57 x 21 = 14-77, 57 x 22 = 15-54, 57 x 23 = 16-31, 57 x 24 = 17-8, 57 x 25 = 17-65, 57 x 26 = 18-42, 57 x 27 = 19-19, 57 x 28 = 19-76, 57 x 29 = 20-53, 57 x 30 = 21-30, 57 x 31 = 22-7, 57 x 32 = 22-64, 57 x 33 = 23-41, 57 x 34 = 24-18, 57 x 35 = 24-75, 57 x 36 = 25-52, 57 x 37 = 26-29, 57 x 38 = 27-6, 57 x 39 = 27-63, 57 x 40 = 28-40, 57 x 41 = 29-17, 57 x 42 = 29-74, 57 x 43 = 30-51, 57 x 44 = 31-28, 57 x 45 = 32-5, 57 x 46 = 32-62, 57 x 47 = 33-39, 57 x 48 = 34-16, 57 x 49 = 34-73, 57 x 50 = 35-50, 57 x 51 = 36-27, 57 x 52 = 37-4, 57 x 53 = 37-61, 57 x 54 = 38-38, 57 x 55 = 39-15, 57 x 56 = 39-72, 57 x 57 = 40-49, 57 x 58 = 41-26, 57 x 59 = 42-3, 57 x 60 = 42-60, 57 x 61 = 43-37, 57 x 62 = 44-14, 57 x 63 = 44-71, 57 x 64 = 45-48, 57 x 65 = 46-25, 57 x 66 = 47-2, 57 x 67 = 47-59, 57 x 68 = 48-36, 57 x 69 = 49-13, 57 x 70 = 49-70, 57 x 71 = 50-47, 57 x 72 = 51-24, 57 x 73 = 52-1, 57 x 74 = 52-58, 57 x 75 = 53-35, 57 x 76 = 54-12, 57 x 77 = 54-69, 57 x 78 = 55-46, 57 x 79 = 56-23, 
58 x 1 = 0-58, 58 x 2 = 1-36, 58 x 3 = 2-14, 58 x 4 = 2-72, 58 x 5 = 3-50, 58 x 6 = 4-28, 58 x 7 = 5-6, 58 x 8 = 5-64, 58 x 9 = 6-42, 58 x 10 = 7-20, 58 x 11 = 7-78, 58 x 12 = 8-56, 58 x 13 = 9-34, 58 x 14 = 10-12, 58 x 15 = 10-70, 58 x 16 = 11-48, 58 x 17 = 12-26, 58 x 18 = 13-4, 58 x 19 = 13-62, 58 x 20 = 14-40, 58 x 21 = 15-18, 58 x 22 = 15-76, 58 x 23 = 16-54, 58 x 24 = 17-32, 58 x 25 = 18-10, 58 x 26 = 18-68, 58 x 27 = 19-46, 58 x 28 = 20-24, 58 x 29 = 21-2, 58 x 30 = 21-60, 58 x 31 = 22-38, 58 x 32 = 23-16, 58 x 33 = 23-74, 58 x 34 = 24-52, 58 x 35 = 25-30, 58 x 36 = 26-8, 58 x 37 = 26-66, 58 x 38 = 27-44, 58 x 39 = 28-22, 58 x 40 = 29-0, 58 x 41 = 29-58, 58 x 42 = 30-36, 58 x 43 = 31-14, 58 x 44 = 31-72, 58 x 45 = 32-50, 58 x 46 = 33-28, 58 x 47 = 34-6, 58 x 48 = 34-64, 58 x 49 = 35-42, 58 x 50 = 36-20, 58 x 51 = 36-78, 58 x 52 = 37-56, 58 x 53 = 38-34, 58 x 54 = 39-12, 58 x 55 = 39-70, 58 x 56 = 40-48, 58 x 57 = 41-26, 58 x 58 = 42-4, 58 x 59 = 42-62, 58 x 60 = 43-40, 58 x 61 = 44-18, 58 x 62 = 44-76, 58 x 63 = 45-54, 58 x 64 = 46-32, 58 x 65 = 47-10, 58 x 66 = 47-68, 58 x 67 = 48-46, 58 x 68 = 49-24, 58 x 69 = 50-2, 58 x 70 = 50-60, 58 x 71 = 51-38, 58 x 72 = 52-16, 58 x 73 = 52-74, 58 x 74 = 53-52, 58 x 75 = 54-30, 58 x 76 = 55-8, 58 x 77 = 55-66, 58 x 78 = 56-44, 58 x 79 = 57-22, 
59 x 1 = 0-59, 59 x 2 = 1-38, 59 x 3 = 2-17, 59 x 4 = 2-76, 59 x 5 = 3-55, 59 x 6 = 4-34, 59 x 7 = 5-13, 59 x 8 = 5-72, 59 x 9 = 6-51, 59 x 10 = 7-30, 59 x 11 = 8-9, 59 x 12 = 8-68, 59 x 13 = 9-47, 59 x 14 = 10-26, 59 x 15 = 11-5, 59 x 16 = 11-64, 59 x 17 = 12-43, 59 x 18 = 13-22, 59 x 19 = 14-1, 59 x 20 = 14-60, 59 x 21 = 15-39, 59 x 22 = 16-18, 59 x 23 = 16-77, 59 x 24 = 17-56, 59 x 25 = 18-35, 59 x 26 = 19-14, 59 x 27 = 19-73, 59 x 28 = 20-52, 59 x 29 = 21-31, 59 x 30 = 22-10, 59 x 31 = 22-69, 59 x 32 = 23-48, 59 x 33 = 24-27, 59 x 34 = 25-6, 59 x 35 = 25-65, 59 x 36 = 26-44, 59 x 37 = 27-23, 59 x 38 = 28-2, 59 x 39 = 28-61, 59 x 40 = 29-40, 59 x 41 = 30-19, 59 x 42 = 30-78, 59 x 43 = 31-57, 59 x 44 = 32-36, 59 x 45 = 33-15, 59 x 46 = 33-74, 59 x 47 = 34-53, 59 x 48 = 35-32, 59 x 49 = 36-11, 59 x 50 = 36-70, 59 x 51 = 37-49, 59 x 52 = 38-28, 59 x 53 = 39-7, 59 x 54 = 39-66, 59 x 55 = 40-45, 59 x 56 = 41-24, 59 x 57 = 42-3, 59 x 58 = 42-62, 59 x 59 = 43-41, 59 x 60 = 44-20, 59 x 61 = 44-79, 59 x 62 = 45-58, 59 x 63 = 46-37, 59 x 64 = 47-16, 59 x 65 = 47-75, 59 x 66 = 48-54, 59 x 67 = 49-33, 59 x 68 = 50-12, 59 x 69 = 50-71, 59 x 70 = 51-50, 59 x 71 = 52-29, 59 x 72 = 53-8, 59 x 73 = 53-67, 59 x 74 = 54-46, 59 x 75 = 55-25, 59 x 76 = 56-4, 59 x 77 = 56-63, 59 x 78 = 57-42, 59 x 79 = 58-21, 
60 x 1 = 0-60, 60 x 2 = 1-40, 60 x 3 = 2-20, 60 x 4 = 3-0, 60 x 5 = 3-60, 60 x 6 = 4-40, 60 x 7 = 5-20, 60 x 8 = 6-0, 60 x 9 = 6-60, 60 x 10 = 7-40, 60 x 11 = 8-20, 60 x 12 = 9-0, 60 x 13 = 9-60, 60 x 14 = 10-40, 60 x 15 = 11-20, 60 x 16 = 12-0, 60 x 17 = 12-60, 60 x 18 = 13-40, 60 x 19 = 14-20, 60 x 20 = 15-0, 60 x 21 = 15-60, 60 x 22 = 16-40, 60 x 23 = 17-20, 60 x 24 = 18-0, 60 x 25 = 18-60, 60 x 26 = 19-40, 60 x 27 = 20-20, 60 x 28 = 21-0, 60 x 29 = 21-60, 60 x 30 = 22-40, 60 x 31 = 23-20, 60 x 32 = 24-0, 60 x 33 = 24-60, 60 x 34 = 25-40, 60 x 35 = 26-20, 60 x 36 = 27-0, 60 x 37 = 27-60, 60 x 38 = 28-40, 60 x 39 = 29-20, 60 x 40 = 30-0, 60 x 41 = 30-60, 60 x 42 = 31-40, 60 x 43 = 32-20, 60 x 44 = 33-0, 60 x 45 = 33-60, 60 x 46 = 34-40, 60 x 47 = 35-20, 60 x 48 = 36-0, 60 x 49 = 36-60, 60 x 50 = 37-40, 60 x 51 = 38-20, 60 x 52 = 39-0, 60 x 53 = 39-60, 60 x 54 = 40-40, 60 x 55 = 41-20, 60 x 56 = 42-0, 60 x 57 = 42-60, 60 x 58 = 43-40, 60 x 59 = 44-20, 60 x 60 = 45-0, 60 x 61 = 45-60, 60 x 62 = 46-40, 60 x 63 = 47-20, 60 x 64 = 48-0, 60 x 65 = 48-60, 60 x 66 = 49-40, 60 x 67 = 50-20, 60 x 68 = 51-0, 60 x 69 = 51-60, 60 x 70 = 52-40, 60 x 71 = 53-20, 60 x 72 = 54-0, 60 x 73 = 54-60, 60 x 74 = 55-40, 60 x 75 = 56-20, 60 x 76 = 57-0, 60 x 77 = 57-60, 60 x 78 = 58-40, 60 x 79 = 59-20, 
61 x 1 = 0-61, 61 x 2 = 1-42, 61 x 3 = 2-23, 61 x 4 = 3-4, 61 x 5 = 3-65, 61 x 6 = 4-46, 61 x 7 = 5-27, 61 x 8 = 6-8, 61 x 9 = 6-69, 61 x 10 = 7-50, 61 x 11 = 8-31, 61 x 12 = 9-12, 61 x 13 = 9-73, 61 x 14 = 10-54, 61 x 15 = 11-35, 61 x 16 = 12-16, 61 x 17 = 12-77, 61 x 18 = 13-58, 61 x 19 = 14-39, 61 x 20 = 15-20, 61 x 21 = 16-1, 61 x 22 = 16-62, 61 x 23 = 17-43, 61 x 24 = 18-24, 61 x 25 = 19-5, 61 x 26 = 19-66, 61 x 27 = 20-47, 61 x 28 = 21-28, 61 x 29 = 22-9, 61 x 30 = 22-70, 61 x 31 = 23-51, 61 x 32 = 24-32, 61 x 33 = 25-13, 61 x 34 = 25-74, 61 x 35 = 26-55, 61 x 36 = 27-36, 61 x 37 = 28-17, 61 x 38 = 28-78, 61 x 39 = 29-59, 61 x 40 = 30-40, 61 x 41 = 31-21, 61 x 42 = 32-2, 61 x 43 = 32-63, 61 x 44 = 33-44, 61 x 45 = 34-25, 61 x 46 = 35-6, 61 x 47 = 35-67, 61 x 48 = 36-48, 61 x 49 = 37-29, 61 x 50 = 38-10, 61 x 51 = 38-71, 61 x 52 = 39-52, 61 x 53 = 40-33, 61 x 54 = 41-14, 61 x 55 = 41-75, 61 x 56 = 42-56, 61 x 57 = 43-37, 61 x 58 = 44-18, 61 x 59 = 44-79, 61 x 60 = 45-60, 61 x 61 = 46-41, 61 x 62 = 47-22, 61 x 63 = 48-3, 61 x 64 = 48-64, 61 x 65 = 49-45, 61 x 66 = 50-26, 61 x 67 = 51-7, 61 x 68 = 51-68, 61 x 69 = 52-49, 61 x 70 = 53-30, 61 x 71 = 54-11, 61 x 72 = 54-72, 61 x 73 = 55-53, 61 x 74 = 56-34, 61 x 75 = 57-15, 61 x 76 = 57-76, 61 x 77 = 58-57, 61 x 78 = 59-38, 61 x 79 = 60-19, 
62 x 1 = 0-62, 62 x 2 = 1-44, 62 x 3 = 2-26, 62 x 4 = 3-8, 62 x 5 = 3-70, 62 x 6 = 4-52, 62 x 7 = 5-34, 62 x 8 = 6-16, 62 x 9 = 6-78, 62 x 10 = 7-60, 62 x 11 = 8-42, 62 x 12 = 9-24, 62 x 13 = 10-6, 62 x 14 = 10-68, 62 x 15 = 11-50, 62 x 16 = 12-32, 62 x 17 = 13-14, 62 x 18 = 13-76, 62 x 19 = 14-58, 62 x 20 = 15-40, 62 x 21 = 16-22, 62 x 22 = 17-4, 62 x 23 = 17-66, 62 x 24 = 18-48, 62 x 25 = 19-30, 62 x 26 = 20-12, 62 x 27 = 20-74, 62 x 28 = 21-56, 62 x 29 = 22-38, 62 x 30 = 23-20, 62 x 31 = 24-2, 62 x 32 = 24-64, 62 x 33 = 25-46, 62 x 34 = 26-28, 62 x 35 = 27-10, 62 x 36 = 27-72, 62 x 37 = 28-54, 62 x 38 = 29-36, 62 x 39 = 30-18, 62 x 40 = 31-0, 62 x 41 = 31-62, 62 x 42 = 32-44, 62 x 43 = 33-26, 62 x 44 = 34-8, 62 x 45 = 34-70, 62 x 46 = 35-52, 62 x 47 = 36-34, 62 x 48 = 37-16, 62 x 49 = 37-78, 62 x 50 = 38-60, 62 x 51 = 39-42, 62 x 52 = 40-24, 62 x 53 = 41-6, 62 x 54 = 41-68, 62 x 55 = 42-50, 62 x 56 = 43-32, 62 x 57 = 44-14, 62 x 58 = 44-76, 62 x 59 = 45-58, 62 x 60 = 46-40, 62 x 61 = 47-22, 62 x 62 = 48-4, 62 x 63 = 48-66, 62 x 64 = 49-48, 62 x 65 = 50-30, 62 x 66 = 51-12, 62 x 67 = 51-74, 62 x 68 = 52-56, 62 x 69 = 53-38, 62 x 70 = 54-20, 62 x 71 = 55-2, 62 x 72 = 55-64, 62 x 73 = 56-46, 62 x 74 = 57-28, 62 x 75 = 58-10, 62 x 76 = 58-72, 62 x 77 = 59-54, 62 x 78 = 60-36, 62 x 79 = 61-18, 
