11 x 1 = 0-11, 11 x 2 = 0-22, 11 x 3 = 0-33, 11 x 4 = 0-44, 11 x 5 = 0-55, 11 x 6 = 0-66, 11 x 7 = 0-77, 11 x 8 = 0-88, 11 x 9 = 0-99, 11 x 10 = 1-3, 11 x 11 = 1-14, 11 x 12 = 1-25, 11 x 13 = 1-36, 11 x 14 = 1-47, 11 x 15 = 1-58, 11 x 16 = 1-69, 11 x 17 = 1-80, 11 x 18 = 1-91, 11 x 19 = 1-102, 11 x 20 = 2-6, 11 x 21 = 2-17, 11 x 22 = 2-28, 11 x 23 = 2-39, 11 x 24 = 2-50, 11 x 25 = 2-61, 11 x 26 = 2-72, 11 x 27 = 2-83, 11 x 28 = 2-94, 11 x 29 = 2-105, 11 x 30 = 3-9, 11 x 31 = 3-20, 11 x 32 = 3-31, 11 x 33 = 3-42, 11 x 34 = 3-53, 11 x 35 = 3-64, 11 x 36 = 3-75, 11 x 37 = 3-86, 11 x 38 = 3-97, 11 x 39 = 4-1, 11 x 40 = 4-12, 11 x 41 = 4-23, 11 x 42 = 4-34, 11 x 43 = 4-45, 11 x 44 = 4-56, 11 x 45 = 4-67, 11 x 46 = 4-78, 11 x 47 = 4-89, 11 x 48 = 4-100, 11 x 49 = 5-4, 11 x 50 = 5-15, 11 x 51 = 5-26, 11 x 52 = 5-37, 11 x 53 = 5-48, 11 x 54 = 5-59, 11 x 55 = 5-70, 11 x 56 = 5-81, 11 x 57 = 5-92, 11 x 58 = 5-103, 11 x 59 = 6-7, 11 x 60 = 6-18, 11 x 61 = 6-29, 11 x 62 = 6-40, 11 x 63 = 6-51, 11 x 64 = 6-62, 11 x 65 = 6-73, 11 x 66 = 6-84, 11 x 67 = 6-95, 11 x 68 = 6-106, 11 x 69 = 7-10, 11 x 70 = 7-21, 11 x 71 = 7-32, 11 x 72 = 7-43, 11 x 73 = 7-54, 11 x 74 = 7-65, 11 x 75 = 7-76, 11 x 76 = 7-87, 11 x 77 = 7-98, 11 x 78 = 8-2, 11 x 79 = 8-13, 11 x 80 = 8-24, 11 x 81 = 8-35, 11 x 82 = 8-46, 11 x 83 = 8-57, 11 x 84 = 8-68, 11 x 85 = 8-79, 11 x 86 = 8-90, 11 x 87 = 8-101, 11 x 88 = 9-5, 11 x 89 = 9-16, 11 x 90 = 9-27, 11 x 91 = 9-38, 11 x 92 = 9-49, 11 x 93 = 9-60, 11 x 94 = 9-71, 11 x 95 = 9-82, 11 x 96 = 9-93, 11 x 97 = 9-104, 11 x 98 = 10-8, 11 x 99 = 10-19, 11 x 100 = 10-30, 11 x 101 = 10-41, 11 x 102 = 10-52, 11 x 103 = 10-63, 11 x 104 = 10-74, 11 x 105 = 10-85, 11 x 106 = 10-96, 
12 x 1 = 0-12, 12 x 2 = 0-24, 12 x 3 = 0-36, 12 x 4 = 0-48, 12 x 5 = 0-60, 12 x 6 = 0-72, 12 x 7 = 0-84, 12 x 8 = 0-96, 12 x 9 = 1-1, 12 x 10 = 1-13, 12 x 11 = 1-25, 12 x 12 = 1-37, 12 x 13 = 1-49, 12 x 14 = 1-61, 12 x 15 = 1-73, 12 x 16 = 1-85, 12 x 17 = 1-97, 12 x 18 = 2-2, 12 x 19 = 2-14, 12 x 20 = 2-26, 12 x 21 = 2-38, 12 x 22 = 2-50, 12 x 23 = 2-62, 12 x 24 = 2-74, 12 x 25 = 2-86, 12 x 26 = 2-98, 12 x 27 = 3-3, 12 x 28 = 3-15, 12 x 29 = 3-27, 12 x 30 = 3-39, 12 x 31 = 3-51, 12 x 32 = 3-63, 12 x 33 = 3-75, 12 x 34 = 3-87, 12 x 35 = 3-99, 12 x 36 = 4-4, 12 x 37 = 4-16, 12 x 38 = 4-28, 12 x 39 = 4-40, 12 x 40 = 4-52, 12 x 41 = 4-64, 12 x 42 = 4-76, 12 x 43 = 4-88, 12 x 44 = 4-100, 12 x 45 = 5-5, 12 x 46 = 5-17, 12 x 47 = 5-29, 12 x 48 = 5-41, 12 x 49 = 5-53, 12 x 50 = 5-65, 12 x 51 = 5-77, 12 x 52 = 5-89, 12 x 53 = 5-101, 12 x 54 = 6-6, 12 x 55 = 6-18, 12 x 56 = 6-30, 12 x 57 = 6-42, 12 x 58 = 6-54, 12 x 59 = 6-66, 12 x 60 = 6-78, 12 x 61 = 6-90, 12 x 62 = 6-102, 12 x 63 = 7-7, 12 x 64 = 7-19, 12 x 65 = 7-31, 12 x 66 = 7-43, 12 x 67 = 7-55, 12 x 68 = 7-67, 12 x 69 = 7-79, 12 x 70 = 7-91, 12 x 71 = 7-103, 12 x 72 = 8-8, 12 x 73 = 8-20, 12 x 74 = 8-32, 12 x 75 = 8-44, 12 x 76 = 8-56, 12 x 77 = 8-68, 12 x 78 = 8-80, 12 x 79 = 8-92, 12 x 80 = 8-104, 12 x 81 = 9-9, 12 x 82 = 9-21, 12 x 83 = 9-33, 12 x 84 = 9-45, 12 x 85 = 9-57, 12 x 86 = 9-69, 12 x 87 = 9-81, 12 x 88 = 9-93, 12 x 89 = 9-105, 12 x 90 = 10-10, 12 x 91 = 10-22, 12 x 92 = 10-34, 12 x 93 = 10-46, 12 x 94 = 10-58, 12 x 95 = 10-70, 12 x 96 = 10-82, 12 x 97 = 10-94, 12 x 98 = 10-106, 12 x 99 = 11-11, 12 x 100 = 11-23, 12 x 101 = 11-35, 12 x 102 = 11-47, 12 x 103 = 11-59, 12 x 104 = 11-71, 12 x 105 = 11-83, 12 x 106 = 11-95, 
13 x 1 = 0-13, 13 x 2 = 0-26, 13 x 3 = 0-39, 13 x 4 = 0-52, 13 x 5 = 0-65, 13 x 6 = 0-78, 13 x 7 = 0-91, 13 x 8 = 0-104, 13 x 9 = 1-10, 13 x 10 = 1-23, 13 x 11 = 1-36, 13 x 12 = 1-49, 13 x 13 = 1-62, 13 x 14 = 1-75, 13 x 15 = 1-88, 13 x 16 = 1-101, 13 x 17 = 2-7, 13 x 18 = 2-20, 13 x 19 = 2-33, 13 x 20 = 2-46, 13 x 21 = 2-59, 13 x 22 = 2-72, 13 x 23 = 2-85, 13 x 24 = 2-98, 13 x 25 = 3-4, 13 x 26 = 3-17, 13 x 27 = 3-30, 13 x 28 = 3-43, 13 x 29 = 3-56, 13 x 30 = 3-69, 13 x 31 = 3-82, 13 x 32 = 3-95, 13 x 33 = 4-1, 13 x 34 = 4-14, 13 x 35 = 4-27, 13 x 36 = 4-40, 13 x 37 = 4-53, 13 x 38 = 4-66, 13 x 39 = 4-79, 13 x 40 = 4-92, 13 x 41 = 4-105, 13 x 42 = 5-11, 13 x 43 = 5-24, 13 x 44 = 5-37, 13 x 45 = 5-50, 13 x 46 = 5-63, 13 x 47 = 5-76, 13 x 48 = 5-89, 13 x 49 = 5-102, 13 x 50 = 6-8, 13 x 51 = 6-21, 13 x 52 = 6-34, 13 x 53 = 6-47, 13 x 54 = 6-60, 13 x 55 = 6-73, 13 x 56 = 6-86, 13 x 57 = 6-99, 13 x 58 = 7-5, 13 x 59 = 7-18, 13 x 60 = 7-31, 13 x 61 = 7-44, 13 x 62 = 7-57, 13 x 63 = 7-70, 13 x 64 = 7-83, 13 x 65 = 7-96, 13 x 66 = 8-2, 13 x 67 = 8-15, 13 x 68 = 8-28, 13 x 69 = 8-41, 13 x 70 = 8-54, 13 x 71 = 8-67, 13 x 72 = 8-80, 13 x 73 = 8-93, 13 x 74 = 8-106, 13 x 75 = 9-12, 13 x 76 = 9-25, 13 x 77 = 9-38, 13 x 78 = 9-51, 13 x 79 = 9-64, 13 x 80 = 9-77, 13 x 81 = 9-90, 13 x 82 = 9-103, 13 x 83 = 10-9, 13 x 84 = 10-22, 13 x 85 = 10-35, 13 x 86 = 10-48, 13 x 87 = 10-61, 13 x 88 = 10-74, 13 x 89 = 10-87, 13 x 90 = 10-100, 13 x 91 = 11-6, 13 x 92 = 11-19, 13 x 93 = 11-32, 13 x 94 = 11-45, 13 x 95 = 11-58, 13 x 96 = 11-71, 13 x 97 = 11-84, 13 x 98 = 11-97, 13 x 99 = 12-3, 13 x 100 = 12-16, 13 x 101 = 12-29, 13 x 102 = 12-42, 13 x 103 = 12-55, 13 x 104 = 12-68, 13 x 105 = 12-81, 13 x 106 = 12-94, 
14 x 1 = 0-14, 14 x 2 = 0-28, 14 x 3 = 0-42, 14 x 4 = 0-56, 14 x 5 = 0-70, 14 x 6 = 0-84, 14 x 7 = 0-98, 14 x 8 = 1-5, 14 x 9 = 1-19, 14 x 10 = 1-33, 14 x 11 = 1-47, 14 x 12 = 1-61, 14 x 13 = 1-75, 14 x 14 = 1-89, 14 x 15 = 1-103, 14 x 16 = 2-10, 14 x 17 = 2-24, 14 x 18 = 2-38, 14 x 19 = 2-52, 14 x 20 = 2-66, 14 x 21 = 2-80, 14 x 22 = 2-94, 14 x 23 = 3-1, 14 x 24 = 3-15, 14 x 25 = 3-29, 14 x 26 = 3-43, 14 x 27 = 3-57, 14 x 28 = 3-71, 14 x 29 = 3-85, 14 x 30 = 3-99, 14 x 31 = 4-6, 14 x 32 = 4-20, 14 x 33 = 4-34, 14 x 34 = 4-48, 14 x 35 = 4-62, 14 x 36 = 4-76, 14 x 37 = 4-90, 14 x 38 = 4-104, 14 x 39 = 5-11, 14 x 40 = 5-25, 14 x 41 = 5-39, 14 x 42 = 5-53, 14 x 43 = 5-67, 14 x 44 = 5-81, 14 x 45 = 5-95, 14 x 46 = 6-2, 14 x 47 = 6-16, 14 x 48 = 6-30, 14 x 49 = 6-44, 14 x 50 = 6-58, 14 x 51 = 6-72, 14 x 52 = 6-86, 14 x 53 = 6-100, 14 x 54 = 7-7, 14 x 55 = 7-21, 14 x 56 = 7-35, 14 x 57 = 7-49, 14 x 58 = 7-63, 14 x 59 = 7-77, 14 x 60 = 7-91, 14 x 61 = 7-105, 14 x 62 = 8-12, 14 x 63 = 8-26, 14 x 64 = 8-40, 14 x 65 = 8-54, 14 x 66 = 8-68, 14 x 67 = 8-82, 14 x 68 = 8-96, 14 x 69 = 9-3, 14 x 70 = 9-17, 14 x 71 = 9-31, 14 x 72 = 9-45, 14 x 73 = 9-59, 14 x 74 = 9-73, 14 x 75 = 9-87, 14 x 76 = 9-101, 14 x 77 = 10-8, 14 x 78 = 10-22, 14 x 79 = 10-36, 14 x 80 = 10-50, 14 x 81 = 10-64, 14 x 82 = 10-78, 14 x 83 = 10-92, 14 x 84 = 10-106, 14 x 85 = 11-13, 14 x 86 = 11-27, 14 x 87 = 11-41, 14 x 88 = 11-55, 14 x 89 = 11-69, 14 x 90 = 11-83, 14 x 91 = 11-97, 14 x 92 = 12-4, 14 x 93 = 12-18, 14 x 94 = 12-32, 14 x 95 = 12-46, 14 x 96 = 12-60, 14 x 97 = 12-74, 14 x 98 = 12-88, 14 x 99 = 12-102, 14 x 100 = 13-9, 14 x 101 = 13-23, 14 x 102 = 13-37, 14 x 103 = 13-51, 14 x 104 = 13-65, 14 x 105 = 13-79, 14 x 106 = 13-93, 
15 x 1 = 0-15, 15 x 2 = 0-30, 15 x 3 = 0-45, 15 x 4 = 0-60, 15 x 5 = 0-75, 15 x 6 = 0-90, 15 x 7 = 0-105, 15 x 8 = 1-13, 15 x 9 = 1-28, 15 x 10 = 1-43, 15 x 11 = 1-58, 15 x 12 = 1-73, 15 x 13 = 1-88, 15 x 14 = 1-103, 15 x 15 = 2-11, 15 x 16 = 2-26, 15 x 17 = 2-41, 15 x 18 = 2-56, 15 x 19 = 2-71, 15 x 20 = 2-86, 15 x 21 = 2-101, 15 x 22 = 3-9, 15 x 23 = 3-24, 15 x 24 = 3-39, 15 x 25 = 3-54, 15 x 26 = 3-69, 15 x 27 = 3-84, 15 x 28 = 3-99, 15 x 29 = 4-7, 15 x 30 = 4-22, 15 x 31 = 4-37, 15 x 32 = 4-52, 15 x 33 = 4-67, 15 x 34 = 4-82, 15 x 35 = 4-97, 15 x 36 = 5-5, 15 x 37 = 5-20, 15 x 38 = 5-35, 15 x 39 = 5-50, 15 x 40 = 5-65, 15 x 41 = 5-80, 15 x 42 = 5-95, 15 x 43 = 6-3, 15 x 44 = 6-18, 15 x 45 = 6-33, 15 x 46 = 6-48, 15 x 47 = 6-63, 15 x 48 = 6-78, 15 x 49 = 6-93, 15 x 50 = 7-1, 15 x 51 = 7-16, 15 x 52 = 7-31, 15 x 53 = 7-46, 15 x 54 = 7-61, 15 x 55 = 7-76, 15 x 56 = 7-91, 15 x 57 = 7-106, 15 x 58 = 8-14, 15 x 59 = 8-29, 15 x 60 = 8-44, 15 x 61 = 8-59, 15 x 62 = 8-74, 15 x 63 = 8-89, 15 x 64 = 8-104, 15 x 65 = 9-12, 15 x 66 = 9-27, 15 x 67 = 9-42, 15 x 68 = 9-57, 15 x 69 = 9-72, 15 x 70 = 9-87, 15 x 71 = 9-102, 15 x 72 = 10-10, 15 x 73 = 10-25, 15 x 74 = 10-40, 15 x 75 = 10-55, 15 x 76 = 10-70, 15 x 77 = 10-85, 15 x 78 = 10-100, 15 x 79 = 11-8, 15 x 80 = 11-23, 15 x 81 = 11-38, 15 x 82 = 11-53, 15 x 83 = 11-68, 15 x 84 = 11-83, 15 x 85 = 11-98, 15 x 86 = 12-6, 15 x 87 = 12-21, 15 x 88 = 12-36, 15 x 89 = 12-51, 15 x 90 = 12-66, 15 x 91 = 12-81, 15 x 92 = 12-96, 15 x 93 = 13-4, 15 x 94 = 13-19, 15 x 95 = 13-34, 15 x 96 = 13-49, 15 x 97 = 13-64, 15 x 98 = 13-79, 15 x 99 = 13-94, 15 x 100 = 14-2, 15 x 101 = 14-17, 15 x 102 = 14-32, 15 x 103 = 14-47, 15 x 104 = 14-62, 15 x 105 = 14-77, 15 x 106 = 14-92, 
16 x 1 = 0-16, 16 x 2 = 0-32, 16 x 3 = 0-48, 16 x 4 = 0-64, 16 x 5 = 0-80, 16 x 6 = 0-96, 16 x 7 = 1-5, 16 x 8 = 1-21, 16 x 9 = 1-37, 16 x 10 = 1-53, 16 x 11 = 1-69, 16 x 12 = 1-85, 16 x 13 = 1-101, 16 x 14 = 2-10, 16 x 15 = 2-26, 16 x 16 = 2-42, 16 x 17 = 2-58, 16 x 18 = 2-74, 16 x 19 = 2-90, 16 x 20 = 2-106, 16 x 21 = 3-15, 16 x 22 = 3-31, 16 x 23 = 3-47, 16 x 24 = 3-63, 16 x 25 = 3-79, 16 x 26 = 3-95, 16 x 27 = 4-4, 16 x 28 = 4-20, 16 x 29 = 4-36, 16 x 30 = 4-52, 16 x 31 = 4-68, 16 x 32 = 4-84, 16 x 33 = 4-100, 16 x 34 = 5-9, 16 x 35 = 5-25, 16 x 36 = 5-41, 16 x 37 = 5-57, 16 x 38 = 5-73, 16 x 39 = 5-89, 16 x 40 = 5-105, 16 x 41 = 6-14, 16 x 42 = 6-30, 16 x 43 = 6-46, 16 x 44 = 6-62, 16 x 45 = 6-78, 16 x 46 = 6-94, 16 x 47 = 7-3, 16 x 48 = 7-19, 16 x 49 = 7-35, 16 x 50 = 7-51, 16 x 51 = 7-67, 16 x 52 = 7-83, 16 x 53 = 7-99, 16 x 54 = 8-8, 16 x 55 = 8-24, 16 x 56 = 8-40, 16 x 57 = 8-56, 16 x 58 = 8-72, 16 x 59 = 8-88, 16 x 60 = 8-104, 16 x 61 = 9-13, 16 x 62 = 9-29, 16 x 63 = 9-45, 16 x 64 = 9-61, 16 x 65 = 9-77, 16 x 66 = 9-93, 16 x 67 = 10-2, 16 x 68 = 10-18, 16 x 69 = 10-34, 16 x 70 = 10-50, 16 x 71 = 10-66, 16 x 72 = 10-82, 16 x 73 = 10-98, 16 x 74 = 11-7, 16 x 75 = 11-23, 16 x 76 = 11-39, 16 x 77 = 11-55, 16 x 78 = 11-71, 16 x 79 = 11-87, 16 x 80 = 11-103, 16 x 81 = 12-12, 16 x 82 = 12-28, 16 x 83 = 12-44, 16 x 84 = 12-60, 16 x 85 = 12-76, 16 x 86 = 12-92, 16 x 87 = 13-1, 16 x 88 = 13-17, 16 x 89 = 13-33, 16 x 90 = 13-49, 16 x 91 = 13-65, 16 x 92 = 13-81, 16 x 93 = 13-97, 16 x 94 = 14-6, 16 x 95 = 14-22, 16 x 96 = 14-38, 16 x 97 = 14-54, 16 x 98 = 14-70, 16 x 99 = 14-86, 16 x 100 = 14-102, 16 x 101 = 15-11, 16 x 102 = 15-27, 16 x 103 = 15-43, 16 x 104 = 15-59, 16 x 105 = 15-75, 16 x 106 = 15-91, 
17 x 1 = 0-17, 17 x 2 = 0-34, 17 x 3 = 0-51, 17 x 4 = 0-68, 17 x 5 = 0-85, 17 x 6 = 0-102, 17 x 7 = 1-12, 17 x 8 = 1-29, 17 x 9 = 1-46, 17 x 10 = 1-63, 17 x 11 = 1-80, 17 x 12 = 1-97, 17 x 13 = 2-7, 17 x 14 = 2-24, 17 x 15 = 2-41, 17 x 16 = 2-58, 17 x 17 = 2-75, 17 x 18 = 2-92, 17 x 19 = 3-2, 17 x 20 = 3-19, 17 x 21 = 3-36, 17 x 22 = 3-53, 17 x 23 = 3-70, 17 x 24 = 3-87, 17 x 25 = 3-104, 17 x 26 = 4-14, 17 x 27 = 4-31, 17 x 28 = 4-48, 17 x 29 = 4-65, 17 x 30 = 4-82, 17 x 31 = 4-99, 17 x 32 = 5-9, 17 x 33 = 5-26, 17 x 34 = 5-43, 17 x 35 = 5-60, 17 x 36 = 5-77, 17 x 37 = 5-94, 17 x 38 = 6-4, 17 x 39 = 6-21, 17 x 40 = 6-38, 17 x 41 = 6-55, 17 x 42 = 6-72, 17 x 43 = 6-89, 17 x 44 = 6-106, 17 x 45 = 7-16, 17 x 46 = 7-33, 17 x 47 = 7-50, 17 x 48 = 7-67, 17 x 49 = 7-84, 17 x 50 = 7-101, 17 x 51 = 8-11, 17 x 52 = 8-28, 17 x 53 = 8-45, 17 x 54 = 8-62, 17 x 55 = 8-79, 17 x 56 = 8-96, 17 x 57 = 9-6, 17 x 58 = 9-23, 17 x 59 = 9-40, 17 x 60 = 9-57, 17 x 61 = 9-74, 17 x 62 = 9-91, 17 x 63 = 10-1, 17 x 64 = 10-18, 17 x 65 = 10-35, 17 x 66 = 10-52, 17 x 67 = 10-69, 17 x 68 = 10-86, 17 x 69 = 10-103, 17 x 70 = 11-13, 17 x 71 = 11-30, 17 x 72 = 11-47, 17 x 73 = 11-64, 17 x 74 = 11-81, 17 x 75 = 11-98, 17 x 76 = 12-8, 17 x 77 = 12-25, 17 x 78 = 12-42, 17 x 79 = 12-59, 17 x 80 = 12-76, 17 x 81 = 12-93, 17 x 82 = 13-3, 17 x 83 = 13-20, 17 x 84 = 13-37, 17 x 85 = 13-54, 17 x 86 = 13-71, 17 x 87 = 13-88, 17 x 88 = 13-105, 17 x 89 = 14-15, 17 x 90 = 14-32, 17 x 91 = 14-49, 17 x 92 = 14-66, 17 x 93 = 14-83, 17 x 94 = 14-100, 17 x 95 = 15-10, 17 x 96 = 15-27, 17 x 97 = 15-44, 17 x 98 = 15-61, 17 x 99 = 15-78, 17 x 100 = 15-95, 17 x 101 = 16-5, 17 x 102 = 16-22, 17 x 103 = 16-39, 17 x 104 = 16-56, 17 x 105 = 16-73, 17 x 106 = 16-90, 
18 x 1 = 0-18, 18 x 2 = 0-36, 18 x 3 = 0-54, 18 x 4 = 0-72, 18 x 5 = 0-90, 18 x 6 = 1-1, 18 x 7 = 1-19, 18 x 8 = 1-37, 18 x 9 = 1-55, 18 x 10 = 1-73, 18 x 11 = 1-91, 18 x 12 = 2-2, 18 x 13 = 2-20, 18 x 14 = 2-38, 18 x 15 = 2-56, 18 x 16 = 2-74, 18 x 17 = 2-92, 18 x 18 = 3-3, 18 x 19 = 3-21, 18 x 20 = 3-39, 18 x 21 = 3-57, 18 x 22 = 3-75, 18 x 23 = 3-93, 18 x 24 = 4-4, 18 x 25 = 4-22, 18 x 26 = 4-40, 18 x 27 = 4-58, 18 x 28 = 4-76, 18 x 29 = 4-94, 18 x 30 = 5-5, 18 x 31 = 5-23, 18 x 32 = 5-41, 18 x 33 = 5-59, 18 x 34 = 5-77, 18 x 35 = 5-95, 18 x 36 = 6-6, 18 x 37 = 6-24, 18 x 38 = 6-42, 18 x 39 = 6-60, 18 x 40 = 6-78, 18 x 41 = 6-96, 18 x 42 = 7-7, 18 x 43 = 7-25, 18 x 44 = 7-43, 18 x 45 = 7-61, 18 x 46 = 7-79, 18 x 47 = 7-97, 18 x 48 = 8-8, 18 x 49 = 8-26, 18 x 50 = 8-44, 18 x 51 = 8-62, 18 x 52 = 8-80, 18 x 53 = 8-98, 18 x 54 = 9-9, 18 x 55 = 9-27, 18 x 56 = 9-45, 18 x 57 = 9-63, 18 x 58 = 9-81, 18 x 59 = 9-99, 18 x 60 = 10-10, 18 x 61 = 10-28, 18 x 62 = 10-46, 18 x 63 = 10-64, 18 x 64 = 10-82, 18 x 65 = 10-100, 18 x 66 = 11-11, 18 x 67 = 11-29, 18 x 68 = 11-47, 18 x 69 = 11-65, 18 x 70 = 11-83, 18 x 71 = 11-101, 18 x 72 = 12-12, 18 x 73 = 12-30, 18 x 74 = 12-48, 18 x 75 = 12-66, 18 x 76 = 12-84, 18 x 77 = 12-102, 18 x 78 = 13-13, 18 x 79 = 13-31, 18 x 80 = 13-49, 18 x 81 = 13-67, 18 x 82 = 13-85, 18 x 83 = 13-103, 18 x 84 = 14-14, 18 x 85 = 14-32, 18 x 86 = 14-50, 18 x 87 = 14-68, 18 x 88 = 14-86, 18 x 89 = 14-104, 18 x 90 = 15-15, 18 x 91 = 15-33, 18 x 92 = 15-51, 18 x 93 = 15-69, 18 x 94 = 15-87, 18 x 95 = 15-105, 18 x 96 = 16-16, 18 x 97 = 16-34, 18 x 98 = 16-52, 18 x 99 = 16-70, 18 x 100 = 16-88, 18 x 101 = 16-106, 18 x 102 = 17-17, 18 x 103 = 17-35, 18 x 104 = 17-53, 18 x 105 = 17-71, 18 x 106 = 17-89, 
19 x 1 = 0-19, 19 x 2 = 0-38, 19 x 3 = 0-57, 19 x 4 = 0-76, 19 x 5 = 0-95, 19 x 6 = 1-7, 19 x 7 = 1-26, 19 x 8 = 1-45, 19 x 9 = 1-64, 19 x 10 = 1-83, 19 x 11 = 1-102, 19 x 12 = 2-14, 19 x 13 = 2-33, 19 x 14 = 2-52, 19 x 15 = 2-71, 19 x 16 = 2-90, 19 x 17 = 3-2, 19 x 18 = 3-21, 19 x 19 = 3-40, 19 x 20 = 3-59, 19 x 21 = 3-78, 19 x 22 = 3-97, 19 x 23 = 4-9, 19 x 24 = 4-28, 19 x 25 = 4-47, 19 x 26 = 4-66, 19 x 27 = 4-85, 19 x 28 = 4-104, 19 x 29 = 5-16, 19 x 30 = 5-35, 19 x 31 = 5-54, 19 x 32 = 5-73, 19 x 33 = 5-92, 19 x 34 = 6-4, 19 x 35 = 6-23, 19 x 36 = 6-42, 19 x 37 = 6-61, 19 x 38 = 6-80, 19 x 39 = 6-99, 19 x 40 = 7-11, 19 x 41 = 7-30, 19 x 42 = 7-49, 19 x 43 = 7-68, 19 x 44 = 7-87, 19 x 45 = 7-106, 19 x 46 = 8-18, 19 x 47 = 8-37, 19 x 48 = 8-56, 19 x 49 = 8-75, 19 x 50 = 8-94, 19 x 51 = 9-6, 19 x 52 = 9-25, 19 x 53 = 9-44, 19 x 54 = 9-63, 19 x 55 = 9-82, 19 x 56 = 9-101, 19 x 57 = 10-13, 19 x 58 = 10-32, 19 x 59 = 10-51, 19 x 60 = 10-70, 19 x 61 = 10-89, 19 x 62 = 11-1, 19 x 63 = 11-20, 19 x 64 = 11-39, 19 x 65 = 11-58, 19 x 66 = 11-77, 19 x 67 = 11-96, 19 x 68 = 12-8, 19 x 69 = 12-27, 19 x 70 = 12-46, 19 x 71 = 12-65, 19 x 72 = 12-84, 19 x 73 = 12-103, 19 x 74 = 13-15, 19 x 75 = 13-34, 19 x 76 = 13-53, 19 x 77 = 13-72, 19 x 78 = 13-91, 19 x 79 = 14-3, 19 x 80 = 14-22, 19 x 81 = 14-41, 19 x 82 = 14-60, 19 x 83 = 14-79, 19 x 84 = 14-98, 19 x 85 = 15-10, 19 x 86 = 15-29, 19 x 87 = 15-48, 19 x 88 = 15-67, 19 x 89 = 15-86, 19 x 90 = 15-105, 19 x 91 = 16-17, 19 x 92 = 16-36, 19 x 93 = 16-55, 19 x 94 = 16-74, 19 x 95 = 16-93, 19 x 96 = 17-5, 19 x 97 = 17-24, 19 x 98 = 17-43, 19 x 99 = 17-62, 19 x 100 = 17-81, 19 x 101 = 17-100, 19 x 102 = 18-12, 19 x 103 = 18-31, 19 x 104 = 18-50, 19 x 105 = 18-69, 19 x 106 = 18-88, 
20 x 1 = 0-20, 20 x 2 = 0-40, 20 x 3 = 0-60, 20 x 4 = 0-80, 20 x 5 = 0-100, 20 x 6 = 1-13, 20 x 7 = 1-33, 20 x 8 = 1-53, 20 x 9 = 1-73, 20 x 10 = 1-93, 20 x 11 = 2-6, 20 x 12 = 2-26, 20 x 13 = 2-46, 20 x 14 = 2-66, 20 x 15 = 2-86, 20 x 16 = 2-106, 20 x 17 = 3-19, 20 x 18 = 3-39, 20 x 19 = 3-59, 20 x 20 = 3-79, 20 x 21 = 3-99, 20 x 22 = 4-12, 20 x 23 = 4-32, 20 x 24 = 4-52, 20 x 25 = 4-72, 20 x 26 = 4-92, 20 x 27 = 5-5, 20 x 28 = 5-25, 20 x 29 = 5-45, 20 x 30 = 5-65, 20 x 31 = 5-85, 20 x 32 = 5-105, 20 x 33 = 6-18, 20 x 34 = 6-38, 20 x 35 = 6-58, 20 x 36 = 6-78, 20 x 37 = 6-98, 20 x 38 = 7-11, 20 x 39 = 7-31, 20 x 40 = 7-51, 20 x 41 = 7-71, 20 x 42 = 7-91, 20 x 43 = 8-4, 20 x 44 = 8-24, 20 x 45 = 8-44, 20 x 46 = 8-64, 20 x 47 = 8-84, 20 x 48 = 8-104, 20 x 49 = 9-17, 20 x 50 = 9-37, 20 x 51 = 9-57, 20 x 52 = 9-77, 20 x 53 = 9-97, 20 x 54 = 10-10, 20 x 55 = 10-30, 20 x 56 = 10-50, 20 x 57 = 10-70, 20 x 58 = 10-90, 20 x 59 = 11-3, 20 x 60 = 11-23, 20 x 61 = 11-43, 20 x 62 = 11-63, 20 x 63 = 11-83, 20 x 64 = 11-103, 20 x 65 = 12-16, 20 x 66 = 12-36, 20 x 67 = 12-56, 20 x 68 = 12-76, 20 x 69 = 12-96, 20 x 70 = 13-9, 20 x 71 = 13-29, 20 x 72 = 13-49, 20 x 73 = 13-69, 20 x 74 = 13-89, 20 x 75 = 14-2, 20 x 76 = 14-22, 20 x 77 = 14-42, 20 x 78 = 14-62, 20 x 79 = 14-82, 20 x 80 = 14-102, 20 x 81 = 15-15, 20 x 82 = 15-35, 20 x 83 = 15-55, 20 x 84 = 15-75, 20 x 85 = 15-95, 20 x 86 = 16-8, 20 x 87 = 16-28, 20 x 88 = 16-48, 20 x 89 = 16-68, 20 x 90 = 16-88, 20 x 91 = 17-1, 20 x 92 = 17-21, 20 x 93 = 17-41, 20 x 94 = 17-61, 20 x 95 = 17-81, 20 x 96 = 17-101, 20 x 97 = 18-14, 20 x 98 = 18-34, 20 x 99 = 18-54, 20 x 100 = 18-74, 20 x 101 = 18-94, 20 x 102 = 19-7, 20 x 103 = 19-27, 20 x 104 = 19-47, 20 x 105 = 19-67, 20 x 106 = 19-87, 
