0-44 x 0-1 = 0-44, 0-44 x 0-2 = 1-17, 0-44 x 0-3 = 1-61, 0-44 x 0-4 = 2-34, 0-44 x 0-5 = 3-7, 0-44 x 0-6 = 3-51, 0-44 x 0-7 = 4-24, 0-44 x 0-8 = 4-68, 0-44 x 0-9 = 5-41, 0-44 x 0-10 = 6-14, 0-44 x 0-11 = 6-58, 0-44 x 0-12 = 7-31, 0-44 x 0-13 = 8-4, 0-44 x 0-14 = 8-48, 0-44 x 0-15 = 9-21, 0-44 x 0-16 = 9-65, 0-44 x 0-17 = 10-38, 0-44 x 0-18 = 11-11, 0-44 x 0-19 = 11-55, 0-44 x 0-20 = 12-28, 0-44 x 0-21 = 13-1, 0-44 x 0-22 = 13-45, 0-44 x 0-23 = 14-18, 0-44 x 0-24 = 14-62, 0-44 x 0-25 = 15-35, 0-44 x 0-26 = 16-8, 0-44 x 0-27 = 16-52, 0-44 x 0-28 = 17-25, 0-44 x 0-29 = 17-69, 0-44 x 0-30 = 18-42, 0-44 x 0-31 = 19-15, 0-44 x 0-32 = 19-59, 0-44 x 0-33 = 20-32, 0-44 x 0-34 = 21-5, 0-44 x 0-35 = 21-49, 0-44 x 0-36 = 22-22, 0-44 x 0-37 = 22-66, 0-44 x 0-38 = 23-39, 0-44 x 0-39 = 24-12, 0-44 x 0-40 = 24-56, 0-44 x 0-41 = 25-29, 0-44 x 0-42 = 26-2, 0-44 x 0-43 = 26-46, 0-44 x 0-44 = 27-19, 0-44 x 0-45 = 27-63, 0-44 x 0-46 = 28-36, 0-44 x 0-47 = 29-9, 0-44 x 0-48 = 29-53, 0-44 x 0-49 = 30-26, 0-44 x 0-50 = 30-70, 0-44 x 0-51 = 31-43, 0-44 x 0-52 = 32-16, 0-44 x 0-53 = 32-60, 0-44 x 0-54 = 33-33, 0-44 x 0-55 = 34-6, 0-44 x 0-56 = 34-50, 0-44 x 0-57 = 35-23, 0-44 x 0-58 = 35-67, 0-44 x 0-59 = 36-40, 0-44 x 0-60 = 37-13, 0-44 x 0-61 = 37-57, 0-44 x 0-62 = 38-30, 0-44 x 0-63 = 39-3, 0-44 x 0-64 = 39-47, 0-44 x 0-65 = 40-20, 0-44 x 0-66 = 40-64, 0-44 x 0-67 = 41-37, 0-44 x 0-68 = 42-10, 0-44 x 0-69 = 42-54, 0-44 x 0-70 = 43-27, 
0-45 x 0-1 = 0-45, 0-45 x 0-2 = 1-19, 0-45 x 0-3 = 1-64, 0-45 x 0-4 = 2-38, 0-45 x 0-5 = 3-12, 0-45 x 0-6 = 3-57, 0-45 x 0-7 = 4-31, 0-45 x 0-8 = 5-5, 0-45 x 0-9 = 5-50, 0-45 x 0-10 = 6-24, 0-45 x 0-11 = 6-69, 0-45 x 0-12 = 7-43, 0-45 x 0-13 = 8-17, 0-45 x 0-14 = 8-62, 0-45 x 0-15 = 9-36, 0-45 x 0-16 = 10-10, 0-45 x 0-17 = 10-55, 0-45 x 0-18 = 11-29, 0-45 x 0-19 = 12-3, 0-45 x 0-20 = 12-48, 0-45 x 0-21 = 13-22, 0-45 x 0-22 = 13-67, 0-45 x 0-23 = 14-41, 0-45 x 0-24 = 15-15, 0-45 x 0-25 = 15-60, 0-45 x 0-26 = 16-34, 0-45 x 0-27 = 17-8, 0-45 x 0-28 = 17-53, 0-45 x 0-29 = 18-27, 0-45 x 0-30 = 19-1, 0-45 x 0-31 = 19-46, 0-45 x 0-32 = 20-20, 0-45 x 0-33 = 20-65, 0-45 x 0-34 = 21-39, 0-45 x 0-35 = 22-13, 0-45 x 0-36 = 22-58, 0-45 x 0-37 = 23-32, 0-45 x 0-38 = 24-6, 0-45 x 0-39 = 24-51, 0-45 x 0-40 = 25-25, 0-45 x 0-41 = 25-70, 0-45 x 0-42 = 26-44, 0-45 x 0-43 = 27-18, 0-45 x 0-44 = 27-63, 0-45 x 0-45 = 28-37, 0-45 x 0-46 = 29-11, 0-45 x 0-47 = 29-56, 0-45 x 0-48 = 30-30, 0-45 x 0-49 = 31-4, 0-45 x 0-50 = 31-49, 0-45 x 0-51 = 32-23, 0-45 x 0-52 = 32-68, 0-45 x 0-53 = 33-42, 0-45 x 0-54 = 34-16, 0-45 x 0-55 = 34-61, 0-45 x 0-56 = 35-35, 0-45 x 0-57 = 36-9, 0-45 x 0-58 = 36-54, 0-45 x 0-59 = 37-28, 0-45 x 0-60 = 38-2, 0-45 x 0-61 = 38-47, 0-45 x 0-62 = 39-21, 0-45 x 0-63 = 39-66, 0-45 x 0-64 = 40-40, 0-45 x 0-65 = 41-14, 0-45 x 0-66 = 41-59, 0-45 x 0-67 = 42-33, 0-45 x 0-68 = 43-7, 0-45 x 0-69 = 43-52, 0-45 x 0-70 = 44-26, 
0-46 x 0-1 = 0-46, 0-46 x 0-2 = 1-21, 0-46 x 0-3 = 1-67, 0-46 x 0-4 = 2-42, 0-46 x 0-5 = 3-17, 0-46 x 0-6 = 3-63, 0-46 x 0-7 = 4-38, 0-46 x 0-8 = 5-13, 0-46 x 0-9 = 5-59, 0-46 x 0-10 = 6-34, 0-46 x 0-11 = 7-9, 0-46 x 0-12 = 7-55, 0-46 x 0-13 = 8-30, 0-46 x 0-14 = 9-5, 0-46 x 0-15 = 9-51, 0-46 x 0-16 = 10-26, 0-46 x 0-17 = 11-1, 0-46 x 0-18 = 11-47, 0-46 x 0-19 = 12-22, 0-46 x 0-20 = 12-68, 0-46 x 0-21 = 13-43, 0-46 x 0-22 = 14-18, 0-46 x 0-23 = 14-64, 0-46 x 0-24 = 15-39, 0-46 x 0-25 = 16-14, 0-46 x 0-26 = 16-60, 0-46 x 0-27 = 17-35, 0-46 x 0-28 = 18-10, 0-46 x 0-29 = 18-56, 0-46 x 0-30 = 19-31, 0-46 x 0-31 = 20-6, 0-46 x 0-32 = 20-52, 0-46 x 0-33 = 21-27, 0-46 x 0-34 = 22-2, 0-46 x 0-35 = 22-48, 0-46 x 0-36 = 23-23, 0-46 x 0-37 = 23-69, 0-46 x 0-38 = 24-44, 0-46 x 0-39 = 25-19, 0-46 x 0-40 = 25-65, 0-46 x 0-41 = 26-40, 0-46 x 0-42 = 27-15, 0-46 x 0-43 = 27-61, 0-46 x 0-44 = 28-36, 0-46 x 0-45 = 29-11, 0-46 x 0-46 = 29-57, 0-46 x 0-47 = 30-32, 0-46 x 0-48 = 31-7, 0-46 x 0-49 = 31-53, 0-46 x 0-50 = 32-28, 0-46 x 0-51 = 33-3, 0-46 x 0-52 = 33-49, 0-46 x 0-53 = 34-24, 0-46 x 0-54 = 34-70, 0-46 x 0-55 = 35-45, 0-46 x 0-56 = 36-20, 0-46 x 0-57 = 36-66, 0-46 x 0-58 = 37-41, 0-46 x 0-59 = 38-16, 0-46 x 0-60 = 38-62, 0-46 x 0-61 = 39-37, 0-46 x 0-62 = 40-12, 0-46 x 0-63 = 40-58, 0-46 x 0-64 = 41-33, 0-46 x 0-65 = 42-8, 0-46 x 0-66 = 42-54, 0-46 x 0-67 = 43-29, 0-46 x 0-68 = 44-4, 0-46 x 0-69 = 44-50, 0-46 x 0-70 = 45-25, 
0-47 x 0-1 = 0-47, 0-47 x 0-2 = 1-23, 0-47 x 0-3 = 1-70, 0-47 x 0-4 = 2-46, 0-47 x 0-5 = 3-22, 0-47 x 0-6 = 3-69, 0-47 x 0-7 = 4-45, 0-47 x 0-8 = 5-21, 0-47 x 0-9 = 5-68, 0-47 x 0-10 = 6-44, 0-47 x 0-11 = 7-20, 0-47 x 0-12 = 7-67, 0-47 x 0-13 = 8-43, 0-47 x 0-14 = 9-19, 0-47 x 0-15 = 9-66, 0-47 x 0-16 = 10-42, 0-47 x 0-17 = 11-18, 0-47 x 0-18 = 11-65, 0-47 x 0-19 = 12-41, 0-47 x 0-20 = 13-17, 0-47 x 0-21 = 13-64, 0-47 x 0-22 = 14-40, 0-47 x 0-23 = 15-16, 0-47 x 0-24 = 15-63, 0-47 x 0-25 = 16-39, 0-47 x 0-26 = 17-15, 0-47 x 0-27 = 17-62, 0-47 x 0-28 = 18-38, 0-47 x 0-29 = 19-14, 0-47 x 0-30 = 19-61, 0-47 x 0-31 = 20-37, 0-47 x 0-32 = 21-13, 0-47 x 0-33 = 21-60, 0-47 x 0-34 = 22-36, 0-47 x 0-35 = 23-12, 0-47 x 0-36 = 23-59, 0-47 x 0-37 = 24-35, 0-47 x 0-38 = 25-11, 0-47 x 0-39 = 25-58, 0-47 x 0-40 = 26-34, 0-47 x 0-41 = 27-10, 0-47 x 0-42 = 27-57, 0-47 x 0-43 = 28-33, 0-47 x 0-44 = 29-9, 0-47 x 0-45 = 29-56, 0-47 x 0-46 = 30-32, 0-47 x 0-47 = 31-8, 0-47 x 0-48 = 31-55, 0-47 x 0-49 = 32-31, 0-47 x 0-50 = 33-7, 0-47 x 0-51 = 33-54, 0-47 x 0-52 = 34-30, 0-47 x 0-53 = 35-6, 0-47 x 0-54 = 35-53, 0-47 x 0-55 = 36-29, 0-47 x 0-56 = 37-5, 0-47 x 0-57 = 37-52, 0-47 x 0-58 = 38-28, 0-47 x 0-59 = 39-4, 0-47 x 0-60 = 39-51, 0-47 x 0-61 = 40-27, 0-47 x 0-62 = 41-3, 0-47 x 0-63 = 41-50, 0-47 x 0-64 = 42-26, 0-47 x 0-65 = 43-2, 0-47 x 0-66 = 43-49, 0-47 x 0-67 = 44-25, 0-47 x 0-68 = 45-1, 0-47 x 0-69 = 45-48, 0-47 x 0-70 = 46-24, 
0-48 x 0-1 = 0-48, 0-48 x 0-2 = 1-25, 0-48 x 0-3 = 2-2, 0-48 x 0-4 = 2-50, 0-48 x 0-5 = 3-27, 0-48 x 0-6 = 4-4, 0-48 x 0-7 = 4-52, 0-48 x 0-8 = 5-29, 0-48 x 0-9 = 6-6, 0-48 x 0-10 = 6-54, 0-48 x 0-11 = 7-31, 0-48 x 0-12 = 8-8, 0-48 x 0-13 = 8-56, 0-48 x 0-14 = 9-33, 0-48 x 0-15 = 10-10, 0-48 x 0-16 = 10-58, 0-48 x 0-17 = 11-35, 0-48 x 0-18 = 12-12, 0-48 x 0-19 = 12-60, 0-48 x 0-20 = 13-37, 0-48 x 0-21 = 14-14, 0-48 x 0-22 = 14-62, 0-48 x 0-23 = 15-39, 0-48 x 0-24 = 16-16, 0-48 x 0-25 = 16-64, 0-48 x 0-26 = 17-41, 0-48 x 0-27 = 18-18, 0-48 x 0-28 = 18-66, 0-48 x 0-29 = 19-43, 0-48 x 0-30 = 20-20, 0-48 x 0-31 = 20-68, 0-48 x 0-32 = 21-45, 0-48 x 0-33 = 22-22, 0-48 x 0-34 = 22-70, 0-48 x 0-35 = 23-47, 0-48 x 0-36 = 24-24, 0-48 x 0-37 = 25-1, 0-48 x 0-38 = 25-49, 0-48 x 0-39 = 26-26, 0-48 x 0-40 = 27-3, 0-48 x 0-41 = 27-51, 0-48 x 0-42 = 28-28, 0-48 x 0-43 = 29-5, 0-48 x 0-44 = 29-53, 0-48 x 0-45 = 30-30, 0-48 x 0-46 = 31-7, 0-48 x 0-47 = 31-55, 0-48 x 0-48 = 32-32, 0-48 x 0-49 = 33-9, 0-48 x 0-50 = 33-57, 0-48 x 0-51 = 34-34, 0-48 x 0-52 = 35-11, 0-48 x 0-53 = 35-59, 0-48 x 0-54 = 36-36, 0-48 x 0-55 = 37-13, 0-48 x 0-56 = 37-61, 0-48 x 0-57 = 38-38, 0-48 x 0-58 = 39-15, 0-48 x 0-59 = 39-63, 0-48 x 0-60 = 40-40, 0-48 x 0-61 = 41-17, 0-48 x 0-62 = 41-65, 0-48 x 0-63 = 42-42, 0-48 x 0-64 = 43-19, 0-48 x 0-65 = 43-67, 0-48 x 0-66 = 44-44, 0-48 x 0-67 = 45-21, 0-48 x 0-68 = 45-69, 0-48 x 0-69 = 46-46, 0-48 x 0-70 = 47-23, 
0-49 x 0-1 = 0-49, 0-49 x 0-2 = 1-27, 0-49 x 0-3 = 2-5, 0-49 x 0-4 = 2-54, 0-49 x 0-5 = 3-32, 0-49 x 0-6 = 4-10, 0-49 x 0-7 = 4-59, 0-49 x 0-8 = 5-37, 0-49 x 0-9 = 6-15, 0-49 x 0-10 = 6-64, 0-49 x 0-11 = 7-42, 0-49 x 0-12 = 8-20, 0-49 x 0-13 = 8-69, 0-49 x 0-14 = 9-47, 0-49 x 0-15 = 10-25, 0-49 x 0-16 = 11-3, 0-49 x 0-17 = 11-52, 0-49 x 0-18 = 12-30, 0-49 x 0-19 = 13-8, 0-49 x 0-20 = 13-57, 0-49 x 0-21 = 14-35, 0-49 x 0-22 = 15-13, 0-49 x 0-23 = 15-62, 0-49 x 0-24 = 16-40, 0-49 x 0-25 = 17-18, 0-49 x 0-26 = 17-67, 0-49 x 0-27 = 18-45, 0-49 x 0-28 = 19-23, 0-49 x 0-29 = 20-1, 0-49 x 0-30 = 20-50, 0-49 x 0-31 = 21-28, 0-49 x 0-32 = 22-6, 0-49 x 0-33 = 22-55, 0-49 x 0-34 = 23-33, 0-49 x 0-35 = 24-11, 0-49 x 0-36 = 24-60, 0-49 x 0-37 = 25-38, 0-49 x 0-38 = 26-16, 0-49 x 0-39 = 26-65, 0-49 x 0-40 = 27-43, 0-49 x 0-41 = 28-21, 0-49 x 0-42 = 28-70, 0-49 x 0-43 = 29-48, 0-49 x 0-44 = 30-26, 0-49 x 0-45 = 31-4, 0-49 x 0-46 = 31-53, 0-49 x 0-47 = 32-31, 0-49 x 0-48 = 33-9, 0-49 x 0-49 = 33-58, 0-49 x 0-50 = 34-36, 0-49 x 0-51 = 35-14, 0-49 x 0-52 = 35-63, 0-49 x 0-53 = 36-41, 0-49 x 0-54 = 37-19, 0-49 x 0-55 = 37-68, 0-49 x 0-56 = 38-46, 0-49 x 0-57 = 39-24, 0-49 x 0-58 = 40-2, 0-49 x 0-59 = 40-51, 0-49 x 0-60 = 41-29, 0-49 x 0-61 = 42-7, 0-49 x 0-62 = 42-56, 0-49 x 0-63 = 43-34, 0-49 x 0-64 = 44-12, 0-49 x 0-65 = 44-61, 0-49 x 0-66 = 45-39, 0-49 x 0-67 = 46-17, 0-49 x 0-68 = 46-66, 0-49 x 0-69 = 47-44, 0-49 x 0-70 = 48-22, 
0-50 x 0-1 = 0-50, 0-50 x 0-2 = 1-29, 0-50 x 0-3 = 2-8, 0-50 x 0-4 = 2-58, 0-50 x 0-5 = 3-37, 0-50 x 0-6 = 4-16, 0-50 x 0-7 = 4-66, 0-50 x 0-8 = 5-45, 0-50 x 0-9 = 6-24, 0-50 x 0-10 = 7-3, 0-50 x 0-11 = 7-53, 0-50 x 0-12 = 8-32, 0-50 x 0-13 = 9-11, 0-50 x 0-14 = 9-61, 0-50 x 0-15 = 10-40, 0-50 x 0-16 = 11-19, 0-50 x 0-17 = 11-69, 0-50 x 0-18 = 12-48, 0-50 x 0-19 = 13-27, 0-50 x 0-20 = 14-6, 0-50 x 0-21 = 14-56, 0-50 x 0-22 = 15-35, 0-50 x 0-23 = 16-14, 0-50 x 0-24 = 16-64, 0-50 x 0-25 = 17-43, 0-50 x 0-26 = 18-22, 0-50 x 0-27 = 19-1, 0-50 x 0-28 = 19-51, 0-50 x 0-29 = 20-30, 0-50 x 0-30 = 21-9, 0-50 x 0-31 = 21-59, 0-50 x 0-32 = 22-38, 0-50 x 0-33 = 23-17, 0-50 x 0-34 = 23-67, 0-50 x 0-35 = 24-46, 0-50 x 0-36 = 25-25, 0-50 x 0-37 = 26-4, 0-50 x 0-38 = 26-54, 0-50 x 0-39 = 27-33, 0-50 x 0-40 = 28-12, 0-50 x 0-41 = 28-62, 0-50 x 0-42 = 29-41, 0-50 x 0-43 = 30-20, 0-50 x 0-44 = 30-70, 0-50 x 0-45 = 31-49, 0-50 x 0-46 = 32-28, 0-50 x 0-47 = 33-7, 0-50 x 0-48 = 33-57, 0-50 x 0-49 = 34-36, 0-50 x 0-50 = 35-15, 0-50 x 0-51 = 35-65, 0-50 x 0-52 = 36-44, 0-50 x 0-53 = 37-23, 0-50 x 0-54 = 38-2, 0-50 x 0-55 = 38-52, 0-50 x 0-56 = 39-31, 0-50 x 0-57 = 40-10, 0-50 x 0-58 = 40-60, 0-50 x 0-59 = 41-39, 0-50 x 0-60 = 42-18, 0-50 x 0-61 = 42-68, 0-50 x 0-62 = 43-47, 0-50 x 0-63 = 44-26, 0-50 x 0-64 = 45-5, 0-50 x 0-65 = 45-55, 0-50 x 0-66 = 46-34, 0-50 x 0-67 = 47-13, 0-50 x 0-68 = 47-63, 0-50 x 0-69 = 48-42, 0-50 x 0-70 = 49-21, 
0-51 x 0-1 = 0-51, 0-51 x 0-2 = 1-31, 0-51 x 0-3 = 2-11, 0-51 x 0-4 = 2-62, 0-51 x 0-5 = 3-42, 0-51 x 0-6 = 4-22, 0-51 x 0-7 = 5-2, 0-51 x 0-8 = 5-53, 0-51 x 0-9 = 6-33, 0-51 x 0-10 = 7-13, 0-51 x 0-11 = 7-64, 0-51 x 0-12 = 8-44, 0-51 x 0-13 = 9-24, 0-51 x 0-14 = 10-4, 0-51 x 0-15 = 10-55, 0-51 x 0-16 = 11-35, 0-51 x 0-17 = 12-15, 0-51 x 0-18 = 12-66, 0-51 x 0-19 = 13-46, 0-51 x 0-20 = 14-26, 0-51 x 0-21 = 15-6, 0-51 x 0-22 = 15-57, 0-51 x 0-23 = 16-37, 0-51 x 0-24 = 17-17, 0-51 x 0-25 = 17-68, 0-51 x 0-26 = 18-48, 0-51 x 0-27 = 19-28, 0-51 x 0-28 = 20-8, 0-51 x 0-29 = 20-59, 0-51 x 0-30 = 21-39, 0-51 x 0-31 = 22-19, 0-51 x 0-32 = 22-70, 0-51 x 0-33 = 23-50, 0-51 x 0-34 = 24-30, 0-51 x 0-35 = 25-10, 0-51 x 0-36 = 25-61, 0-51 x 0-37 = 26-41, 0-51 x 0-38 = 27-21, 0-51 x 0-39 = 28-1, 0-51 x 0-40 = 28-52, 0-51 x 0-41 = 29-32, 0-51 x 0-42 = 30-12, 0-51 x 0-43 = 30-63, 0-51 x 0-44 = 31-43, 0-51 x 0-45 = 32-23, 0-51 x 0-46 = 33-3, 0-51 x 0-47 = 33-54, 0-51 x 0-48 = 34-34, 0-51 x 0-49 = 35-14, 0-51 x 0-50 = 35-65, 0-51 x 0-51 = 36-45, 0-51 x 0-52 = 37-25, 0-51 x 0-53 = 38-5, 0-51 x 0-54 = 38-56, 0-51 x 0-55 = 39-36, 0-51 x 0-56 = 40-16, 0-51 x 0-57 = 40-67, 0-51 x 0-58 = 41-47, 0-51 x 0-59 = 42-27, 0-51 x 0-60 = 43-7, 0-51 x 0-61 = 43-58, 0-51 x 0-62 = 44-38, 0-51 x 0-63 = 45-18, 0-51 x 0-64 = 45-69, 0-51 x 0-65 = 46-49, 0-51 x 0-66 = 47-29, 0-51 x 0-67 = 48-9, 0-51 x 0-68 = 48-60, 0-51 x 0-69 = 49-40, 0-51 x 0-70 = 50-20, 
0-52 x 0-1 = 0-52, 0-52 x 0-2 = 1-33, 0-52 x 0-3 = 2-14, 0-52 x 0-4 = 2-66, 0-52 x 0-5 = 3-47, 0-52 x 0-6 = 4-28, 0-52 x 0-7 = 5-9, 0-52 x 0-8 = 5-61, 0-52 x 0-9 = 6-42, 0-52 x 0-10 = 7-23, 0-52 x 0-11 = 8-4, 0-52 x 0-12 = 8-56, 0-52 x 0-13 = 9-37, 0-52 x 0-14 = 10-18, 0-52 x 0-15 = 10-70, 0-52 x 0-16 = 11-51, 0-52 x 0-17 = 12-32, 0-52 x 0-18 = 13-13, 0-52 x 0-19 = 13-65, 0-52 x 0-20 = 14-46, 0-52 x 0-21 = 15-27, 0-52 x 0-22 = 16-8, 0-52 x 0-23 = 16-60, 0-52 x 0-24 = 17-41, 0-52 x 0-25 = 18-22, 0-52 x 0-26 = 19-3, 0-52 x 0-27 = 19-55, 0-52 x 0-28 = 20-36, 0-52 x 0-29 = 21-17, 0-52 x 0-30 = 21-69, 0-52 x 0-31 = 22-50, 0-52 x 0-32 = 23-31, 0-52 x 0-33 = 24-12, 0-52 x 0-34 = 24-64, 0-52 x 0-35 = 25-45, 0-52 x 0-36 = 26-26, 0-52 x 0-37 = 27-7, 0-52 x 0-38 = 27-59, 0-52 x 0-39 = 28-40, 0-52 x 0-40 = 29-21, 0-52 x 0-41 = 30-2, 0-52 x 0-42 = 30-54, 0-52 x 0-43 = 31-35, 0-52 x 0-44 = 32-16, 0-52 x 0-45 = 32-68, 0-52 x 0-46 = 33-49, 0-52 x 0-47 = 34-30, 0-52 x 0-48 = 35-11, 0-52 x 0-49 = 35-63, 0-52 x 0-50 = 36-44, 0-52 x 0-51 = 37-25, 0-52 x 0-52 = 38-6, 0-52 x 0-53 = 38-58, 0-52 x 0-54 = 39-39, 0-52 x 0-55 = 40-20, 0-52 x 0-56 = 41-1, 0-52 x 0-57 = 41-53, 0-52 x 0-58 = 42-34, 0-52 x 0-59 = 43-15, 0-52 x 0-60 = 43-67, 0-52 x 0-61 = 44-48, 0-52 x 0-62 = 45-29, 0-52 x 0-63 = 46-10, 0-52 x 0-64 = 46-62, 0-52 x 0-65 = 47-43, 0-52 x 0-66 = 48-24, 0-52 x 0-67 = 49-5, 0-52 x 0-68 = 49-57, 0-52 x 0-69 = 50-38, 0-52 x 0-70 = 51-19, 
0-53 x 0-1 = 0-53, 0-53 x 0-2 = 1-35, 0-53 x 0-3 = 2-17, 0-53 x 0-4 = 2-70, 0-53 x 0-5 = 3-52, 0-53 x 0-6 = 4-34, 0-53 x 0-7 = 5-16, 0-53 x 0-8 = 5-69, 0-53 x 0-9 = 6-51, 0-53 x 0-10 = 7-33, 0-53 x 0-11 = 8-15, 0-53 x 0-12 = 8-68, 0-53 x 0-13 = 9-50, 0-53 x 0-14 = 10-32, 0-53 x 0-15 = 11-14, 0-53 x 0-16 = 11-67, 0-53 x 0-17 = 12-49, 0-53 x 0-18 = 13-31, 0-53 x 0-19 = 14-13, 0-53 x 0-20 = 14-66, 0-53 x 0-21 = 15-48, 0-53 x 0-22 = 16-30, 0-53 x 0-23 = 17-12, 0-53 x 0-24 = 17-65, 0-53 x 0-25 = 18-47, 0-53 x 0-26 = 19-29, 0-53 x 0-27 = 20-11, 0-53 x 0-28 = 20-64, 0-53 x 0-29 = 21-46, 0-53 x 0-30 = 22-28, 0-53 x 0-31 = 23-10, 0-53 x 0-32 = 23-63, 0-53 x 0-33 = 24-45, 0-53 x 0-34 = 25-27, 0-53 x 0-35 = 26-9, 0-53 x 0-36 = 26-62, 0-53 x 0-37 = 27-44, 0-53 x 0-38 = 28-26, 0-53 x 0-39 = 29-8, 0-53 x 0-40 = 29-61, 0-53 x 0-41 = 30-43, 0-53 x 0-42 = 31-25, 0-53 x 0-43 = 32-7, 0-53 x 0-44 = 32-60, 0-53 x 0-45 = 33-42, 0-53 x 0-46 = 34-24, 0-53 x 0-47 = 35-6, 0-53 x 0-48 = 35-59, 0-53 x 0-49 = 36-41, 0-53 x 0-50 = 37-23, 0-53 x 0-51 = 38-5, 0-53 x 0-52 = 38-58, 0-53 x 0-53 = 39-40, 0-53 x 0-54 = 40-22, 0-53 x 0-55 = 41-4, 0-53 x 0-56 = 41-57, 0-53 x 0-57 = 42-39, 0-53 x 0-58 = 43-21, 0-53 x 0-59 = 44-3, 0-53 x 0-60 = 44-56, 0-53 x 0-61 = 45-38, 0-53 x 0-62 = 46-20, 0-53 x 0-63 = 47-2, 0-53 x 0-64 = 47-55, 0-53 x 0-65 = 48-37, 0-53 x 0-66 = 49-19, 0-53 x 0-67 = 50-1, 0-53 x 0-68 = 50-54, 0-53 x 0-69 = 51-36, 0-53 x 0-70 = 52-18, 
0-54 x 0-1 = 0-54, 0-54 x 0-2 = 1-37, 0-54 x 0-3 = 2-20, 0-54 x 0-4 = 3-3, 0-54 x 0-5 = 3-57, 0-54 x 0-6 = 4-40, 0-54 x 0-7 = 5-23, 0-54 x 0-8 = 6-6, 0-54 x 0-9 = 6-60, 0-54 x 0-10 = 7-43, 0-54 x 0-11 = 8-26, 0-54 x 0-12 = 9-9, 0-54 x 0-13 = 9-63, 0-54 x 0-14 = 10-46, 0-54 x 0-15 = 11-29, 0-54 x 0-16 = 12-12, 0-54 x 0-17 = 12-66, 0-54 x 0-18 = 13-49, 0-54 x 0-19 = 14-32, 0-54 x 0-20 = 15-15, 0-54 x 0-21 = 15-69, 0-54 x 0-22 = 16-52, 0-54 x 0-23 = 17-35, 0-54 x 0-24 = 18-18, 0-54 x 0-25 = 19-1, 0-54 x 0-26 = 19-55, 0-54 x 0-27 = 20-38, 0-54 x 0-28 = 21-21, 0-54 x 0-29 = 22-4, 0-54 x 0-30 = 22-58, 0-54 x 0-31 = 23-41, 0-54 x 0-32 = 24-24, 0-54 x 0-33 = 25-7, 0-54 x 0-34 = 25-61, 0-54 x 0-35 = 26-44, 0-54 x 0-36 = 27-27, 0-54 x 0-37 = 28-10, 0-54 x 0-38 = 28-64, 0-54 x 0-39 = 29-47, 0-54 x 0-40 = 30-30, 0-54 x 0-41 = 31-13, 0-54 x 0-42 = 31-67, 0-54 x 0-43 = 32-50, 0-54 x 0-44 = 33-33, 0-54 x 0-45 = 34-16, 0-54 x 0-46 = 34-70, 0-54 x 0-47 = 35-53, 0-54 x 0-48 = 36-36, 0-54 x 0-49 = 37-19, 0-54 x 0-50 = 38-2, 0-54 x 0-51 = 38-56, 0-54 x 0-52 = 39-39, 0-54 x 0-53 = 40-22, 0-54 x 0-54 = 41-5, 0-54 x 0-55 = 41-59, 0-54 x 0-56 = 42-42, 0-54 x 0-57 = 43-25, 0-54 x 0-58 = 44-8, 0-54 x 0-59 = 44-62, 0-54 x 0-60 = 45-45, 0-54 x 0-61 = 46-28, 0-54 x 0-62 = 47-11, 0-54 x 0-63 = 47-65, 0-54 x 0-64 = 48-48, 0-54 x 0-65 = 49-31, 0-54 x 0-66 = 50-14, 0-54 x 0-67 = 50-68, 0-54 x 0-68 = 51-51, 0-54 x 0-69 = 52-34, 0-54 x 0-70 = 53-17, 
