53 x 1 = 0-53, 53 x 2 = 1-30, 53 x 3 = 2-7, 53 x 4 = 2-60, 53 x 5 = 3-37, 53 x 6 = 4-14, 53 x 7 = 4-67, 53 x 8 = 5-44, 53 x 9 = 6-21, 53 x 10 = 6-74, 53 x 11 = 7-51, 53 x 12 = 8-28, 53 x 13 = 9-5, 53 x 14 = 9-58, 53 x 15 = 10-35, 53 x 16 = 11-12, 53 x 17 = 11-65, 53 x 18 = 12-42, 53 x 19 = 13-19, 53 x 20 = 13-72, 53 x 21 = 14-49, 53 x 22 = 15-26, 53 x 23 = 16-3, 53 x 24 = 16-56, 53 x 25 = 17-33, 53 x 26 = 18-10, 53 x 27 = 18-63, 53 x 28 = 19-40, 53 x 29 = 20-17, 53 x 30 = 20-70, 53 x 31 = 21-47, 53 x 32 = 22-24, 53 x 33 = 23-1, 53 x 34 = 23-54, 53 x 35 = 24-31, 53 x 36 = 25-8, 53 x 37 = 25-61, 53 x 38 = 26-38, 53 x 39 = 27-15, 53 x 40 = 27-68, 53 x 41 = 28-45, 53 x 42 = 29-22, 53 x 43 = 29-75, 53 x 44 = 30-52, 53 x 45 = 31-29, 53 x 46 = 32-6, 53 x 47 = 32-59, 53 x 48 = 33-36, 53 x 49 = 34-13, 53 x 50 = 34-66, 53 x 51 = 35-43, 53 x 52 = 36-20, 53 x 53 = 36-73, 53 x 54 = 37-50, 53 x 55 = 38-27, 53 x 56 = 39-4, 53 x 57 = 39-57, 53 x 58 = 40-34, 53 x 59 = 41-11, 53 x 60 = 41-64, 53 x 61 = 42-41, 53 x 62 = 43-18, 53 x 63 = 43-71, 53 x 64 = 44-48, 53 x 65 = 45-25, 53 x 66 = 46-2, 53 x 67 = 46-55, 53 x 68 = 47-32, 53 x 69 = 48-9, 53 x 70 = 48-62, 53 x 71 = 49-39, 53 x 72 = 50-16, 53 x 73 = 50-69, 53 x 74 = 51-46, 53 x 75 = 52-23, 
54 x 1 = 0-54, 54 x 2 = 1-32, 54 x 3 = 2-10, 54 x 4 = 2-64, 54 x 5 = 3-42, 54 x 6 = 4-20, 54 x 7 = 4-74, 54 x 8 = 5-52, 54 x 9 = 6-30, 54 x 10 = 7-8, 54 x 11 = 7-62, 54 x 12 = 8-40, 54 x 13 = 9-18, 54 x 14 = 9-72, 54 x 15 = 10-50, 54 x 16 = 11-28, 54 x 17 = 12-6, 54 x 18 = 12-60, 54 x 19 = 13-38, 54 x 20 = 14-16, 54 x 21 = 14-70, 54 x 22 = 15-48, 54 x 23 = 16-26, 54 x 24 = 17-4, 54 x 25 = 17-58, 54 x 26 = 18-36, 54 x 27 = 19-14, 54 x 28 = 19-68, 54 x 29 = 20-46, 54 x 30 = 21-24, 54 x 31 = 22-2, 54 x 32 = 22-56, 54 x 33 = 23-34, 54 x 34 = 24-12, 54 x 35 = 24-66, 54 x 36 = 25-44, 54 x 37 = 26-22, 54 x 38 = 27-0, 54 x 39 = 27-54, 54 x 40 = 28-32, 54 x 41 = 29-10, 54 x 42 = 29-64, 54 x 43 = 30-42, 54 x 44 = 31-20, 54 x 45 = 31-74, 54 x 46 = 32-52, 54 x 47 = 33-30, 54 x 48 = 34-8, 54 x 49 = 34-62, 54 x 50 = 35-40, 54 x 51 = 36-18, 54 x 52 = 36-72, 54 x 53 = 37-50, 54 x 54 = 38-28, 54 x 55 = 39-6, 54 x 56 = 39-60, 54 x 57 = 40-38, 54 x 58 = 41-16, 54 x 59 = 41-70, 54 x 60 = 42-48, 54 x 61 = 43-26, 54 x 62 = 44-4, 54 x 63 = 44-58, 54 x 64 = 45-36, 54 x 65 = 46-14, 54 x 66 = 46-68, 54 x 67 = 47-46, 54 x 68 = 48-24, 54 x 69 = 49-2, 54 x 70 = 49-56, 54 x 71 = 50-34, 54 x 72 = 51-12, 54 x 73 = 51-66, 54 x 74 = 52-44, 54 x 75 = 53-22, 
55 x 1 = 0-55, 55 x 2 = 1-34, 55 x 3 = 2-13, 55 x 4 = 2-68, 55 x 5 = 3-47, 55 x 6 = 4-26, 55 x 7 = 5-5, 55 x 8 = 5-60, 55 x 9 = 6-39, 55 x 10 = 7-18, 55 x 11 = 7-73, 55 x 12 = 8-52, 55 x 13 = 9-31, 55 x 14 = 10-10, 55 x 15 = 10-65, 55 x 16 = 11-44, 55 x 17 = 12-23, 55 x 18 = 13-2, 55 x 19 = 13-57, 55 x 20 = 14-36, 55 x 21 = 15-15, 55 x 22 = 15-70, 55 x 23 = 16-49, 55 x 24 = 17-28, 55 x 25 = 18-7, 55 x 26 = 18-62, 55 x 27 = 19-41, 55 x 28 = 20-20, 55 x 29 = 20-75, 55 x 30 = 21-54, 55 x 31 = 22-33, 55 x 32 = 23-12, 55 x 33 = 23-67, 55 x 34 = 24-46, 55 x 35 = 25-25, 55 x 36 = 26-4, 55 x 37 = 26-59, 55 x 38 = 27-38, 55 x 39 = 28-17, 55 x 40 = 28-72, 55 x 41 = 29-51, 55 x 42 = 30-30, 55 x 43 = 31-9, 55 x 44 = 31-64, 55 x 45 = 32-43, 55 x 46 = 33-22, 55 x 47 = 34-1, 55 x 48 = 34-56, 55 x 49 = 35-35, 55 x 50 = 36-14, 55 x 51 = 36-69, 55 x 52 = 37-48, 55 x 53 = 38-27, 55 x 54 = 39-6, 55 x 55 = 39-61, 55 x 56 = 40-40, 55 x 57 = 41-19, 55 x 58 = 41-74, 55 x 59 = 42-53, 55 x 60 = 43-32, 55 x 61 = 44-11, 55 x 62 = 44-66, 55 x 63 = 45-45, 55 x 64 = 46-24, 55 x 65 = 47-3, 55 x 66 = 47-58, 55 x 67 = 48-37, 55 x 68 = 49-16, 55 x 69 = 49-71, 55 x 70 = 50-50, 55 x 71 = 51-29, 55 x 72 = 52-8, 55 x 73 = 52-63, 55 x 74 = 53-42, 55 x 75 = 54-21, 
56 x 1 = 0-56, 56 x 2 = 1-36, 56 x 3 = 2-16, 56 x 4 = 2-72, 56 x 5 = 3-52, 56 x 6 = 4-32, 56 x 7 = 5-12, 56 x 8 = 5-68, 56 x 9 = 6-48, 56 x 10 = 7-28, 56 x 11 = 8-8, 56 x 12 = 8-64, 56 x 13 = 9-44, 56 x 14 = 10-24, 56 x 15 = 11-4, 56 x 16 = 11-60, 56 x 17 = 12-40, 56 x 18 = 13-20, 56 x 19 = 14-0, 56 x 20 = 14-56, 56 x 21 = 15-36, 56 x 22 = 16-16, 56 x 23 = 16-72, 56 x 24 = 17-52, 56 x 25 = 18-32, 56 x 26 = 19-12, 56 x 27 = 19-68, 56 x 28 = 20-48, 56 x 29 = 21-28, 56 x 30 = 22-8, 56 x 31 = 22-64, 56 x 32 = 23-44, 56 x 33 = 24-24, 56 x 34 = 25-4, 56 x 35 = 25-60, 56 x 36 = 26-40, 56 x 37 = 27-20, 56 x 38 = 28-0, 56 x 39 = 28-56, 56 x 40 = 29-36, 56 x 41 = 30-16, 56 x 42 = 30-72, 56 x 43 = 31-52, 56 x 44 = 32-32, 56 x 45 = 33-12, 56 x 46 = 33-68, 56 x 47 = 34-48, 56 x 48 = 35-28, 56 x 49 = 36-8, 56 x 50 = 36-64, 56 x 51 = 37-44, 56 x 52 = 38-24, 56 x 53 = 39-4, 56 x 54 = 39-60, 56 x 55 = 40-40, 56 x 56 = 41-20, 56 x 57 = 42-0, 56 x 58 = 42-56, 56 x 59 = 43-36, 56 x 60 = 44-16, 56 x 61 = 44-72, 56 x 62 = 45-52, 56 x 63 = 46-32, 56 x 64 = 47-12, 56 x 65 = 47-68, 56 x 66 = 48-48, 56 x 67 = 49-28, 56 x 68 = 50-8, 56 x 69 = 50-64, 56 x 70 = 51-44, 56 x 71 = 52-24, 56 x 72 = 53-4, 56 x 73 = 53-60, 56 x 74 = 54-40, 56 x 75 = 55-20, 
57 x 1 = 0-57, 57 x 2 = 1-38, 57 x 3 = 2-19, 57 x 4 = 3-0, 57 x 5 = 3-57, 57 x 6 = 4-38, 57 x 7 = 5-19, 57 x 8 = 6-0, 57 x 9 = 6-57, 57 x 10 = 7-38, 57 x 11 = 8-19, 57 x 12 = 9-0, 57 x 13 = 9-57, 57 x 14 = 10-38, 57 x 15 = 11-19, 57 x 16 = 12-0, 57 x 17 = 12-57, 57 x 18 = 13-38, 57 x 19 = 14-19, 57 x 20 = 15-0, 57 x 21 = 15-57, 57 x 22 = 16-38, 57 x 23 = 17-19, 57 x 24 = 18-0, 57 x 25 = 18-57, 57 x 26 = 19-38, 57 x 27 = 20-19, 57 x 28 = 21-0, 57 x 29 = 21-57, 57 x 30 = 22-38, 57 x 31 = 23-19, 57 x 32 = 24-0, 57 x 33 = 24-57, 57 x 34 = 25-38, 57 x 35 = 26-19, 57 x 36 = 27-0, 57 x 37 = 27-57, 57 x 38 = 28-38, 57 x 39 = 29-19, 57 x 40 = 30-0, 57 x 41 = 30-57, 57 x 42 = 31-38, 57 x 43 = 32-19, 57 x 44 = 33-0, 57 x 45 = 33-57, 57 x 46 = 34-38, 57 x 47 = 35-19, 57 x 48 = 36-0, 57 x 49 = 36-57, 57 x 50 = 37-38, 57 x 51 = 38-19, 57 x 52 = 39-0, 57 x 53 = 39-57, 57 x 54 = 40-38, 57 x 55 = 41-19, 57 x 56 = 42-0, 57 x 57 = 42-57, 57 x 58 = 43-38, 57 x 59 = 44-19, 57 x 60 = 45-0, 57 x 61 = 45-57, 57 x 62 = 46-38, 57 x 63 = 47-19, 57 x 64 = 48-0, 57 x 65 = 48-57, 57 x 66 = 49-38, 57 x 67 = 50-19, 57 x 68 = 51-0, 57 x 69 = 51-57, 57 x 70 = 52-38, 57 x 71 = 53-19, 57 x 72 = 54-0, 57 x 73 = 54-57, 57 x 74 = 55-38, 57 x 75 = 56-19, 
58 x 1 = 0-58, 58 x 2 = 1-40, 58 x 3 = 2-22, 58 x 4 = 3-4, 58 x 5 = 3-62, 58 x 6 = 4-44, 58 x 7 = 5-26, 58 x 8 = 6-8, 58 x 9 = 6-66, 58 x 10 = 7-48, 58 x 11 = 8-30, 58 x 12 = 9-12, 58 x 13 = 9-70, 58 x 14 = 10-52, 58 x 15 = 11-34, 58 x 16 = 12-16, 58 x 17 = 12-74, 58 x 18 = 13-56, 58 x 19 = 14-38, 58 x 20 = 15-20, 58 x 21 = 16-2, 58 x 22 = 16-60, 58 x 23 = 17-42, 58 x 24 = 18-24, 58 x 25 = 19-6, 58 x 26 = 19-64, 58 x 27 = 20-46, 58 x 28 = 21-28, 58 x 29 = 22-10, 58 x 30 = 22-68, 58 x 31 = 23-50, 58 x 32 = 24-32, 58 x 33 = 25-14, 58 x 34 = 25-72, 58 x 35 = 26-54, 58 x 36 = 27-36, 58 x 37 = 28-18, 58 x 38 = 29-0, 58 x 39 = 29-58, 58 x 40 = 30-40, 58 x 41 = 31-22, 58 x 42 = 32-4, 58 x 43 = 32-62, 58 x 44 = 33-44, 58 x 45 = 34-26, 58 x 46 = 35-8, 58 x 47 = 35-66, 58 x 48 = 36-48, 58 x 49 = 37-30, 58 x 50 = 38-12, 58 x 51 = 38-70, 58 x 52 = 39-52, 58 x 53 = 40-34, 58 x 54 = 41-16, 58 x 55 = 41-74, 58 x 56 = 42-56, 58 x 57 = 43-38, 58 x 58 = 44-20, 58 x 59 = 45-2, 58 x 60 = 45-60, 58 x 61 = 46-42, 58 x 62 = 47-24, 58 x 63 = 48-6, 58 x 64 = 48-64, 58 x 65 = 49-46, 58 x 66 = 50-28, 58 x 67 = 51-10, 58 x 68 = 51-68, 58 x 69 = 52-50, 58 x 70 = 53-32, 58 x 71 = 54-14, 58 x 72 = 54-72, 58 x 73 = 55-54, 58 x 74 = 56-36, 58 x 75 = 57-18, 
59 x 1 = 0-59, 59 x 2 = 1-42, 59 x 3 = 2-25, 59 x 4 = 3-8, 59 x 5 = 3-67, 59 x 6 = 4-50, 59 x 7 = 5-33, 59 x 8 = 6-16, 59 x 9 = 6-75, 59 x 10 = 7-58, 59 x 11 = 8-41, 59 x 12 = 9-24, 59 x 13 = 10-7, 59 x 14 = 10-66, 59 x 15 = 11-49, 59 x 16 = 12-32, 59 x 17 = 13-15, 59 x 18 = 13-74, 59 x 19 = 14-57, 59 x 20 = 15-40, 59 x 21 = 16-23, 59 x 22 = 17-6, 59 x 23 = 17-65, 59 x 24 = 18-48, 59 x 25 = 19-31, 59 x 26 = 20-14, 59 x 27 = 20-73, 59 x 28 = 21-56, 59 x 29 = 22-39, 59 x 30 = 23-22, 59 x 31 = 24-5, 59 x 32 = 24-64, 59 x 33 = 25-47, 59 x 34 = 26-30, 59 x 35 = 27-13, 59 x 36 = 27-72, 59 x 37 = 28-55, 59 x 38 = 29-38, 59 x 39 = 30-21, 59 x 40 = 31-4, 59 x 41 = 31-63, 59 x 42 = 32-46, 59 x 43 = 33-29, 59 x 44 = 34-12, 59 x 45 = 34-71, 59 x 46 = 35-54, 59 x 47 = 36-37, 59 x 48 = 37-20, 59 x 49 = 38-3, 59 x 50 = 38-62, 59 x 51 = 39-45, 59 x 52 = 40-28, 59 x 53 = 41-11, 59 x 54 = 41-70, 59 x 55 = 42-53, 59 x 56 = 43-36, 59 x 57 = 44-19, 59 x 58 = 45-2, 59 x 59 = 45-61, 59 x 60 = 46-44, 59 x 61 = 47-27, 59 x 62 = 48-10, 59 x 63 = 48-69, 59 x 64 = 49-52, 59 x 65 = 50-35, 59 x 66 = 51-18, 59 x 67 = 52-1, 59 x 68 = 52-60, 59 x 69 = 53-43, 59 x 70 = 54-26, 59 x 71 = 55-9, 59 x 72 = 55-68, 59 x 73 = 56-51, 59 x 74 = 57-34, 59 x 75 = 58-17, 
60 x 1 = 0-60, 60 x 2 = 1-44, 60 x 3 = 2-28, 60 x 4 = 3-12, 60 x 5 = 3-72, 60 x 6 = 4-56, 60 x 7 = 5-40, 60 x 8 = 6-24, 60 x 9 = 7-8, 60 x 10 = 7-68, 60 x 11 = 8-52, 60 x 12 = 9-36, 60 x 13 = 10-20, 60 x 14 = 11-4, 60 x 15 = 11-64, 60 x 16 = 12-48, 60 x 17 = 13-32, 60 x 18 = 14-16, 60 x 19 = 15-0, 60 x 20 = 15-60, 60 x 21 = 16-44, 60 x 22 = 17-28, 60 x 23 = 18-12, 60 x 24 = 18-72, 60 x 25 = 19-56, 60 x 26 = 20-40, 60 x 27 = 21-24, 60 x 28 = 22-8, 60 x 29 = 22-68, 60 x 30 = 23-52, 60 x 31 = 24-36, 60 x 32 = 25-20, 60 x 33 = 26-4, 60 x 34 = 26-64, 60 x 35 = 27-48, 60 x 36 = 28-32, 60 x 37 = 29-16, 60 x 38 = 30-0, 60 x 39 = 30-60, 60 x 40 = 31-44, 60 x 41 = 32-28, 60 x 42 = 33-12, 60 x 43 = 33-72, 60 x 44 = 34-56, 60 x 45 = 35-40, 60 x 46 = 36-24, 60 x 47 = 37-8, 60 x 48 = 37-68, 60 x 49 = 38-52, 60 x 50 = 39-36, 60 x 51 = 40-20, 60 x 52 = 41-4, 60 x 53 = 41-64, 60 x 54 = 42-48, 60 x 55 = 43-32, 60 x 56 = 44-16, 60 x 57 = 45-0, 60 x 58 = 45-60, 60 x 59 = 46-44, 60 x 60 = 47-28, 60 x 61 = 48-12, 60 x 62 = 48-72, 60 x 63 = 49-56, 60 x 64 = 50-40, 60 x 65 = 51-24, 60 x 66 = 52-8, 60 x 67 = 52-68, 60 x 68 = 53-52, 60 x 69 = 54-36, 60 x 70 = 55-20, 60 x 71 = 56-4, 60 x 72 = 56-64, 60 x 73 = 57-48, 60 x 74 = 58-32, 60 x 75 = 59-16, 
61 x 1 = 0-61, 61 x 2 = 1-46, 61 x 3 = 2-31, 61 x 4 = 3-16, 61 x 5 = 4-1, 61 x 6 = 4-62, 61 x 7 = 5-47, 61 x 8 = 6-32, 61 x 9 = 7-17, 61 x 10 = 8-2, 61 x 11 = 8-63, 61 x 12 = 9-48, 61 x 13 = 10-33, 61 x 14 = 11-18, 61 x 15 = 12-3, 61 x 16 = 12-64, 61 x 17 = 13-49, 61 x 18 = 14-34, 61 x 19 = 15-19, 61 x 20 = 16-4, 61 x 21 = 16-65, 61 x 22 = 17-50, 61 x 23 = 18-35, 61 x 24 = 19-20, 61 x 25 = 20-5, 61 x 26 = 20-66, 61 x 27 = 21-51, 61 x 28 = 22-36, 61 x 29 = 23-21, 61 x 30 = 24-6, 61 x 31 = 24-67, 61 x 32 = 25-52, 61 x 33 = 26-37, 61 x 34 = 27-22, 61 x 35 = 28-7, 61 x 36 = 28-68, 61 x 37 = 29-53, 61 x 38 = 30-38, 61 x 39 = 31-23, 61 x 40 = 32-8, 61 x 41 = 32-69, 61 x 42 = 33-54, 61 x 43 = 34-39, 61 x 44 = 35-24, 61 x 45 = 36-9, 61 x 46 = 36-70, 61 x 47 = 37-55, 61 x 48 = 38-40, 61 x 49 = 39-25, 61 x 50 = 40-10, 61 x 51 = 40-71, 61 x 52 = 41-56, 61 x 53 = 42-41, 61 x 54 = 43-26, 61 x 55 = 44-11, 61 x 56 = 44-72, 61 x 57 = 45-57, 61 x 58 = 46-42, 61 x 59 = 47-27, 61 x 60 = 48-12, 61 x 61 = 48-73, 61 x 62 = 49-58, 61 x 63 = 50-43, 61 x 64 = 51-28, 61 x 65 = 52-13, 61 x 66 = 52-74, 61 x 67 = 53-59, 61 x 68 = 54-44, 61 x 69 = 55-29, 61 x 70 = 56-14, 61 x 71 = 56-75, 61 x 72 = 57-60, 61 x 73 = 58-45, 61 x 74 = 59-30, 61 x 75 = 60-15, 
62 x 1 = 0-62, 62 x 2 = 1-48, 62 x 3 = 2-34, 62 x 4 = 3-20, 62 x 5 = 4-6, 62 x 6 = 4-68, 62 x 7 = 5-54, 62 x 8 = 6-40, 62 x 9 = 7-26, 62 x 10 = 8-12, 62 x 11 = 8-74, 62 x 12 = 9-60, 62 x 13 = 10-46, 62 x 14 = 11-32, 62 x 15 = 12-18, 62 x 16 = 13-4, 62 x 17 = 13-66, 62 x 18 = 14-52, 62 x 19 = 15-38, 62 x 20 = 16-24, 62 x 21 = 17-10, 62 x 22 = 17-72, 62 x 23 = 18-58, 62 x 24 = 19-44, 62 x 25 = 20-30, 62 x 26 = 21-16, 62 x 27 = 22-2, 62 x 28 = 22-64, 62 x 29 = 23-50, 62 x 30 = 24-36, 62 x 31 = 25-22, 62 x 32 = 26-8, 62 x 33 = 26-70, 62 x 34 = 27-56, 62 x 35 = 28-42, 62 x 36 = 29-28, 62 x 37 = 30-14, 62 x 38 = 31-0, 62 x 39 = 31-62, 62 x 40 = 32-48, 62 x 41 = 33-34, 62 x 42 = 34-20, 62 x 43 = 35-6, 62 x 44 = 35-68, 62 x 45 = 36-54, 62 x 46 = 37-40, 62 x 47 = 38-26, 62 x 48 = 39-12, 62 x 49 = 39-74, 62 x 50 = 40-60, 62 x 51 = 41-46, 62 x 52 = 42-32, 62 x 53 = 43-18, 62 x 54 = 44-4, 62 x 55 = 44-66, 62 x 56 = 45-52, 62 x 57 = 46-38, 62 x 58 = 47-24, 62 x 59 = 48-10, 62 x 60 = 48-72, 62 x 61 = 49-58, 62 x 62 = 50-44, 62 x 63 = 51-30, 62 x 64 = 52-16, 62 x 65 = 53-2, 62 x 66 = 53-64, 62 x 67 = 54-50, 62 x 68 = 55-36, 62 x 69 = 56-22, 62 x 70 = 57-8, 62 x 71 = 57-70, 62 x 72 = 58-56, 62 x 73 = 59-42, 62 x 74 = 60-28, 62 x 75 = 61-14, 
63 x 1 = 0-63, 63 x 2 = 1-50, 63 x 3 = 2-37, 63 x 4 = 3-24, 63 x 5 = 4-11, 63 x 6 = 4-74, 63 x 7 = 5-61, 63 x 8 = 6-48, 63 x 9 = 7-35, 63 x 10 = 8-22, 63 x 11 = 9-9, 63 x 12 = 9-72, 63 x 13 = 10-59, 63 x 14 = 11-46, 63 x 15 = 12-33, 63 x 16 = 13-20, 63 x 17 = 14-7, 63 x 18 = 14-70, 63 x 19 = 15-57, 63 x 20 = 16-44, 63 x 21 = 17-31, 63 x 22 = 18-18, 63 x 23 = 19-5, 63 x 24 = 19-68, 63 x 25 = 20-55, 63 x 26 = 21-42, 63 x 27 = 22-29, 63 x 28 = 23-16, 63 x 29 = 24-3, 63 x 30 = 24-66, 63 x 31 = 25-53, 63 x 32 = 26-40, 63 x 33 = 27-27, 63 x 34 = 28-14, 63 x 35 = 29-1, 63 x 36 = 29-64, 63 x 37 = 30-51, 63 x 38 = 31-38, 63 x 39 = 32-25, 63 x 40 = 33-12, 63 x 41 = 33-75, 63 x 42 = 34-62, 63 x 43 = 35-49, 63 x 44 = 36-36, 63 x 45 = 37-23, 63 x 46 = 38-10, 63 x 47 = 38-73, 63 x 48 = 39-60, 63 x 49 = 40-47, 63 x 50 = 41-34, 63 x 51 = 42-21, 63 x 52 = 43-8, 63 x 53 = 43-71, 63 x 54 = 44-58, 63 x 55 = 45-45, 63 x 56 = 46-32, 63 x 57 = 47-19, 63 x 58 = 48-6, 63 x 59 = 48-69, 63 x 60 = 49-56, 63 x 61 = 50-43, 63 x 62 = 51-30, 63 x 63 = 52-17, 63 x 64 = 53-4, 63 x 65 = 53-67, 63 x 66 = 54-54, 63 x 67 = 55-41, 63 x 68 = 56-28, 63 x 69 = 57-15, 63 x 70 = 58-2, 63 x 71 = 58-65, 63 x 72 = 59-52, 63 x 73 = 60-39, 63 x 74 = 61-26, 63 x 75 = 62-13, 
64 x 1 = 0-64, 64 x 2 = 1-52, 64 x 3 = 2-40, 64 x 4 = 3-28, 64 x 5 = 4-16, 64 x 6 = 5-4, 64 x 7 = 5-68, 64 x 8 = 6-56, 64 x 9 = 7-44, 64 x 10 = 8-32, 64 x 11 = 9-20, 64 x 12 = 10-8, 64 x 13 = 10-72, 64 x 14 = 11-60, 64 x 15 = 12-48, 64 x 16 = 13-36, 64 x 17 = 14-24, 64 x 18 = 15-12, 64 x 19 = 16-0, 64 x 20 = 16-64, 64 x 21 = 17-52, 64 x 22 = 18-40, 64 x 23 = 19-28, 64 x 24 = 20-16, 64 x 25 = 21-4, 64 x 26 = 21-68, 64 x 27 = 22-56, 64 x 28 = 23-44, 64 x 29 = 24-32, 64 x 30 = 25-20, 64 x 31 = 26-8, 64 x 32 = 26-72, 64 x 33 = 27-60, 64 x 34 = 28-48, 64 x 35 = 29-36, 64 x 36 = 30-24, 64 x 37 = 31-12, 64 x 38 = 32-0, 64 x 39 = 32-64, 64 x 40 = 33-52, 64 x 41 = 34-40, 64 x 42 = 35-28, 64 x 43 = 36-16, 64 x 44 = 37-4, 64 x 45 = 37-68, 64 x 46 = 38-56, 64 x 47 = 39-44, 64 x 48 = 40-32, 64 x 49 = 41-20, 64 x 50 = 42-8, 64 x 51 = 42-72, 64 x 52 = 43-60, 64 x 53 = 44-48, 64 x 54 = 45-36, 64 x 55 = 46-24, 64 x 56 = 47-12, 64 x 57 = 48-0, 64 x 58 = 48-64, 64 x 59 = 49-52, 64 x 60 = 50-40, 64 x 61 = 51-28, 64 x 62 = 52-16, 64 x 63 = 53-4, 64 x 64 = 53-68, 64 x 65 = 54-56, 64 x 66 = 55-44, 64 x 67 = 56-32, 64 x 68 = 57-20, 64 x 69 = 58-8, 64 x 70 = 58-72, 64 x 71 = 59-60, 64 x 72 = 60-48, 64 x 73 = 61-36, 64 x 74 = 62-24, 64 x 75 = 63-12, 
65 x 1 = 0-65, 65 x 2 = 1-54, 65 x 3 = 2-43, 65 x 4 = 3-32, 65 x 5 = 4-21, 65 x 6 = 5-10, 65 x 7 = 5-75, 65 x 8 = 6-64, 65 x 9 = 7-53, 65 x 10 = 8-42, 65 x 11 = 9-31, 65 x 12 = 10-20, 65 x 13 = 11-9, 65 x 14 = 11-74, 65 x 15 = 12-63, 65 x 16 = 13-52, 65 x 17 = 14-41, 65 x 18 = 15-30, 65 x 19 = 16-19, 65 x 20 = 17-8, 65 x 21 = 17-73, 65 x 22 = 18-62, 65 x 23 = 19-51, 65 x 24 = 20-40, 65 x 25 = 21-29, 65 x 26 = 22-18, 65 x 27 = 23-7, 65 x 28 = 23-72, 65 x 29 = 24-61, 65 x 30 = 25-50, 65 x 31 = 26-39, 65 x 32 = 27-28, 65 x 33 = 28-17, 65 x 34 = 29-6, 65 x 35 = 29-71, 65 x 36 = 30-60, 65 x 37 = 31-49, 65 x 38 = 32-38, 65 x 39 = 33-27, 65 x 40 = 34-16, 65 x 41 = 35-5, 65 x 42 = 35-70, 65 x 43 = 36-59, 65 x 44 = 37-48, 65 x 45 = 38-37, 65 x 46 = 39-26, 65 x 47 = 40-15, 65 x 48 = 41-4, 65 x 49 = 41-69, 65 x 50 = 42-58, 65 x 51 = 43-47, 65 x 52 = 44-36, 65 x 53 = 45-25, 65 x 54 = 46-14, 65 x 55 = 47-3, 65 x 56 = 47-68, 65 x 57 = 48-57, 65 x 58 = 49-46, 65 x 59 = 50-35, 65 x 60 = 51-24, 65 x 61 = 52-13, 65 x 62 = 53-2, 65 x 63 = 53-67, 65 x 64 = 54-56, 65 x 65 = 55-45, 65 x 66 = 56-34, 65 x 67 = 57-23, 65 x 68 = 58-12, 65 x 69 = 59-1, 65 x 70 = 59-66, 65 x 71 = 60-55, 65 x 72 = 61-44, 65 x 73 = 62-33, 65 x 74 = 63-22, 65 x 75 = 64-11, 
66 x 1 = 0-66, 66 x 2 = 1-56, 66 x 3 = 2-46, 66 x 4 = 3-36, 66 x 5 = 4-26, 66 x 6 = 5-16, 66 x 7 = 6-6, 66 x 8 = 6-72, 66 x 9 = 7-62, 66 x 10 = 8-52, 66 x 11 = 9-42, 66 x 12 = 10-32, 66 x 13 = 11-22, 66 x 14 = 12-12, 66 x 15 = 13-2, 66 x 16 = 13-68, 66 x 17 = 14-58, 66 x 18 = 15-48, 66 x 19 = 16-38, 66 x 20 = 17-28, 66 x 21 = 18-18, 66 x 22 = 19-8, 66 x 23 = 19-74, 66 x 24 = 20-64, 66 x 25 = 21-54, 66 x 26 = 22-44, 66 x 27 = 23-34, 66 x 28 = 24-24, 66 x 29 = 25-14, 66 x 30 = 26-4, 66 x 31 = 26-70, 66 x 32 = 27-60, 66 x 33 = 28-50, 66 x 34 = 29-40, 66 x 35 = 30-30, 66 x 36 = 31-20, 66 x 37 = 32-10, 66 x 38 = 33-0, 66 x 39 = 33-66, 66 x 40 = 34-56, 66 x 41 = 35-46, 66 x 42 = 36-36, 66 x 43 = 37-26, 66 x 44 = 38-16, 66 x 45 = 39-6, 66 x 46 = 39-72, 66 x 47 = 40-62, 66 x 48 = 41-52, 66 x 49 = 42-42, 66 x 50 = 43-32, 66 x 51 = 44-22, 66 x 52 = 45-12, 66 x 53 = 46-2, 66 x 54 = 46-68, 66 x 55 = 47-58, 66 x 56 = 48-48, 66 x 57 = 49-38, 66 x 58 = 50-28, 66 x 59 = 51-18, 66 x 60 = 52-8, 66 x 61 = 52-74, 66 x 62 = 53-64, 66 x 63 = 54-54, 66 x 64 = 55-44, 66 x 65 = 56-34, 66 x 66 = 57-24, 66 x 67 = 58-14, 66 x 68 = 59-4, 66 x 69 = 59-70, 66 x 70 = 60-60, 66 x 71 = 61-50, 66 x 72 = 62-40, 66 x 73 = 63-30, 66 x 74 = 64-20, 66 x 75 = 65-10, 
