53 x 1 = 0-53, 53 x 2 = 1-29, 53 x 3 = 2-5, 53 x 4 = 2-58, 53 x 5 = 3-34, 53 x 6 = 4-10, 53 x 7 = 4-63, 53 x 8 = 5-39, 53 x 9 = 6-15, 53 x 10 = 6-68, 53 x 11 = 7-44, 53 x 12 = 8-20, 53 x 13 = 8-73, 53 x 14 = 9-49, 53 x 15 = 10-25, 53 x 16 = 11-1, 53 x 17 = 11-54, 53 x 18 = 12-30, 53 x 19 = 13-6, 53 x 20 = 13-59, 53 x 21 = 14-35, 53 x 22 = 15-11, 53 x 23 = 15-64, 53 x 24 = 16-40, 53 x 25 = 17-16, 53 x 26 = 17-69, 53 x 27 = 18-45, 53 x 28 = 19-21, 53 x 29 = 19-74, 53 x 30 = 20-50, 53 x 31 = 21-26, 53 x 32 = 22-2, 53 x 33 = 22-55, 53 x 34 = 23-31, 53 x 35 = 24-7, 53 x 36 = 24-60, 53 x 37 = 25-36, 53 x 38 = 26-12, 53 x 39 = 26-65, 53 x 40 = 27-41, 53 x 41 = 28-17, 53 x 42 = 28-70, 53 x 43 = 29-46, 53 x 44 = 30-22, 53 x 45 = 30-75, 53 x 46 = 31-51, 53 x 47 = 32-27, 53 x 48 = 33-3, 53 x 49 = 33-56, 53 x 50 = 34-32, 53 x 51 = 35-8, 53 x 52 = 35-61, 53 x 53 = 36-37, 53 x 54 = 37-13, 53 x 55 = 37-66, 53 x 56 = 38-42, 53 x 57 = 39-18, 53 x 58 = 39-71, 53 x 59 = 40-47, 53 x 60 = 41-23, 53 x 61 = 41-76, 53 x 62 = 42-52, 53 x 63 = 43-28, 53 x 64 = 44-4, 53 x 65 = 44-57, 53 x 66 = 45-33, 53 x 67 = 46-9, 53 x 68 = 46-62, 53 x 69 = 47-38, 53 x 70 = 48-14, 53 x 71 = 48-67, 53 x 72 = 49-43, 53 x 73 = 50-19, 53 x 74 = 50-72, 53 x 75 = 51-48, 53 x 76 = 52-24, 
54 x 1 = 0-54, 54 x 2 = 1-31, 54 x 3 = 2-8, 54 x 4 = 2-62, 54 x 5 = 3-39, 54 x 6 = 4-16, 54 x 7 = 4-70, 54 x 8 = 5-47, 54 x 9 = 6-24, 54 x 10 = 7-1, 54 x 11 = 7-55, 54 x 12 = 8-32, 54 x 13 = 9-9, 54 x 14 = 9-63, 54 x 15 = 10-40, 54 x 16 = 11-17, 54 x 17 = 11-71, 54 x 18 = 12-48, 54 x 19 = 13-25, 54 x 20 = 14-2, 54 x 21 = 14-56, 54 x 22 = 15-33, 54 x 23 = 16-10, 54 x 24 = 16-64, 54 x 25 = 17-41, 54 x 26 = 18-18, 54 x 27 = 18-72, 54 x 28 = 19-49, 54 x 29 = 20-26, 54 x 30 = 21-3, 54 x 31 = 21-57, 54 x 32 = 22-34, 54 x 33 = 23-11, 54 x 34 = 23-65, 54 x 35 = 24-42, 54 x 36 = 25-19, 54 x 37 = 25-73, 54 x 38 = 26-50, 54 x 39 = 27-27, 54 x 40 = 28-4, 54 x 41 = 28-58, 54 x 42 = 29-35, 54 x 43 = 30-12, 54 x 44 = 30-66, 54 x 45 = 31-43, 54 x 46 = 32-20, 54 x 47 = 32-74, 54 x 48 = 33-51, 54 x 49 = 34-28, 54 x 50 = 35-5, 54 x 51 = 35-59, 54 x 52 = 36-36, 54 x 53 = 37-13, 54 x 54 = 37-67, 54 x 55 = 38-44, 54 x 56 = 39-21, 54 x 57 = 39-75, 54 x 58 = 40-52, 54 x 59 = 41-29, 54 x 60 = 42-6, 54 x 61 = 42-60, 54 x 62 = 43-37, 54 x 63 = 44-14, 54 x 64 = 44-68, 54 x 65 = 45-45, 54 x 66 = 46-22, 54 x 67 = 46-76, 54 x 68 = 47-53, 54 x 69 = 48-30, 54 x 70 = 49-7, 54 x 71 = 49-61, 54 x 72 = 50-38, 54 x 73 = 51-15, 54 x 74 = 51-69, 54 x 75 = 52-46, 54 x 76 = 53-23, 
55 x 1 = 0-55, 55 x 2 = 1-33, 55 x 3 = 2-11, 55 x 4 = 2-66, 55 x 5 = 3-44, 55 x 6 = 4-22, 55 x 7 = 5-0, 55 x 8 = 5-55, 55 x 9 = 6-33, 55 x 10 = 7-11, 55 x 11 = 7-66, 55 x 12 = 8-44, 55 x 13 = 9-22, 55 x 14 = 10-0, 55 x 15 = 10-55, 55 x 16 = 11-33, 55 x 17 = 12-11, 55 x 18 = 12-66, 55 x 19 = 13-44, 55 x 20 = 14-22, 55 x 21 = 15-0, 55 x 22 = 15-55, 55 x 23 = 16-33, 55 x 24 = 17-11, 55 x 25 = 17-66, 55 x 26 = 18-44, 55 x 27 = 19-22, 55 x 28 = 20-0, 55 x 29 = 20-55, 55 x 30 = 21-33, 55 x 31 = 22-11, 55 x 32 = 22-66, 55 x 33 = 23-44, 55 x 34 = 24-22, 55 x 35 = 25-0, 55 x 36 = 25-55, 55 x 37 = 26-33, 55 x 38 = 27-11, 55 x 39 = 27-66, 55 x 40 = 28-44, 55 x 41 = 29-22, 55 x 42 = 30-0, 55 x 43 = 30-55, 55 x 44 = 31-33, 55 x 45 = 32-11, 55 x 46 = 32-66, 55 x 47 = 33-44, 55 x 48 = 34-22, 55 x 49 = 35-0, 55 x 50 = 35-55, 55 x 51 = 36-33, 55 x 52 = 37-11, 55 x 53 = 37-66, 55 x 54 = 38-44, 55 x 55 = 39-22, 55 x 56 = 40-0, 55 x 57 = 40-55, 55 x 58 = 41-33, 55 x 59 = 42-11, 55 x 60 = 42-66, 55 x 61 = 43-44, 55 x 62 = 44-22, 55 x 63 = 45-0, 55 x 64 = 45-55, 55 x 65 = 46-33, 55 x 66 = 47-11, 55 x 67 = 47-66, 55 x 68 = 48-44, 55 x 69 = 49-22, 55 x 70 = 50-0, 55 x 71 = 50-55, 55 x 72 = 51-33, 55 x 73 = 52-11, 55 x 74 = 52-66, 55 x 75 = 53-44, 55 x 76 = 54-22, 
56 x 1 = 0-56, 56 x 2 = 1-35, 56 x 3 = 2-14, 56 x 4 = 2-70, 56 x 5 = 3-49, 56 x 6 = 4-28, 56 x 7 = 5-7, 56 x 8 = 5-63, 56 x 9 = 6-42, 56 x 10 = 7-21, 56 x 11 = 8-0, 56 x 12 = 8-56, 56 x 13 = 9-35, 56 x 14 = 10-14, 56 x 15 = 10-70, 56 x 16 = 11-49, 56 x 17 = 12-28, 56 x 18 = 13-7, 56 x 19 = 13-63, 56 x 20 = 14-42, 56 x 21 = 15-21, 56 x 22 = 16-0, 56 x 23 = 16-56, 56 x 24 = 17-35, 56 x 25 = 18-14, 56 x 26 = 18-70, 56 x 27 = 19-49, 56 x 28 = 20-28, 56 x 29 = 21-7, 56 x 30 = 21-63, 56 x 31 = 22-42, 56 x 32 = 23-21, 56 x 33 = 24-0, 56 x 34 = 24-56, 56 x 35 = 25-35, 56 x 36 = 26-14, 56 x 37 = 26-70, 56 x 38 = 27-49, 56 x 39 = 28-28, 56 x 40 = 29-7, 56 x 41 = 29-63, 56 x 42 = 30-42, 56 x 43 = 31-21, 56 x 44 = 32-0, 56 x 45 = 32-56, 56 x 46 = 33-35, 56 x 47 = 34-14, 56 x 48 = 34-70, 56 x 49 = 35-49, 56 x 50 = 36-28, 56 x 51 = 37-7, 56 x 52 = 37-63, 56 x 53 = 38-42, 56 x 54 = 39-21, 56 x 55 = 40-0, 56 x 56 = 40-56, 56 x 57 = 41-35, 56 x 58 = 42-14, 56 x 59 = 42-70, 56 x 60 = 43-49, 56 x 61 = 44-28, 56 x 62 = 45-7, 56 x 63 = 45-63, 56 x 64 = 46-42, 56 x 65 = 47-21, 56 x 66 = 48-0, 56 x 67 = 48-56, 56 x 68 = 49-35, 56 x 69 = 50-14, 56 x 70 = 50-70, 56 x 71 = 51-49, 56 x 72 = 52-28, 56 x 73 = 53-7, 56 x 74 = 53-63, 56 x 75 = 54-42, 56 x 76 = 55-21, 
57 x 1 = 0-57, 57 x 2 = 1-37, 57 x 3 = 2-17, 57 x 4 = 2-74, 57 x 5 = 3-54, 57 x 6 = 4-34, 57 x 7 = 5-14, 57 x 8 = 5-71, 57 x 9 = 6-51, 57 x 10 = 7-31, 57 x 11 = 8-11, 57 x 12 = 8-68, 57 x 13 = 9-48, 57 x 14 = 10-28, 57 x 15 = 11-8, 57 x 16 = 11-65, 57 x 17 = 12-45, 57 x 18 = 13-25, 57 x 19 = 14-5, 57 x 20 = 14-62, 57 x 21 = 15-42, 57 x 22 = 16-22, 57 x 23 = 17-2, 57 x 24 = 17-59, 57 x 25 = 18-39, 57 x 26 = 19-19, 57 x 27 = 19-76, 57 x 28 = 20-56, 57 x 29 = 21-36, 57 x 30 = 22-16, 57 x 31 = 22-73, 57 x 32 = 23-53, 57 x 33 = 24-33, 57 x 34 = 25-13, 57 x 35 = 25-70, 57 x 36 = 26-50, 57 x 37 = 27-30, 57 x 38 = 28-10, 57 x 39 = 28-67, 57 x 40 = 29-47, 57 x 41 = 30-27, 57 x 42 = 31-7, 57 x 43 = 31-64, 57 x 44 = 32-44, 57 x 45 = 33-24, 57 x 46 = 34-4, 57 x 47 = 34-61, 57 x 48 = 35-41, 57 x 49 = 36-21, 57 x 50 = 37-1, 57 x 51 = 37-58, 57 x 52 = 38-38, 57 x 53 = 39-18, 57 x 54 = 39-75, 57 x 55 = 40-55, 57 x 56 = 41-35, 57 x 57 = 42-15, 57 x 58 = 42-72, 57 x 59 = 43-52, 57 x 60 = 44-32, 57 x 61 = 45-12, 57 x 62 = 45-69, 57 x 63 = 46-49, 57 x 64 = 47-29, 57 x 65 = 48-9, 57 x 66 = 48-66, 57 x 67 = 49-46, 57 x 68 = 50-26, 57 x 69 = 51-6, 57 x 70 = 51-63, 57 x 71 = 52-43, 57 x 72 = 53-23, 57 x 73 = 54-3, 57 x 74 = 54-60, 57 x 75 = 55-40, 57 x 76 = 56-20, 
58 x 1 = 0-58, 58 x 2 = 1-39, 58 x 3 = 2-20, 58 x 4 = 3-1, 58 x 5 = 3-59, 58 x 6 = 4-40, 58 x 7 = 5-21, 58 x 8 = 6-2, 58 x 9 = 6-60, 58 x 10 = 7-41, 58 x 11 = 8-22, 58 x 12 = 9-3, 58 x 13 = 9-61, 58 x 14 = 10-42, 58 x 15 = 11-23, 58 x 16 = 12-4, 58 x 17 = 12-62, 58 x 18 = 13-43, 58 x 19 = 14-24, 58 x 20 = 15-5, 58 x 21 = 15-63, 58 x 22 = 16-44, 58 x 23 = 17-25, 58 x 24 = 18-6, 58 x 25 = 18-64, 58 x 26 = 19-45, 58 x 27 = 20-26, 58 x 28 = 21-7, 58 x 29 = 21-65, 58 x 30 = 22-46, 58 x 31 = 23-27, 58 x 32 = 24-8, 58 x 33 = 24-66, 58 x 34 = 25-47, 58 x 35 = 26-28, 58 x 36 = 27-9, 58 x 37 = 27-67, 58 x 38 = 28-48, 58 x 39 = 29-29, 58 x 40 = 30-10, 58 x 41 = 30-68, 58 x 42 = 31-49, 58 x 43 = 32-30, 58 x 44 = 33-11, 58 x 45 = 33-69, 58 x 46 = 34-50, 58 x 47 = 35-31, 58 x 48 = 36-12, 58 x 49 = 36-70, 58 x 50 = 37-51, 58 x 51 = 38-32, 58 x 52 = 39-13, 58 x 53 = 39-71, 58 x 54 = 40-52, 58 x 55 = 41-33, 58 x 56 = 42-14, 58 x 57 = 42-72, 58 x 58 = 43-53, 58 x 59 = 44-34, 58 x 60 = 45-15, 58 x 61 = 45-73, 58 x 62 = 46-54, 58 x 63 = 47-35, 58 x 64 = 48-16, 58 x 65 = 48-74, 58 x 66 = 49-55, 58 x 67 = 50-36, 58 x 68 = 51-17, 58 x 69 = 51-75, 58 x 70 = 52-56, 58 x 71 = 53-37, 58 x 72 = 54-18, 58 x 73 = 54-76, 58 x 74 = 55-57, 58 x 75 = 56-38, 58 x 76 = 57-19, 
59 x 1 = 0-59, 59 x 2 = 1-41, 59 x 3 = 2-23, 59 x 4 = 3-5, 59 x 5 = 3-64, 59 x 6 = 4-46, 59 x 7 = 5-28, 59 x 8 = 6-10, 59 x 9 = 6-69, 59 x 10 = 7-51, 59 x 11 = 8-33, 59 x 12 = 9-15, 59 x 13 = 9-74, 59 x 14 = 10-56, 59 x 15 = 11-38, 59 x 16 = 12-20, 59 x 17 = 13-2, 59 x 18 = 13-61, 59 x 19 = 14-43, 59 x 20 = 15-25, 59 x 21 = 16-7, 59 x 22 = 16-66, 59 x 23 = 17-48, 59 x 24 = 18-30, 59 x 25 = 19-12, 59 x 26 = 19-71, 59 x 27 = 20-53, 59 x 28 = 21-35, 59 x 29 = 22-17, 59 x 30 = 22-76, 59 x 31 = 23-58, 59 x 32 = 24-40, 59 x 33 = 25-22, 59 x 34 = 26-4, 59 x 35 = 26-63, 59 x 36 = 27-45, 59 x 37 = 28-27, 59 x 38 = 29-9, 59 x 39 = 29-68, 59 x 40 = 30-50, 59 x 41 = 31-32, 59 x 42 = 32-14, 59 x 43 = 32-73, 59 x 44 = 33-55, 59 x 45 = 34-37, 59 x 46 = 35-19, 59 x 47 = 36-1, 59 x 48 = 36-60, 59 x 49 = 37-42, 59 x 50 = 38-24, 59 x 51 = 39-6, 59 x 52 = 39-65, 59 x 53 = 40-47, 59 x 54 = 41-29, 59 x 55 = 42-11, 59 x 56 = 42-70, 59 x 57 = 43-52, 59 x 58 = 44-34, 59 x 59 = 45-16, 59 x 60 = 45-75, 59 x 61 = 46-57, 59 x 62 = 47-39, 59 x 63 = 48-21, 59 x 64 = 49-3, 59 x 65 = 49-62, 59 x 66 = 50-44, 59 x 67 = 51-26, 59 x 68 = 52-8, 59 x 69 = 52-67, 59 x 70 = 53-49, 59 x 71 = 54-31, 59 x 72 = 55-13, 59 x 73 = 55-72, 59 x 74 = 56-54, 59 x 75 = 57-36, 59 x 76 = 58-18, 
60 x 1 = 0-60, 60 x 2 = 1-43, 60 x 3 = 2-26, 60 x 4 = 3-9, 60 x 5 = 3-69, 60 x 6 = 4-52, 60 x 7 = 5-35, 60 x 8 = 6-18, 60 x 9 = 7-1, 60 x 10 = 7-61, 60 x 11 = 8-44, 60 x 12 = 9-27, 60 x 13 = 10-10, 60 x 14 = 10-70, 60 x 15 = 11-53, 60 x 16 = 12-36, 60 x 17 = 13-19, 60 x 18 = 14-2, 60 x 19 = 14-62, 60 x 20 = 15-45, 60 x 21 = 16-28, 60 x 22 = 17-11, 60 x 23 = 17-71, 60 x 24 = 18-54, 60 x 25 = 19-37, 60 x 26 = 20-20, 60 x 27 = 21-3, 60 x 28 = 21-63, 60 x 29 = 22-46, 60 x 30 = 23-29, 60 x 31 = 24-12, 60 x 32 = 24-72, 60 x 33 = 25-55, 60 x 34 = 26-38, 60 x 35 = 27-21, 60 x 36 = 28-4, 60 x 37 = 28-64, 60 x 38 = 29-47, 60 x 39 = 30-30, 60 x 40 = 31-13, 60 x 41 = 31-73, 60 x 42 = 32-56, 60 x 43 = 33-39, 60 x 44 = 34-22, 60 x 45 = 35-5, 60 x 46 = 35-65, 60 x 47 = 36-48, 60 x 48 = 37-31, 60 x 49 = 38-14, 60 x 50 = 38-74, 60 x 51 = 39-57, 60 x 52 = 40-40, 60 x 53 = 41-23, 60 x 54 = 42-6, 60 x 55 = 42-66, 60 x 56 = 43-49, 60 x 57 = 44-32, 60 x 58 = 45-15, 60 x 59 = 45-75, 60 x 60 = 46-58, 60 x 61 = 47-41, 60 x 62 = 48-24, 60 x 63 = 49-7, 60 x 64 = 49-67, 60 x 65 = 50-50, 60 x 66 = 51-33, 60 x 67 = 52-16, 60 x 68 = 52-76, 60 x 69 = 53-59, 60 x 70 = 54-42, 60 x 71 = 55-25, 60 x 72 = 56-8, 60 x 73 = 56-68, 60 x 74 = 57-51, 60 x 75 = 58-34, 60 x 76 = 59-17, 
61 x 1 = 0-61, 61 x 2 = 1-45, 61 x 3 = 2-29, 61 x 4 = 3-13, 61 x 5 = 3-74, 61 x 6 = 4-58, 61 x 7 = 5-42, 61 x 8 = 6-26, 61 x 9 = 7-10, 61 x 10 = 7-71, 61 x 11 = 8-55, 61 x 12 = 9-39, 61 x 13 = 10-23, 61 x 14 = 11-7, 61 x 15 = 11-68, 61 x 16 = 12-52, 61 x 17 = 13-36, 61 x 18 = 14-20, 61 x 19 = 15-4, 61 x 20 = 15-65, 61 x 21 = 16-49, 61 x 22 = 17-33, 61 x 23 = 18-17, 61 x 24 = 19-1, 61 x 25 = 19-62, 61 x 26 = 20-46, 61 x 27 = 21-30, 61 x 28 = 22-14, 61 x 29 = 22-75, 61 x 30 = 23-59, 61 x 31 = 24-43, 61 x 32 = 25-27, 61 x 33 = 26-11, 61 x 34 = 26-72, 61 x 35 = 27-56, 61 x 36 = 28-40, 61 x 37 = 29-24, 61 x 38 = 30-8, 61 x 39 = 30-69, 61 x 40 = 31-53, 61 x 41 = 32-37, 61 x 42 = 33-21, 61 x 43 = 34-5, 61 x 44 = 34-66, 61 x 45 = 35-50, 61 x 46 = 36-34, 61 x 47 = 37-18, 61 x 48 = 38-2, 61 x 49 = 38-63, 61 x 50 = 39-47, 61 x 51 = 40-31, 61 x 52 = 41-15, 61 x 53 = 41-76, 61 x 54 = 42-60, 61 x 55 = 43-44, 61 x 56 = 44-28, 61 x 57 = 45-12, 61 x 58 = 45-73, 61 x 59 = 46-57, 61 x 60 = 47-41, 61 x 61 = 48-25, 61 x 62 = 49-9, 61 x 63 = 49-70, 61 x 64 = 50-54, 61 x 65 = 51-38, 61 x 66 = 52-22, 61 x 67 = 53-6, 61 x 68 = 53-67, 61 x 69 = 54-51, 61 x 70 = 55-35, 61 x 71 = 56-19, 61 x 72 = 57-3, 61 x 73 = 57-64, 61 x 74 = 58-48, 61 x 75 = 59-32, 61 x 76 = 60-16, 
62 x 1 = 0-62, 62 x 2 = 1-47, 62 x 3 = 2-32, 62 x 4 = 3-17, 62 x 5 = 4-2, 62 x 6 = 4-64, 62 x 7 = 5-49, 62 x 8 = 6-34, 62 x 9 = 7-19, 62 x 10 = 8-4, 62 x 11 = 8-66, 62 x 12 = 9-51, 62 x 13 = 10-36, 62 x 14 = 11-21, 62 x 15 = 12-6, 62 x 16 = 12-68, 62 x 17 = 13-53, 62 x 18 = 14-38, 62 x 19 = 15-23, 62 x 20 = 16-8, 62 x 21 = 16-70, 62 x 22 = 17-55, 62 x 23 = 18-40, 62 x 24 = 19-25, 62 x 25 = 20-10, 62 x 26 = 20-72, 62 x 27 = 21-57, 62 x 28 = 22-42, 62 x 29 = 23-27, 62 x 30 = 24-12, 62 x 31 = 24-74, 62 x 32 = 25-59, 62 x 33 = 26-44, 62 x 34 = 27-29, 62 x 35 = 28-14, 62 x 36 = 28-76, 62 x 37 = 29-61, 62 x 38 = 30-46, 62 x 39 = 31-31, 62 x 40 = 32-16, 62 x 41 = 33-1, 62 x 42 = 33-63, 62 x 43 = 34-48, 62 x 44 = 35-33, 62 x 45 = 36-18, 62 x 46 = 37-3, 62 x 47 = 37-65, 62 x 48 = 38-50, 62 x 49 = 39-35, 62 x 50 = 40-20, 62 x 51 = 41-5, 62 x 52 = 41-67, 62 x 53 = 42-52, 62 x 54 = 43-37, 62 x 55 = 44-22, 62 x 56 = 45-7, 62 x 57 = 45-69, 62 x 58 = 46-54, 62 x 59 = 47-39, 62 x 60 = 48-24, 62 x 61 = 49-9, 62 x 62 = 49-71, 62 x 63 = 50-56, 62 x 64 = 51-41, 62 x 65 = 52-26, 62 x 66 = 53-11, 62 x 67 = 53-73, 62 x 68 = 54-58, 62 x 69 = 55-43, 62 x 70 = 56-28, 62 x 71 = 57-13, 62 x 72 = 57-75, 62 x 73 = 58-60, 62 x 74 = 59-45, 62 x 75 = 60-30, 62 x 76 = 61-15, 
63 x 1 = 0-63, 63 x 2 = 1-49, 63 x 3 = 2-35, 63 x 4 = 3-21, 63 x 5 = 4-7, 63 x 6 = 4-70, 63 x 7 = 5-56, 63 x 8 = 6-42, 63 x 9 = 7-28, 63 x 10 = 8-14, 63 x 11 = 9-0, 63 x 12 = 9-63, 63 x 13 = 10-49, 63 x 14 = 11-35, 63 x 15 = 12-21, 63 x 16 = 13-7, 63 x 17 = 13-70, 63 x 18 = 14-56, 63 x 19 = 15-42, 63 x 20 = 16-28, 63 x 21 = 17-14, 63 x 22 = 18-0, 63 x 23 = 18-63, 63 x 24 = 19-49, 63 x 25 = 20-35, 63 x 26 = 21-21, 63 x 27 = 22-7, 63 x 28 = 22-70, 63 x 29 = 23-56, 63 x 30 = 24-42, 63 x 31 = 25-28, 63 x 32 = 26-14, 63 x 33 = 27-0, 63 x 34 = 27-63, 63 x 35 = 28-49, 63 x 36 = 29-35, 63 x 37 = 30-21, 63 x 38 = 31-7, 63 x 39 = 31-70, 63 x 40 = 32-56, 63 x 41 = 33-42, 63 x 42 = 34-28, 63 x 43 = 35-14, 63 x 44 = 36-0, 63 x 45 = 36-63, 63 x 46 = 37-49, 63 x 47 = 38-35, 63 x 48 = 39-21, 63 x 49 = 40-7, 63 x 50 = 40-70, 63 x 51 = 41-56, 63 x 52 = 42-42, 63 x 53 = 43-28, 63 x 54 = 44-14, 63 x 55 = 45-0, 63 x 56 = 45-63, 63 x 57 = 46-49, 63 x 58 = 47-35, 63 x 59 = 48-21, 63 x 60 = 49-7, 63 x 61 = 49-70, 63 x 62 = 50-56, 63 x 63 = 51-42, 63 x 64 = 52-28, 63 x 65 = 53-14, 63 x 66 = 54-0, 63 x 67 = 54-63, 63 x 68 = 55-49, 63 x 69 = 56-35, 63 x 70 = 57-21, 63 x 71 = 58-7, 63 x 72 = 58-70, 63 x 73 = 59-56, 63 x 74 = 60-42, 63 x 75 = 61-28, 63 x 76 = 62-14, 
64 x 1 = 0-64, 64 x 2 = 1-51, 64 x 3 = 2-38, 64 x 4 = 3-25, 64 x 5 = 4-12, 64 x 6 = 4-76, 64 x 7 = 5-63, 64 x 8 = 6-50, 64 x 9 = 7-37, 64 x 10 = 8-24, 64 x 11 = 9-11, 64 x 12 = 9-75, 64 x 13 = 10-62, 64 x 14 = 11-49, 64 x 15 = 12-36, 64 x 16 = 13-23, 64 x 17 = 14-10, 64 x 18 = 14-74, 64 x 19 = 15-61, 64 x 20 = 16-48, 64 x 21 = 17-35, 64 x 22 = 18-22, 64 x 23 = 19-9, 64 x 24 = 19-73, 64 x 25 = 20-60, 64 x 26 = 21-47, 64 x 27 = 22-34, 64 x 28 = 23-21, 64 x 29 = 24-8, 64 x 30 = 24-72, 64 x 31 = 25-59, 64 x 32 = 26-46, 64 x 33 = 27-33, 64 x 34 = 28-20, 64 x 35 = 29-7, 64 x 36 = 29-71, 64 x 37 = 30-58, 64 x 38 = 31-45, 64 x 39 = 32-32, 64 x 40 = 33-19, 64 x 41 = 34-6, 64 x 42 = 34-70, 64 x 43 = 35-57, 64 x 44 = 36-44, 64 x 45 = 37-31, 64 x 46 = 38-18, 64 x 47 = 39-5, 64 x 48 = 39-69, 64 x 49 = 40-56, 64 x 50 = 41-43, 64 x 51 = 42-30, 64 x 52 = 43-17, 64 x 53 = 44-4, 64 x 54 = 44-68, 64 x 55 = 45-55, 64 x 56 = 46-42, 64 x 57 = 47-29, 64 x 58 = 48-16, 64 x 59 = 49-3, 64 x 60 = 49-67, 64 x 61 = 50-54, 64 x 62 = 51-41, 64 x 63 = 52-28, 64 x 64 = 53-15, 64 x 65 = 54-2, 64 x 66 = 54-66, 64 x 67 = 55-53, 64 x 68 = 56-40, 64 x 69 = 57-27, 64 x 70 = 58-14, 64 x 71 = 59-1, 64 x 72 = 59-65, 64 x 73 = 60-52, 64 x 74 = 61-39, 64 x 75 = 62-26, 64 x 76 = 63-13, 
65 x 1 = 0-65, 65 x 2 = 1-53, 65 x 3 = 2-41, 65 x 4 = 3-29, 65 x 5 = 4-17, 65 x 6 = 5-5, 65 x 7 = 5-70, 65 x 8 = 6-58, 65 x 9 = 7-46, 65 x 10 = 8-34, 65 x 11 = 9-22, 65 x 12 = 10-10, 65 x 13 = 10-75, 65 x 14 = 11-63, 65 x 15 = 12-51, 65 x 16 = 13-39, 65 x 17 = 14-27, 65 x 18 = 15-15, 65 x 19 = 16-3, 65 x 20 = 16-68, 65 x 21 = 17-56, 65 x 22 = 18-44, 65 x 23 = 19-32, 65 x 24 = 20-20, 65 x 25 = 21-8, 65 x 26 = 21-73, 65 x 27 = 22-61, 65 x 28 = 23-49, 65 x 29 = 24-37, 65 x 30 = 25-25, 65 x 31 = 26-13, 65 x 32 = 27-1, 65 x 33 = 27-66, 65 x 34 = 28-54, 65 x 35 = 29-42, 65 x 36 = 30-30, 65 x 37 = 31-18, 65 x 38 = 32-6, 65 x 39 = 32-71, 65 x 40 = 33-59, 65 x 41 = 34-47, 65 x 42 = 35-35, 65 x 43 = 36-23, 65 x 44 = 37-11, 65 x 45 = 37-76, 65 x 46 = 38-64, 65 x 47 = 39-52, 65 x 48 = 40-40, 65 x 49 = 41-28, 65 x 50 = 42-16, 65 x 51 = 43-4, 65 x 52 = 43-69, 65 x 53 = 44-57, 65 x 54 = 45-45, 65 x 55 = 46-33, 65 x 56 = 47-21, 65 x 57 = 48-9, 65 x 58 = 48-74, 65 x 59 = 49-62, 65 x 60 = 50-50, 65 x 61 = 51-38, 65 x 62 = 52-26, 65 x 63 = 53-14, 65 x 64 = 54-2, 65 x 65 = 54-67, 65 x 66 = 55-55, 65 x 67 = 56-43, 65 x 68 = 57-31, 65 x 69 = 58-19, 65 x 70 = 59-7, 65 x 71 = 59-72, 65 x 72 = 60-60, 65 x 73 = 61-48, 65 x 74 = 62-36, 65 x 75 = 63-24, 65 x 76 = 64-12, 
66 x 1 = 0-66, 66 x 2 = 1-55, 66 x 3 = 2-44, 66 x 4 = 3-33, 66 x 5 = 4-22, 66 x 6 = 5-11, 66 x 7 = 6-0, 66 x 8 = 6-66, 66 x 9 = 7-55, 66 x 10 = 8-44, 66 x 11 = 9-33, 66 x 12 = 10-22, 66 x 13 = 11-11, 66 x 14 = 12-0, 66 x 15 = 12-66, 66 x 16 = 13-55, 66 x 17 = 14-44, 66 x 18 = 15-33, 66 x 19 = 16-22, 66 x 20 = 17-11, 66 x 21 = 18-0, 66 x 22 = 18-66, 66 x 23 = 19-55, 66 x 24 = 20-44, 66 x 25 = 21-33, 66 x 26 = 22-22, 66 x 27 = 23-11, 66 x 28 = 24-0, 66 x 29 = 24-66, 66 x 30 = 25-55, 66 x 31 = 26-44, 66 x 32 = 27-33, 66 x 33 = 28-22, 66 x 34 = 29-11, 66 x 35 = 30-0, 66 x 36 = 30-66, 66 x 37 = 31-55, 66 x 38 = 32-44, 66 x 39 = 33-33, 66 x 40 = 34-22, 66 x 41 = 35-11, 66 x 42 = 36-0, 66 x 43 = 36-66, 66 x 44 = 37-55, 66 x 45 = 38-44, 66 x 46 = 39-33, 66 x 47 = 40-22, 66 x 48 = 41-11, 66 x 49 = 42-0, 66 x 50 = 42-66, 66 x 51 = 43-55, 66 x 52 = 44-44, 66 x 53 = 45-33, 66 x 54 = 46-22, 66 x 55 = 47-11, 66 x 56 = 48-0, 66 x 57 = 48-66, 66 x 58 = 49-55, 66 x 59 = 50-44, 66 x 60 = 51-33, 66 x 61 = 52-22, 66 x 62 = 53-11, 66 x 63 = 54-0, 66 x 64 = 54-66, 66 x 65 = 55-55, 66 x 66 = 56-44, 66 x 67 = 57-33, 66 x 68 = 58-22, 66 x 69 = 59-11, 66 x 70 = 60-0, 66 x 71 = 60-66, 66 x 72 = 61-55, 66 x 73 = 62-44, 66 x 74 = 63-33, 66 x 75 = 64-22, 66 x 76 = 65-11, 
