47 x 1 = 0-47, 47 x 2 = 1-6, 47 x 3 = 1-53, 47 x 4 = 2-12, 47 x 5 = 2-59, 47 x 6 = 3-18, 47 x 7 = 3-65, 47 x 8 = 4-24, 47 x 9 = 4-71, 47 x 10 = 5-30, 47 x 11 = 5-77, 47 x 12 = 6-36, 47 x 13 = 6-83, 47 x 14 = 7-42, 47 x 15 = 8-1, 47 x 16 = 8-48, 47 x 17 = 9-7, 47 x 18 = 9-54, 47 x 19 = 10-13, 47 x 20 = 10-60, 47 x 21 = 11-19, 47 x 22 = 11-66, 47 x 23 = 12-25, 47 x 24 = 12-72, 47 x 25 = 13-31, 47 x 26 = 13-78, 47 x 27 = 14-37, 47 x 28 = 14-84, 47 x 29 = 15-43, 47 x 30 = 16-2, 47 x 31 = 16-49, 47 x 32 = 17-8, 47 x 33 = 17-55, 47 x 34 = 18-14, 47 x 35 = 18-61, 47 x 36 = 19-20, 47 x 37 = 19-67, 47 x 38 = 20-26, 47 x 39 = 20-73, 47 x 40 = 21-32, 47 x 41 = 21-79, 47 x 42 = 22-38, 47 x 43 = 22-85, 47 x 44 = 23-44, 47 x 45 = 24-3, 47 x 46 = 24-50, 47 x 47 = 25-9, 47 x 48 = 25-56, 47 x 49 = 26-15, 47 x 50 = 26-62, 47 x 51 = 27-21, 47 x 52 = 27-68, 47 x 53 = 28-27, 47 x 54 = 28-74, 47 x 55 = 29-33, 47 x 56 = 29-80, 47 x 57 = 30-39, 47 x 58 = 30-86, 47 x 59 = 31-45, 47 x 60 = 32-4, 47 x 61 = 32-51, 47 x 62 = 33-10, 47 x 63 = 33-57, 47 x 64 = 34-16, 47 x 65 = 34-63, 47 x 66 = 35-22, 47 x 67 = 35-69, 47 x 68 = 36-28, 47 x 69 = 36-75, 47 x 70 = 37-34, 47 x 71 = 37-81, 47 x 72 = 38-40, 47 x 73 = 38-87, 47 x 74 = 39-46, 47 x 75 = 40-5, 47 x 76 = 40-52, 47 x 77 = 41-11, 47 x 78 = 41-58, 47 x 79 = 42-17, 47 x 80 = 42-64, 47 x 81 = 43-23, 47 x 82 = 43-70, 47 x 83 = 44-29, 47 x 84 = 44-76, 47 x 85 = 45-35, 47 x 86 = 45-82, 47 x 87 = 46-41, 
48 x 1 = 0-48, 48 x 2 = 1-8, 48 x 3 = 1-56, 48 x 4 = 2-16, 48 x 5 = 2-64, 48 x 6 = 3-24, 48 x 7 = 3-72, 48 x 8 = 4-32, 48 x 9 = 4-80, 48 x 10 = 5-40, 48 x 11 = 6-0, 48 x 12 = 6-48, 48 x 13 = 7-8, 48 x 14 = 7-56, 48 x 15 = 8-16, 48 x 16 = 8-64, 48 x 17 = 9-24, 48 x 18 = 9-72, 48 x 19 = 10-32, 48 x 20 = 10-80, 48 x 21 = 11-40, 48 x 22 = 12-0, 48 x 23 = 12-48, 48 x 24 = 13-8, 48 x 25 = 13-56, 48 x 26 = 14-16, 48 x 27 = 14-64, 48 x 28 = 15-24, 48 x 29 = 15-72, 48 x 30 = 16-32, 48 x 31 = 16-80, 48 x 32 = 17-40, 48 x 33 = 18-0, 48 x 34 = 18-48, 48 x 35 = 19-8, 48 x 36 = 19-56, 48 x 37 = 20-16, 48 x 38 = 20-64, 48 x 39 = 21-24, 48 x 40 = 21-72, 48 x 41 = 22-32, 48 x 42 = 22-80, 48 x 43 = 23-40, 48 x 44 = 24-0, 48 x 45 = 24-48, 48 x 46 = 25-8, 48 x 47 = 25-56, 48 x 48 = 26-16, 48 x 49 = 26-64, 48 x 50 = 27-24, 48 x 51 = 27-72, 48 x 52 = 28-32, 48 x 53 = 28-80, 48 x 54 = 29-40, 48 x 55 = 30-0, 48 x 56 = 30-48, 48 x 57 = 31-8, 48 x 58 = 31-56, 48 x 59 = 32-16, 48 x 60 = 32-64, 48 x 61 = 33-24, 48 x 62 = 33-72, 48 x 63 = 34-32, 48 x 64 = 34-80, 48 x 65 = 35-40, 48 x 66 = 36-0, 48 x 67 = 36-48, 48 x 68 = 37-8, 48 x 69 = 37-56, 48 x 70 = 38-16, 48 x 71 = 38-64, 48 x 72 = 39-24, 48 x 73 = 39-72, 48 x 74 = 40-32, 48 x 75 = 40-80, 48 x 76 = 41-40, 48 x 77 = 42-0, 48 x 78 = 42-48, 48 x 79 = 43-8, 48 x 80 = 43-56, 48 x 81 = 44-16, 48 x 82 = 44-64, 48 x 83 = 45-24, 48 x 84 = 45-72, 48 x 85 = 46-32, 48 x 86 = 46-80, 48 x 87 = 47-40, 
49 x 1 = 0-49, 49 x 2 = 1-10, 49 x 3 = 1-59, 49 x 4 = 2-20, 49 x 5 = 2-69, 49 x 6 = 3-30, 49 x 7 = 3-79, 49 x 8 = 4-40, 49 x 9 = 5-1, 49 x 10 = 5-50, 49 x 11 = 6-11, 49 x 12 = 6-60, 49 x 13 = 7-21, 49 x 14 = 7-70, 49 x 15 = 8-31, 49 x 16 = 8-80, 49 x 17 = 9-41, 49 x 18 = 10-2, 49 x 19 = 10-51, 49 x 20 = 11-12, 49 x 21 = 11-61, 49 x 22 = 12-22, 49 x 23 = 12-71, 49 x 24 = 13-32, 49 x 25 = 13-81, 49 x 26 = 14-42, 49 x 27 = 15-3, 49 x 28 = 15-52, 49 x 29 = 16-13, 49 x 30 = 16-62, 49 x 31 = 17-23, 49 x 32 = 17-72, 49 x 33 = 18-33, 49 x 34 = 18-82, 49 x 35 = 19-43, 49 x 36 = 20-4, 49 x 37 = 20-53, 49 x 38 = 21-14, 49 x 39 = 21-63, 49 x 40 = 22-24, 49 x 41 = 22-73, 49 x 42 = 23-34, 49 x 43 = 23-83, 49 x 44 = 24-44, 49 x 45 = 25-5, 49 x 46 = 25-54, 49 x 47 = 26-15, 49 x 48 = 26-64, 49 x 49 = 27-25, 49 x 50 = 27-74, 49 x 51 = 28-35, 49 x 52 = 28-84, 49 x 53 = 29-45, 49 x 54 = 30-6, 49 x 55 = 30-55, 49 x 56 = 31-16, 49 x 57 = 31-65, 49 x 58 = 32-26, 49 x 59 = 32-75, 49 x 60 = 33-36, 49 x 61 = 33-85, 49 x 62 = 34-46, 49 x 63 = 35-7, 49 x 64 = 35-56, 49 x 65 = 36-17, 49 x 66 = 36-66, 49 x 67 = 37-27, 49 x 68 = 37-76, 49 x 69 = 38-37, 49 x 70 = 38-86, 49 x 71 = 39-47, 49 x 72 = 40-8, 49 x 73 = 40-57, 49 x 74 = 41-18, 49 x 75 = 41-67, 49 x 76 = 42-28, 49 x 77 = 42-77, 49 x 78 = 43-38, 49 x 79 = 43-87, 49 x 80 = 44-48, 49 x 81 = 45-9, 49 x 82 = 45-58, 49 x 83 = 46-19, 49 x 84 = 46-68, 49 x 85 = 47-29, 49 x 86 = 47-78, 49 x 87 = 48-39, 
50 x 1 = 0-50, 50 x 2 = 1-12, 50 x 3 = 1-62, 50 x 4 = 2-24, 50 x 5 = 2-74, 50 x 6 = 3-36, 50 x 7 = 3-86, 50 x 8 = 4-48, 50 x 9 = 5-10, 50 x 10 = 5-60, 50 x 11 = 6-22, 50 x 12 = 6-72, 50 x 13 = 7-34, 50 x 14 = 7-84, 50 x 15 = 8-46, 50 x 16 = 9-8, 50 x 17 = 9-58, 50 x 18 = 10-20, 50 x 19 = 10-70, 50 x 20 = 11-32, 50 x 21 = 11-82, 50 x 22 = 12-44, 50 x 23 = 13-6, 50 x 24 = 13-56, 50 x 25 = 14-18, 50 x 26 = 14-68, 50 x 27 = 15-30, 50 x 28 = 15-80, 50 x 29 = 16-42, 50 x 30 = 17-4, 50 x 31 = 17-54, 50 x 32 = 18-16, 50 x 33 = 18-66, 50 x 34 = 19-28, 50 x 35 = 19-78, 50 x 36 = 20-40, 50 x 37 = 21-2, 50 x 38 = 21-52, 50 x 39 = 22-14, 50 x 40 = 22-64, 50 x 41 = 23-26, 50 x 42 = 23-76, 50 x 43 = 24-38, 50 x 44 = 25-0, 50 x 45 = 25-50, 50 x 46 = 26-12, 50 x 47 = 26-62, 50 x 48 = 27-24, 50 x 49 = 27-74, 50 x 50 = 28-36, 50 x 51 = 28-86, 50 x 52 = 29-48, 50 x 53 = 30-10, 50 x 54 = 30-60, 50 x 55 = 31-22, 50 x 56 = 31-72, 50 x 57 = 32-34, 50 x 58 = 32-84, 50 x 59 = 33-46, 50 x 60 = 34-8, 50 x 61 = 34-58, 50 x 62 = 35-20, 50 x 63 = 35-70, 50 x 64 = 36-32, 50 x 65 = 36-82, 50 x 66 = 37-44, 50 x 67 = 38-6, 50 x 68 = 38-56, 50 x 69 = 39-18, 50 x 70 = 39-68, 50 x 71 = 40-30, 50 x 72 = 40-80, 50 x 73 = 41-42, 50 x 74 = 42-4, 50 x 75 = 42-54, 50 x 76 = 43-16, 50 x 77 = 43-66, 50 x 78 = 44-28, 50 x 79 = 44-78, 50 x 80 = 45-40, 50 x 81 = 46-2, 50 x 82 = 46-52, 50 x 83 = 47-14, 50 x 84 = 47-64, 50 x 85 = 48-26, 50 x 86 = 48-76, 50 x 87 = 49-38, 
51 x 1 = 0-51, 51 x 2 = 1-14, 51 x 3 = 1-65, 51 x 4 = 2-28, 51 x 5 = 2-79, 51 x 6 = 3-42, 51 x 7 = 4-5, 51 x 8 = 4-56, 51 x 9 = 5-19, 51 x 10 = 5-70, 51 x 11 = 6-33, 51 x 12 = 6-84, 51 x 13 = 7-47, 51 x 14 = 8-10, 51 x 15 = 8-61, 51 x 16 = 9-24, 51 x 17 = 9-75, 51 x 18 = 10-38, 51 x 19 = 11-1, 51 x 20 = 11-52, 51 x 21 = 12-15, 51 x 22 = 12-66, 51 x 23 = 13-29, 51 x 24 = 13-80, 51 x 25 = 14-43, 51 x 26 = 15-6, 51 x 27 = 15-57, 51 x 28 = 16-20, 51 x 29 = 16-71, 51 x 30 = 17-34, 51 x 31 = 17-85, 51 x 32 = 18-48, 51 x 33 = 19-11, 51 x 34 = 19-62, 51 x 35 = 20-25, 51 x 36 = 20-76, 51 x 37 = 21-39, 51 x 38 = 22-2, 51 x 39 = 22-53, 51 x 40 = 23-16, 51 x 41 = 23-67, 51 x 42 = 24-30, 51 x 43 = 24-81, 51 x 44 = 25-44, 51 x 45 = 26-7, 51 x 46 = 26-58, 51 x 47 = 27-21, 51 x 48 = 27-72, 51 x 49 = 28-35, 51 x 50 = 28-86, 51 x 51 = 29-49, 51 x 52 = 30-12, 51 x 53 = 30-63, 51 x 54 = 31-26, 51 x 55 = 31-77, 51 x 56 = 32-40, 51 x 57 = 33-3, 51 x 58 = 33-54, 51 x 59 = 34-17, 51 x 60 = 34-68, 51 x 61 = 35-31, 51 x 62 = 35-82, 51 x 63 = 36-45, 51 x 64 = 37-8, 51 x 65 = 37-59, 51 x 66 = 38-22, 51 x 67 = 38-73, 51 x 68 = 39-36, 51 x 69 = 39-87, 51 x 70 = 40-50, 51 x 71 = 41-13, 51 x 72 = 41-64, 51 x 73 = 42-27, 51 x 74 = 42-78, 51 x 75 = 43-41, 51 x 76 = 44-4, 51 x 77 = 44-55, 51 x 78 = 45-18, 51 x 79 = 45-69, 51 x 80 = 46-32, 51 x 81 = 46-83, 51 x 82 = 47-46, 51 x 83 = 48-9, 51 x 84 = 48-60, 51 x 85 = 49-23, 51 x 86 = 49-74, 51 x 87 = 50-37, 
52 x 1 = 0-52, 52 x 2 = 1-16, 52 x 3 = 1-68, 52 x 4 = 2-32, 52 x 5 = 2-84, 52 x 6 = 3-48, 52 x 7 = 4-12, 52 x 8 = 4-64, 52 x 9 = 5-28, 52 x 10 = 5-80, 52 x 11 = 6-44, 52 x 12 = 7-8, 52 x 13 = 7-60, 52 x 14 = 8-24, 52 x 15 = 8-76, 52 x 16 = 9-40, 52 x 17 = 10-4, 52 x 18 = 10-56, 52 x 19 = 11-20, 52 x 20 = 11-72, 52 x 21 = 12-36, 52 x 22 = 13-0, 52 x 23 = 13-52, 52 x 24 = 14-16, 52 x 25 = 14-68, 52 x 26 = 15-32, 52 x 27 = 15-84, 52 x 28 = 16-48, 52 x 29 = 17-12, 52 x 30 = 17-64, 52 x 31 = 18-28, 52 x 32 = 18-80, 52 x 33 = 19-44, 52 x 34 = 20-8, 52 x 35 = 20-60, 52 x 36 = 21-24, 52 x 37 = 21-76, 52 x 38 = 22-40, 52 x 39 = 23-4, 52 x 40 = 23-56, 52 x 41 = 24-20, 52 x 42 = 24-72, 52 x 43 = 25-36, 52 x 44 = 26-0, 52 x 45 = 26-52, 52 x 46 = 27-16, 52 x 47 = 27-68, 52 x 48 = 28-32, 52 x 49 = 28-84, 52 x 50 = 29-48, 52 x 51 = 30-12, 52 x 52 = 30-64, 52 x 53 = 31-28, 52 x 54 = 31-80, 52 x 55 = 32-44, 52 x 56 = 33-8, 52 x 57 = 33-60, 52 x 58 = 34-24, 52 x 59 = 34-76, 52 x 60 = 35-40, 52 x 61 = 36-4, 52 x 62 = 36-56, 52 x 63 = 37-20, 52 x 64 = 37-72, 52 x 65 = 38-36, 52 x 66 = 39-0, 52 x 67 = 39-52, 52 x 68 = 40-16, 52 x 69 = 40-68, 52 x 70 = 41-32, 52 x 71 = 41-84, 52 x 72 = 42-48, 52 x 73 = 43-12, 52 x 74 = 43-64, 52 x 75 = 44-28, 52 x 76 = 44-80, 52 x 77 = 45-44, 52 x 78 = 46-8, 52 x 79 = 46-60, 52 x 80 = 47-24, 52 x 81 = 47-76, 52 x 82 = 48-40, 52 x 83 = 49-4, 52 x 84 = 49-56, 52 x 85 = 50-20, 52 x 86 = 50-72, 52 x 87 = 51-36, 
53 x 1 = 0-53, 53 x 2 = 1-18, 53 x 3 = 1-71, 53 x 4 = 2-36, 53 x 5 = 3-1, 53 x 6 = 3-54, 53 x 7 = 4-19, 53 x 8 = 4-72, 53 x 9 = 5-37, 53 x 10 = 6-2, 53 x 11 = 6-55, 53 x 12 = 7-20, 53 x 13 = 7-73, 53 x 14 = 8-38, 53 x 15 = 9-3, 53 x 16 = 9-56, 53 x 17 = 10-21, 53 x 18 = 10-74, 53 x 19 = 11-39, 53 x 20 = 12-4, 53 x 21 = 12-57, 53 x 22 = 13-22, 53 x 23 = 13-75, 53 x 24 = 14-40, 53 x 25 = 15-5, 53 x 26 = 15-58, 53 x 27 = 16-23, 53 x 28 = 16-76, 53 x 29 = 17-41, 53 x 30 = 18-6, 53 x 31 = 18-59, 53 x 32 = 19-24, 53 x 33 = 19-77, 53 x 34 = 20-42, 53 x 35 = 21-7, 53 x 36 = 21-60, 53 x 37 = 22-25, 53 x 38 = 22-78, 53 x 39 = 23-43, 53 x 40 = 24-8, 53 x 41 = 24-61, 53 x 42 = 25-26, 53 x 43 = 25-79, 53 x 44 = 26-44, 53 x 45 = 27-9, 53 x 46 = 27-62, 53 x 47 = 28-27, 53 x 48 = 28-80, 53 x 49 = 29-45, 53 x 50 = 30-10, 53 x 51 = 30-63, 53 x 52 = 31-28, 53 x 53 = 31-81, 53 x 54 = 32-46, 53 x 55 = 33-11, 53 x 56 = 33-64, 53 x 57 = 34-29, 53 x 58 = 34-82, 53 x 59 = 35-47, 53 x 60 = 36-12, 53 x 61 = 36-65, 53 x 62 = 37-30, 53 x 63 = 37-83, 53 x 64 = 38-48, 53 x 65 = 39-13, 53 x 66 = 39-66, 53 x 67 = 40-31, 53 x 68 = 40-84, 53 x 69 = 41-49, 53 x 70 = 42-14, 53 x 71 = 42-67, 53 x 72 = 43-32, 53 x 73 = 43-85, 53 x 74 = 44-50, 53 x 75 = 45-15, 53 x 76 = 45-68, 53 x 77 = 46-33, 53 x 78 = 46-86, 53 x 79 = 47-51, 53 x 80 = 48-16, 53 x 81 = 48-69, 53 x 82 = 49-34, 53 x 83 = 49-87, 53 x 84 = 50-52, 53 x 85 = 51-17, 53 x 86 = 51-70, 53 x 87 = 52-35, 
54 x 1 = 0-54, 54 x 2 = 1-20, 54 x 3 = 1-74, 54 x 4 = 2-40, 54 x 5 = 3-6, 54 x 6 = 3-60, 54 x 7 = 4-26, 54 x 8 = 4-80, 54 x 9 = 5-46, 54 x 10 = 6-12, 54 x 11 = 6-66, 54 x 12 = 7-32, 54 x 13 = 7-86, 54 x 14 = 8-52, 54 x 15 = 9-18, 54 x 16 = 9-72, 54 x 17 = 10-38, 54 x 18 = 11-4, 54 x 19 = 11-58, 54 x 20 = 12-24, 54 x 21 = 12-78, 54 x 22 = 13-44, 54 x 23 = 14-10, 54 x 24 = 14-64, 54 x 25 = 15-30, 54 x 26 = 15-84, 54 x 27 = 16-50, 54 x 28 = 17-16, 54 x 29 = 17-70, 54 x 30 = 18-36, 54 x 31 = 19-2, 54 x 32 = 19-56, 54 x 33 = 20-22, 54 x 34 = 20-76, 54 x 35 = 21-42, 54 x 36 = 22-8, 54 x 37 = 22-62, 54 x 38 = 23-28, 54 x 39 = 23-82, 54 x 40 = 24-48, 54 x 41 = 25-14, 54 x 42 = 25-68, 54 x 43 = 26-34, 54 x 44 = 27-0, 54 x 45 = 27-54, 54 x 46 = 28-20, 54 x 47 = 28-74, 54 x 48 = 29-40, 54 x 49 = 30-6, 54 x 50 = 30-60, 54 x 51 = 31-26, 54 x 52 = 31-80, 54 x 53 = 32-46, 54 x 54 = 33-12, 54 x 55 = 33-66, 54 x 56 = 34-32, 54 x 57 = 34-86, 54 x 58 = 35-52, 54 x 59 = 36-18, 54 x 60 = 36-72, 54 x 61 = 37-38, 54 x 62 = 38-4, 54 x 63 = 38-58, 54 x 64 = 39-24, 54 x 65 = 39-78, 54 x 66 = 40-44, 54 x 67 = 41-10, 54 x 68 = 41-64, 54 x 69 = 42-30, 54 x 70 = 42-84, 54 x 71 = 43-50, 54 x 72 = 44-16, 54 x 73 = 44-70, 54 x 74 = 45-36, 54 x 75 = 46-2, 54 x 76 = 46-56, 54 x 77 = 47-22, 54 x 78 = 47-76, 54 x 79 = 48-42, 54 x 80 = 49-8, 54 x 81 = 49-62, 54 x 82 = 50-28, 54 x 83 = 50-82, 54 x 84 = 51-48, 54 x 85 = 52-14, 54 x 86 = 52-68, 54 x 87 = 53-34, 
55 x 1 = 0-55, 55 x 2 = 1-22, 55 x 3 = 1-77, 55 x 4 = 2-44, 55 x 5 = 3-11, 55 x 6 = 3-66, 55 x 7 = 4-33, 55 x 8 = 5-0, 55 x 9 = 5-55, 55 x 10 = 6-22, 55 x 11 = 6-77, 55 x 12 = 7-44, 55 x 13 = 8-11, 55 x 14 = 8-66, 55 x 15 = 9-33, 55 x 16 = 10-0, 55 x 17 = 10-55, 55 x 18 = 11-22, 55 x 19 = 11-77, 55 x 20 = 12-44, 55 x 21 = 13-11, 55 x 22 = 13-66, 55 x 23 = 14-33, 55 x 24 = 15-0, 55 x 25 = 15-55, 55 x 26 = 16-22, 55 x 27 = 16-77, 55 x 28 = 17-44, 55 x 29 = 18-11, 55 x 30 = 18-66, 55 x 31 = 19-33, 55 x 32 = 20-0, 55 x 33 = 20-55, 55 x 34 = 21-22, 55 x 35 = 21-77, 55 x 36 = 22-44, 55 x 37 = 23-11, 55 x 38 = 23-66, 55 x 39 = 24-33, 55 x 40 = 25-0, 55 x 41 = 25-55, 55 x 42 = 26-22, 55 x 43 = 26-77, 55 x 44 = 27-44, 55 x 45 = 28-11, 55 x 46 = 28-66, 55 x 47 = 29-33, 55 x 48 = 30-0, 55 x 49 = 30-55, 55 x 50 = 31-22, 55 x 51 = 31-77, 55 x 52 = 32-44, 55 x 53 = 33-11, 55 x 54 = 33-66, 55 x 55 = 34-33, 55 x 56 = 35-0, 55 x 57 = 35-55, 55 x 58 = 36-22, 55 x 59 = 36-77, 55 x 60 = 37-44, 55 x 61 = 38-11, 55 x 62 = 38-66, 55 x 63 = 39-33, 55 x 64 = 40-0, 55 x 65 = 40-55, 55 x 66 = 41-22, 55 x 67 = 41-77, 55 x 68 = 42-44, 55 x 69 = 43-11, 55 x 70 = 43-66, 55 x 71 = 44-33, 55 x 72 = 45-0, 55 x 73 = 45-55, 55 x 74 = 46-22, 55 x 75 = 46-77, 55 x 76 = 47-44, 55 x 77 = 48-11, 55 x 78 = 48-66, 55 x 79 = 49-33, 55 x 80 = 50-0, 55 x 81 = 50-55, 55 x 82 = 51-22, 55 x 83 = 51-77, 55 x 84 = 52-44, 55 x 85 = 53-11, 55 x 86 = 53-66, 55 x 87 = 54-33, 
56 x 1 = 0-56, 56 x 2 = 1-24, 56 x 3 = 1-80, 56 x 4 = 2-48, 56 x 5 = 3-16, 56 x 6 = 3-72, 56 x 7 = 4-40, 56 x 8 = 5-8, 56 x 9 = 5-64, 56 x 10 = 6-32, 56 x 11 = 7-0, 56 x 12 = 7-56, 56 x 13 = 8-24, 56 x 14 = 8-80, 56 x 15 = 9-48, 56 x 16 = 10-16, 56 x 17 = 10-72, 56 x 18 = 11-40, 56 x 19 = 12-8, 56 x 20 = 12-64, 56 x 21 = 13-32, 56 x 22 = 14-0, 56 x 23 = 14-56, 56 x 24 = 15-24, 56 x 25 = 15-80, 56 x 26 = 16-48, 56 x 27 = 17-16, 56 x 28 = 17-72, 56 x 29 = 18-40, 56 x 30 = 19-8, 56 x 31 = 19-64, 56 x 32 = 20-32, 56 x 33 = 21-0, 56 x 34 = 21-56, 56 x 35 = 22-24, 56 x 36 = 22-80, 56 x 37 = 23-48, 56 x 38 = 24-16, 56 x 39 = 24-72, 56 x 40 = 25-40, 56 x 41 = 26-8, 56 x 42 = 26-64, 56 x 43 = 27-32, 56 x 44 = 28-0, 56 x 45 = 28-56, 56 x 46 = 29-24, 56 x 47 = 29-80, 56 x 48 = 30-48, 56 x 49 = 31-16, 56 x 50 = 31-72, 56 x 51 = 32-40, 56 x 52 = 33-8, 56 x 53 = 33-64, 56 x 54 = 34-32, 56 x 55 = 35-0, 56 x 56 = 35-56, 56 x 57 = 36-24, 56 x 58 = 36-80, 56 x 59 = 37-48, 56 x 60 = 38-16, 56 x 61 = 38-72, 56 x 62 = 39-40, 56 x 63 = 40-8, 56 x 64 = 40-64, 56 x 65 = 41-32, 56 x 66 = 42-0, 56 x 67 = 42-56, 56 x 68 = 43-24, 56 x 69 = 43-80, 56 x 70 = 44-48, 56 x 71 = 45-16, 56 x 72 = 45-72, 56 x 73 = 46-40, 56 x 74 = 47-8, 56 x 75 = 47-64, 56 x 76 = 48-32, 56 x 77 = 49-0, 56 x 78 = 49-56, 56 x 79 = 50-24, 56 x 80 = 50-80, 56 x 81 = 51-48, 56 x 82 = 52-16, 56 x 83 = 52-72, 56 x 84 = 53-40, 56 x 85 = 54-8, 56 x 86 = 54-64, 56 x 87 = 55-32, 
57 x 1 = 0-57, 57 x 2 = 1-26, 57 x 3 = 1-83, 57 x 4 = 2-52, 57 x 5 = 3-21, 57 x 6 = 3-78, 57 x 7 = 4-47, 57 x 8 = 5-16, 57 x 9 = 5-73, 57 x 10 = 6-42, 57 x 11 = 7-11, 57 x 12 = 7-68, 57 x 13 = 8-37, 57 x 14 = 9-6, 57 x 15 = 9-63, 57 x 16 = 10-32, 57 x 17 = 11-1, 57 x 18 = 11-58, 57 x 19 = 12-27, 57 x 20 = 12-84, 57 x 21 = 13-53, 57 x 22 = 14-22, 57 x 23 = 14-79, 57 x 24 = 15-48, 57 x 25 = 16-17, 57 x 26 = 16-74, 57 x 27 = 17-43, 57 x 28 = 18-12, 57 x 29 = 18-69, 57 x 30 = 19-38, 57 x 31 = 20-7, 57 x 32 = 20-64, 57 x 33 = 21-33, 57 x 34 = 22-2, 57 x 35 = 22-59, 57 x 36 = 23-28, 57 x 37 = 23-85, 57 x 38 = 24-54, 57 x 39 = 25-23, 57 x 40 = 25-80, 57 x 41 = 26-49, 57 x 42 = 27-18, 57 x 43 = 27-75, 57 x 44 = 28-44, 57 x 45 = 29-13, 57 x 46 = 29-70, 57 x 47 = 30-39, 57 x 48 = 31-8, 57 x 49 = 31-65, 57 x 50 = 32-34, 57 x 51 = 33-3, 57 x 52 = 33-60, 57 x 53 = 34-29, 57 x 54 = 34-86, 57 x 55 = 35-55, 57 x 56 = 36-24, 57 x 57 = 36-81, 57 x 58 = 37-50, 57 x 59 = 38-19, 57 x 60 = 38-76, 57 x 61 = 39-45, 57 x 62 = 40-14, 57 x 63 = 40-71, 57 x 64 = 41-40, 57 x 65 = 42-9, 57 x 66 = 42-66, 57 x 67 = 43-35, 57 x 68 = 44-4, 57 x 69 = 44-61, 57 x 70 = 45-30, 57 x 71 = 45-87, 57 x 72 = 46-56, 57 x 73 = 47-25, 57 x 74 = 47-82, 57 x 75 = 48-51, 57 x 76 = 49-20, 57 x 77 = 49-77, 57 x 78 = 50-46, 57 x 79 = 51-15, 57 x 80 = 51-72, 57 x 81 = 52-41, 57 x 82 = 53-10, 57 x 83 = 53-67, 57 x 84 = 54-36, 57 x 85 = 55-5, 57 x 86 = 55-62, 57 x 87 = 56-31, 
58 x 1 = 0-58, 58 x 2 = 1-28, 58 x 3 = 1-86, 58 x 4 = 2-56, 58 x 5 = 3-26, 58 x 6 = 3-84, 58 x 7 = 4-54, 58 x 8 = 5-24, 58 x 9 = 5-82, 58 x 10 = 6-52, 58 x 11 = 7-22, 58 x 12 = 7-80, 58 x 13 = 8-50, 58 x 14 = 9-20, 58 x 15 = 9-78, 58 x 16 = 10-48, 58 x 17 = 11-18, 58 x 18 = 11-76, 58 x 19 = 12-46, 58 x 20 = 13-16, 58 x 21 = 13-74, 58 x 22 = 14-44, 58 x 23 = 15-14, 58 x 24 = 15-72, 58 x 25 = 16-42, 58 x 26 = 17-12, 58 x 27 = 17-70, 58 x 28 = 18-40, 58 x 29 = 19-10, 58 x 30 = 19-68, 58 x 31 = 20-38, 58 x 32 = 21-8, 58 x 33 = 21-66, 58 x 34 = 22-36, 58 x 35 = 23-6, 58 x 36 = 23-64, 58 x 37 = 24-34, 58 x 38 = 25-4, 58 x 39 = 25-62, 58 x 40 = 26-32, 58 x 41 = 27-2, 58 x 42 = 27-60, 58 x 43 = 28-30, 58 x 44 = 29-0, 58 x 45 = 29-58, 58 x 46 = 30-28, 58 x 47 = 30-86, 58 x 48 = 31-56, 58 x 49 = 32-26, 58 x 50 = 32-84, 58 x 51 = 33-54, 58 x 52 = 34-24, 58 x 53 = 34-82, 58 x 54 = 35-52, 58 x 55 = 36-22, 58 x 56 = 36-80, 58 x 57 = 37-50, 58 x 58 = 38-20, 58 x 59 = 38-78, 58 x 60 = 39-48, 58 x 61 = 40-18, 58 x 62 = 40-76, 58 x 63 = 41-46, 58 x 64 = 42-16, 58 x 65 = 42-74, 58 x 66 = 43-44, 58 x 67 = 44-14, 58 x 68 = 44-72, 58 x 69 = 45-42, 58 x 70 = 46-12, 58 x 71 = 46-70, 58 x 72 = 47-40, 58 x 73 = 48-10, 58 x 74 = 48-68, 58 x 75 = 49-38, 58 x 76 = 50-8, 58 x 77 = 50-66, 58 x 78 = 51-36, 58 x 79 = 52-6, 58 x 80 = 52-64, 58 x 81 = 53-34, 58 x 82 = 54-4, 58 x 83 = 54-62, 58 x 84 = 55-32, 58 x 85 = 56-2, 58 x 86 = 56-60, 58 x 87 = 57-30, 
