41 x 1 = 0-41, 41 x 2 = 0-82, 41 x 3 = 1-21, 41 x 4 = 1-62, 41 x 5 = 2-1, 41 x 6 = 2-42, 41 x 7 = 2-83, 41 x 8 = 3-22, 41 x 9 = 3-63, 41 x 10 = 4-2, 41 x 11 = 4-43, 41 x 12 = 4-84, 41 x 13 = 5-23, 41 x 14 = 5-64, 41 x 15 = 6-3, 41 x 16 = 6-44, 41 x 17 = 6-85, 41 x 18 = 7-24, 41 x 19 = 7-65, 41 x 20 = 8-4, 41 x 21 = 8-45, 41 x 22 = 8-86, 41 x 23 = 9-25, 41 x 24 = 9-66, 41 x 25 = 10-5, 41 x 26 = 10-46, 41 x 27 = 10-87, 41 x 28 = 11-26, 41 x 29 = 11-67, 41 x 30 = 12-6, 41 x 31 = 12-47, 41 x 32 = 12-88, 41 x 33 = 13-27, 41 x 34 = 13-68, 41 x 35 = 14-7, 41 x 36 = 14-48, 41 x 37 = 14-89, 41 x 38 = 15-28, 41 x 39 = 15-69, 41 x 40 = 16-8, 41 x 41 = 16-49, 41 x 42 = 16-90, 41 x 43 = 17-29, 41 x 44 = 17-70, 41 x 45 = 18-9, 41 x 46 = 18-50, 41 x 47 = 18-91, 41 x 48 = 19-30, 41 x 49 = 19-71, 41 x 50 = 20-10, 41 x 51 = 20-51, 41 x 52 = 20-92, 41 x 53 = 21-31, 41 x 54 = 21-72, 41 x 55 = 22-11, 41 x 56 = 22-52, 41 x 57 = 22-93, 41 x 58 = 23-32, 41 x 59 = 23-73, 41 x 60 = 24-12, 41 x 61 = 24-53, 41 x 62 = 24-94, 41 x 63 = 25-33, 41 x 64 = 25-74, 41 x 65 = 26-13, 41 x 66 = 26-54, 41 x 67 = 26-95, 41 x 68 = 27-34, 41 x 69 = 27-75, 41 x 70 = 28-14, 41 x 71 = 28-55, 41 x 72 = 28-96, 41 x 73 = 29-35, 41 x 74 = 29-76, 41 x 75 = 30-15, 41 x 76 = 30-56, 41 x 77 = 30-97, 41 x 78 = 31-36, 41 x 79 = 31-77, 41 x 80 = 32-16, 41 x 81 = 32-57, 41 x 82 = 32-98, 41 x 83 = 33-37, 41 x 84 = 33-78, 41 x 85 = 34-17, 41 x 86 = 34-58, 41 x 87 = 34-99, 41 x 88 = 35-38, 41 x 89 = 35-79, 41 x 90 = 36-18, 41 x 91 = 36-59, 41 x 92 = 36-100, 41 x 93 = 37-39, 41 x 94 = 37-80, 41 x 95 = 38-19, 41 x 96 = 38-60, 41 x 97 = 38-101, 41 x 98 = 39-40, 41 x 99 = 39-81, 41 x 100 = 40-20, 41 x 101 = 40-61, 
42 x 1 = 0-42, 42 x 2 = 0-84, 42 x 3 = 1-24, 42 x 4 = 1-66, 42 x 5 = 2-6, 42 x 6 = 2-48, 42 x 7 = 2-90, 42 x 8 = 3-30, 42 x 9 = 3-72, 42 x 10 = 4-12, 42 x 11 = 4-54, 42 x 12 = 4-96, 42 x 13 = 5-36, 42 x 14 = 5-78, 42 x 15 = 6-18, 42 x 16 = 6-60, 42 x 17 = 7-0, 42 x 18 = 7-42, 42 x 19 = 7-84, 42 x 20 = 8-24, 42 x 21 = 8-66, 42 x 22 = 9-6, 42 x 23 = 9-48, 42 x 24 = 9-90, 42 x 25 = 10-30, 42 x 26 = 10-72, 42 x 27 = 11-12, 42 x 28 = 11-54, 42 x 29 = 11-96, 42 x 30 = 12-36, 42 x 31 = 12-78, 42 x 32 = 13-18, 42 x 33 = 13-60, 42 x 34 = 14-0, 42 x 35 = 14-42, 42 x 36 = 14-84, 42 x 37 = 15-24, 42 x 38 = 15-66, 42 x 39 = 16-6, 42 x 40 = 16-48, 42 x 41 = 16-90, 42 x 42 = 17-30, 42 x 43 = 17-72, 42 x 44 = 18-12, 42 x 45 = 18-54, 42 x 46 = 18-96, 42 x 47 = 19-36, 42 x 48 = 19-78, 42 x 49 = 20-18, 42 x 50 = 20-60, 42 x 51 = 21-0, 42 x 52 = 21-42, 42 x 53 = 21-84, 42 x 54 = 22-24, 42 x 55 = 22-66, 42 x 56 = 23-6, 42 x 57 = 23-48, 42 x 58 = 23-90, 42 x 59 = 24-30, 42 x 60 = 24-72, 42 x 61 = 25-12, 42 x 62 = 25-54, 42 x 63 = 25-96, 42 x 64 = 26-36, 42 x 65 = 26-78, 42 x 66 = 27-18, 42 x 67 = 27-60, 42 x 68 = 28-0, 42 x 69 = 28-42, 42 x 70 = 28-84, 42 x 71 = 29-24, 42 x 72 = 29-66, 42 x 73 = 30-6, 42 x 74 = 30-48, 42 x 75 = 30-90, 42 x 76 = 31-30, 42 x 77 = 31-72, 42 x 78 = 32-12, 42 x 79 = 32-54, 42 x 80 = 32-96, 42 x 81 = 33-36, 42 x 82 = 33-78, 42 x 83 = 34-18, 42 x 84 = 34-60, 42 x 85 = 35-0, 42 x 86 = 35-42, 42 x 87 = 35-84, 42 x 88 = 36-24, 42 x 89 = 36-66, 42 x 90 = 37-6, 42 x 91 = 37-48, 42 x 92 = 37-90, 42 x 93 = 38-30, 42 x 94 = 38-72, 42 x 95 = 39-12, 42 x 96 = 39-54, 42 x 97 = 39-96, 42 x 98 = 40-36, 42 x 99 = 40-78, 42 x 100 = 41-18, 42 x 101 = 41-60, 
43 x 1 = 0-43, 43 x 2 = 0-86, 43 x 3 = 1-27, 43 x 4 = 1-70, 43 x 5 = 2-11, 43 x 6 = 2-54, 43 x 7 = 2-97, 43 x 8 = 3-38, 43 x 9 = 3-81, 43 x 10 = 4-22, 43 x 11 = 4-65, 43 x 12 = 5-6, 43 x 13 = 5-49, 43 x 14 = 5-92, 43 x 15 = 6-33, 43 x 16 = 6-76, 43 x 17 = 7-17, 43 x 18 = 7-60, 43 x 19 = 8-1, 43 x 20 = 8-44, 43 x 21 = 8-87, 43 x 22 = 9-28, 43 x 23 = 9-71, 43 x 24 = 10-12, 43 x 25 = 10-55, 43 x 26 = 10-98, 43 x 27 = 11-39, 43 x 28 = 11-82, 43 x 29 = 12-23, 43 x 30 = 12-66, 43 x 31 = 13-7, 43 x 32 = 13-50, 43 x 33 = 13-93, 43 x 34 = 14-34, 43 x 35 = 14-77, 43 x 36 = 15-18, 43 x 37 = 15-61, 43 x 38 = 16-2, 43 x 39 = 16-45, 43 x 40 = 16-88, 43 x 41 = 17-29, 43 x 42 = 17-72, 43 x 43 = 18-13, 43 x 44 = 18-56, 43 x 45 = 18-99, 43 x 46 = 19-40, 43 x 47 = 19-83, 43 x 48 = 20-24, 43 x 49 = 20-67, 43 x 50 = 21-8, 43 x 51 = 21-51, 43 x 52 = 21-94, 43 x 53 = 22-35, 43 x 54 = 22-78, 43 x 55 = 23-19, 43 x 56 = 23-62, 43 x 57 = 24-3, 43 x 58 = 24-46, 43 x 59 = 24-89, 43 x 60 = 25-30, 43 x 61 = 25-73, 43 x 62 = 26-14, 43 x 63 = 26-57, 43 x 64 = 26-100, 43 x 65 = 27-41, 43 x 66 = 27-84, 43 x 67 = 28-25, 43 x 68 = 28-68, 43 x 69 = 29-9, 43 x 70 = 29-52, 43 x 71 = 29-95, 43 x 72 = 30-36, 43 x 73 = 30-79, 43 x 74 = 31-20, 43 x 75 = 31-63, 43 x 76 = 32-4, 43 x 77 = 32-47, 43 x 78 = 32-90, 43 x 79 = 33-31, 43 x 80 = 33-74, 43 x 81 = 34-15, 43 x 82 = 34-58, 43 x 83 = 34-101, 43 x 84 = 35-42, 43 x 85 = 35-85, 43 x 86 = 36-26, 43 x 87 = 36-69, 43 x 88 = 37-10, 43 x 89 = 37-53, 43 x 90 = 37-96, 43 x 91 = 38-37, 43 x 92 = 38-80, 43 x 93 = 39-21, 43 x 94 = 39-64, 43 x 95 = 40-5, 43 x 96 = 40-48, 43 x 97 = 40-91, 43 x 98 = 41-32, 43 x 99 = 41-75, 43 x 100 = 42-16, 43 x 101 = 42-59, 
44 x 1 = 0-44, 44 x 2 = 0-88, 44 x 3 = 1-30, 44 x 4 = 1-74, 44 x 5 = 2-16, 44 x 6 = 2-60, 44 x 7 = 3-2, 44 x 8 = 3-46, 44 x 9 = 3-90, 44 x 10 = 4-32, 44 x 11 = 4-76, 44 x 12 = 5-18, 44 x 13 = 5-62, 44 x 14 = 6-4, 44 x 15 = 6-48, 44 x 16 = 6-92, 44 x 17 = 7-34, 44 x 18 = 7-78, 44 x 19 = 8-20, 44 x 20 = 8-64, 44 x 21 = 9-6, 44 x 22 = 9-50, 44 x 23 = 9-94, 44 x 24 = 10-36, 44 x 25 = 10-80, 44 x 26 = 11-22, 44 x 27 = 11-66, 44 x 28 = 12-8, 44 x 29 = 12-52, 44 x 30 = 12-96, 44 x 31 = 13-38, 44 x 32 = 13-82, 44 x 33 = 14-24, 44 x 34 = 14-68, 44 x 35 = 15-10, 44 x 36 = 15-54, 44 x 37 = 15-98, 44 x 38 = 16-40, 44 x 39 = 16-84, 44 x 40 = 17-26, 44 x 41 = 17-70, 44 x 42 = 18-12, 44 x 43 = 18-56, 44 x 44 = 18-100, 44 x 45 = 19-42, 44 x 46 = 19-86, 44 x 47 = 20-28, 44 x 48 = 20-72, 44 x 49 = 21-14, 44 x 50 = 21-58, 44 x 51 = 22-0, 44 x 52 = 22-44, 44 x 53 = 22-88, 44 x 54 = 23-30, 44 x 55 = 23-74, 44 x 56 = 24-16, 44 x 57 = 24-60, 44 x 58 = 25-2, 44 x 59 = 25-46, 44 x 60 = 25-90, 44 x 61 = 26-32, 44 x 62 = 26-76, 44 x 63 = 27-18, 44 x 64 = 27-62, 44 x 65 = 28-4, 44 x 66 = 28-48, 44 x 67 = 28-92, 44 x 68 = 29-34, 44 x 69 = 29-78, 44 x 70 = 30-20, 44 x 71 = 30-64, 44 x 72 = 31-6, 44 x 73 = 31-50, 44 x 74 = 31-94, 44 x 75 = 32-36, 44 x 76 = 32-80, 44 x 77 = 33-22, 44 x 78 = 33-66, 44 x 79 = 34-8, 44 x 80 = 34-52, 44 x 81 = 34-96, 44 x 82 = 35-38, 44 x 83 = 35-82, 44 x 84 = 36-24, 44 x 85 = 36-68, 44 x 86 = 37-10, 44 x 87 = 37-54, 44 x 88 = 37-98, 44 x 89 = 38-40, 44 x 90 = 38-84, 44 x 91 = 39-26, 44 x 92 = 39-70, 44 x 93 = 40-12, 44 x 94 = 40-56, 44 x 95 = 40-100, 44 x 96 = 41-42, 44 x 97 = 41-86, 44 x 98 = 42-28, 44 x 99 = 42-72, 44 x 100 = 43-14, 44 x 101 = 43-58, 
45 x 1 = 0-45, 45 x 2 = 0-90, 45 x 3 = 1-33, 45 x 4 = 1-78, 45 x 5 = 2-21, 45 x 6 = 2-66, 45 x 7 = 3-9, 45 x 8 = 3-54, 45 x 9 = 3-99, 45 x 10 = 4-42, 45 x 11 = 4-87, 45 x 12 = 5-30, 45 x 13 = 5-75, 45 x 14 = 6-18, 45 x 15 = 6-63, 45 x 16 = 7-6, 45 x 17 = 7-51, 45 x 18 = 7-96, 45 x 19 = 8-39, 45 x 20 = 8-84, 45 x 21 = 9-27, 45 x 22 = 9-72, 45 x 23 = 10-15, 45 x 24 = 10-60, 45 x 25 = 11-3, 45 x 26 = 11-48, 45 x 27 = 11-93, 45 x 28 = 12-36, 45 x 29 = 12-81, 45 x 30 = 13-24, 45 x 31 = 13-69, 45 x 32 = 14-12, 45 x 33 = 14-57, 45 x 34 = 15-0, 45 x 35 = 15-45, 45 x 36 = 15-90, 45 x 37 = 16-33, 45 x 38 = 16-78, 45 x 39 = 17-21, 45 x 40 = 17-66, 45 x 41 = 18-9, 45 x 42 = 18-54, 45 x 43 = 18-99, 45 x 44 = 19-42, 45 x 45 = 19-87, 45 x 46 = 20-30, 45 x 47 = 20-75, 45 x 48 = 21-18, 45 x 49 = 21-63, 45 x 50 = 22-6, 45 x 51 = 22-51, 45 x 52 = 22-96, 45 x 53 = 23-39, 45 x 54 = 23-84, 45 x 55 = 24-27, 45 x 56 = 24-72, 45 x 57 = 25-15, 45 x 58 = 25-60, 45 x 59 = 26-3, 45 x 60 = 26-48, 45 x 61 = 26-93, 45 x 62 = 27-36, 45 x 63 = 27-81, 45 x 64 = 28-24, 45 x 65 = 28-69, 45 x 66 = 29-12, 45 x 67 = 29-57, 45 x 68 = 30-0, 45 x 69 = 30-45, 45 x 70 = 30-90, 45 x 71 = 31-33, 45 x 72 = 31-78, 45 x 73 = 32-21, 45 x 74 = 32-66, 45 x 75 = 33-9, 45 x 76 = 33-54, 45 x 77 = 33-99, 45 x 78 = 34-42, 45 x 79 = 34-87, 45 x 80 = 35-30, 45 x 81 = 35-75, 45 x 82 = 36-18, 45 x 83 = 36-63, 45 x 84 = 37-6, 45 x 85 = 37-51, 45 x 86 = 37-96, 45 x 87 = 38-39, 45 x 88 = 38-84, 45 x 89 = 39-27, 45 x 90 = 39-72, 45 x 91 = 40-15, 45 x 92 = 40-60, 45 x 93 = 41-3, 45 x 94 = 41-48, 45 x 95 = 41-93, 45 x 96 = 42-36, 45 x 97 = 42-81, 45 x 98 = 43-24, 45 x 99 = 43-69, 45 x 100 = 44-12, 45 x 101 = 44-57, 
46 x 1 = 0-46, 46 x 2 = 0-92, 46 x 3 = 1-36, 46 x 4 = 1-82, 46 x 5 = 2-26, 46 x 6 = 2-72, 46 x 7 = 3-16, 46 x 8 = 3-62, 46 x 9 = 4-6, 46 x 10 = 4-52, 46 x 11 = 4-98, 46 x 12 = 5-42, 46 x 13 = 5-88, 46 x 14 = 6-32, 46 x 15 = 6-78, 46 x 16 = 7-22, 46 x 17 = 7-68, 46 x 18 = 8-12, 46 x 19 = 8-58, 46 x 20 = 9-2, 46 x 21 = 9-48, 46 x 22 = 9-94, 46 x 23 = 10-38, 46 x 24 = 10-84, 46 x 25 = 11-28, 46 x 26 = 11-74, 46 x 27 = 12-18, 46 x 28 = 12-64, 46 x 29 = 13-8, 46 x 30 = 13-54, 46 x 31 = 13-100, 46 x 32 = 14-44, 46 x 33 = 14-90, 46 x 34 = 15-34, 46 x 35 = 15-80, 46 x 36 = 16-24, 46 x 37 = 16-70, 46 x 38 = 17-14, 46 x 39 = 17-60, 46 x 40 = 18-4, 46 x 41 = 18-50, 46 x 42 = 18-96, 46 x 43 = 19-40, 46 x 44 = 19-86, 46 x 45 = 20-30, 46 x 46 = 20-76, 46 x 47 = 21-20, 46 x 48 = 21-66, 46 x 49 = 22-10, 46 x 50 = 22-56, 46 x 51 = 23-0, 46 x 52 = 23-46, 46 x 53 = 23-92, 46 x 54 = 24-36, 46 x 55 = 24-82, 46 x 56 = 25-26, 46 x 57 = 25-72, 46 x 58 = 26-16, 46 x 59 = 26-62, 46 x 60 = 27-6, 46 x 61 = 27-52, 46 x 62 = 27-98, 46 x 63 = 28-42, 46 x 64 = 28-88, 46 x 65 = 29-32, 46 x 66 = 29-78, 46 x 67 = 30-22, 46 x 68 = 30-68, 46 x 69 = 31-12, 46 x 70 = 31-58, 46 x 71 = 32-2, 46 x 72 = 32-48, 46 x 73 = 32-94, 46 x 74 = 33-38, 46 x 75 = 33-84, 46 x 76 = 34-28, 46 x 77 = 34-74, 46 x 78 = 35-18, 46 x 79 = 35-64, 46 x 80 = 36-8, 46 x 81 = 36-54, 46 x 82 = 36-100, 46 x 83 = 37-44, 46 x 84 = 37-90, 46 x 85 = 38-34, 46 x 86 = 38-80, 46 x 87 = 39-24, 46 x 88 = 39-70, 46 x 89 = 40-14, 46 x 90 = 40-60, 46 x 91 = 41-4, 46 x 92 = 41-50, 46 x 93 = 41-96, 46 x 94 = 42-40, 46 x 95 = 42-86, 46 x 96 = 43-30, 46 x 97 = 43-76, 46 x 98 = 44-20, 46 x 99 = 44-66, 46 x 100 = 45-10, 46 x 101 = 45-56, 
47 x 1 = 0-47, 47 x 2 = 0-94, 47 x 3 = 1-39, 47 x 4 = 1-86, 47 x 5 = 2-31, 47 x 6 = 2-78, 47 x 7 = 3-23, 47 x 8 = 3-70, 47 x 9 = 4-15, 47 x 10 = 4-62, 47 x 11 = 5-7, 47 x 12 = 5-54, 47 x 13 = 5-101, 47 x 14 = 6-46, 47 x 15 = 6-93, 47 x 16 = 7-38, 47 x 17 = 7-85, 47 x 18 = 8-30, 47 x 19 = 8-77, 47 x 20 = 9-22, 47 x 21 = 9-69, 47 x 22 = 10-14, 47 x 23 = 10-61, 47 x 24 = 11-6, 47 x 25 = 11-53, 47 x 26 = 11-100, 47 x 27 = 12-45, 47 x 28 = 12-92, 47 x 29 = 13-37, 47 x 30 = 13-84, 47 x 31 = 14-29, 47 x 32 = 14-76, 47 x 33 = 15-21, 47 x 34 = 15-68, 47 x 35 = 16-13, 47 x 36 = 16-60, 47 x 37 = 17-5, 47 x 38 = 17-52, 47 x 39 = 17-99, 47 x 40 = 18-44, 47 x 41 = 18-91, 47 x 42 = 19-36, 47 x 43 = 19-83, 47 x 44 = 20-28, 47 x 45 = 20-75, 47 x 46 = 21-20, 47 x 47 = 21-67, 47 x 48 = 22-12, 47 x 49 = 22-59, 47 x 50 = 23-4, 47 x 51 = 23-51, 47 x 52 = 23-98, 47 x 53 = 24-43, 47 x 54 = 24-90, 47 x 55 = 25-35, 47 x 56 = 25-82, 47 x 57 = 26-27, 47 x 58 = 26-74, 47 x 59 = 27-19, 47 x 60 = 27-66, 47 x 61 = 28-11, 47 x 62 = 28-58, 47 x 63 = 29-3, 47 x 64 = 29-50, 47 x 65 = 29-97, 47 x 66 = 30-42, 47 x 67 = 30-89, 47 x 68 = 31-34, 47 x 69 = 31-81, 47 x 70 = 32-26, 47 x 71 = 32-73, 47 x 72 = 33-18, 47 x 73 = 33-65, 47 x 74 = 34-10, 47 x 75 = 34-57, 47 x 76 = 35-2, 47 x 77 = 35-49, 47 x 78 = 35-96, 47 x 79 = 36-41, 47 x 80 = 36-88, 47 x 81 = 37-33, 47 x 82 = 37-80, 47 x 83 = 38-25, 47 x 84 = 38-72, 47 x 85 = 39-17, 47 x 86 = 39-64, 47 x 87 = 40-9, 47 x 88 = 40-56, 47 x 89 = 41-1, 47 x 90 = 41-48, 47 x 91 = 41-95, 47 x 92 = 42-40, 47 x 93 = 42-87, 47 x 94 = 43-32, 47 x 95 = 43-79, 47 x 96 = 44-24, 47 x 97 = 44-71, 47 x 98 = 45-16, 47 x 99 = 45-63, 47 x 100 = 46-8, 47 x 101 = 46-55, 
48 x 1 = 0-48, 48 x 2 = 0-96, 48 x 3 = 1-42, 48 x 4 = 1-90, 48 x 5 = 2-36, 48 x 6 = 2-84, 48 x 7 = 3-30, 48 x 8 = 3-78, 48 x 9 = 4-24, 48 x 10 = 4-72, 48 x 11 = 5-18, 48 x 12 = 5-66, 48 x 13 = 6-12, 48 x 14 = 6-60, 48 x 15 = 7-6, 48 x 16 = 7-54, 48 x 17 = 8-0, 48 x 18 = 8-48, 48 x 19 = 8-96, 48 x 20 = 9-42, 48 x 21 = 9-90, 48 x 22 = 10-36, 48 x 23 = 10-84, 48 x 24 = 11-30, 48 x 25 = 11-78, 48 x 26 = 12-24, 48 x 27 = 12-72, 48 x 28 = 13-18, 48 x 29 = 13-66, 48 x 30 = 14-12, 48 x 31 = 14-60, 48 x 32 = 15-6, 48 x 33 = 15-54, 48 x 34 = 16-0, 48 x 35 = 16-48, 48 x 36 = 16-96, 48 x 37 = 17-42, 48 x 38 = 17-90, 48 x 39 = 18-36, 48 x 40 = 18-84, 48 x 41 = 19-30, 48 x 42 = 19-78, 48 x 43 = 20-24, 48 x 44 = 20-72, 48 x 45 = 21-18, 48 x 46 = 21-66, 48 x 47 = 22-12, 48 x 48 = 22-60, 48 x 49 = 23-6, 48 x 50 = 23-54, 48 x 51 = 24-0, 48 x 52 = 24-48, 48 x 53 = 24-96, 48 x 54 = 25-42, 48 x 55 = 25-90, 48 x 56 = 26-36, 48 x 57 = 26-84, 48 x 58 = 27-30, 48 x 59 = 27-78, 48 x 60 = 28-24, 48 x 61 = 28-72, 48 x 62 = 29-18, 48 x 63 = 29-66, 48 x 64 = 30-12, 48 x 65 = 30-60, 48 x 66 = 31-6, 48 x 67 = 31-54, 48 x 68 = 32-0, 48 x 69 = 32-48, 48 x 70 = 32-96, 48 x 71 = 33-42, 48 x 72 = 33-90, 48 x 73 = 34-36, 48 x 74 = 34-84, 48 x 75 = 35-30, 48 x 76 = 35-78, 48 x 77 = 36-24, 48 x 78 = 36-72, 48 x 79 = 37-18, 48 x 80 = 37-66, 48 x 81 = 38-12, 48 x 82 = 38-60, 48 x 83 = 39-6, 48 x 84 = 39-54, 48 x 85 = 40-0, 48 x 86 = 40-48, 48 x 87 = 40-96, 48 x 88 = 41-42, 48 x 89 = 41-90, 48 x 90 = 42-36, 48 x 91 = 42-84, 48 x 92 = 43-30, 48 x 93 = 43-78, 48 x 94 = 44-24, 48 x 95 = 44-72, 48 x 96 = 45-18, 48 x 97 = 45-66, 48 x 98 = 46-12, 48 x 99 = 46-60, 48 x 100 = 47-6, 48 x 101 = 47-54, 
49 x 1 = 0-49, 49 x 2 = 0-98, 49 x 3 = 1-45, 49 x 4 = 1-94, 49 x 5 = 2-41, 49 x 6 = 2-90, 49 x 7 = 3-37, 49 x 8 = 3-86, 49 x 9 = 4-33, 49 x 10 = 4-82, 49 x 11 = 5-29, 49 x 12 = 5-78, 49 x 13 = 6-25, 49 x 14 = 6-74, 49 x 15 = 7-21, 49 x 16 = 7-70, 49 x 17 = 8-17, 49 x 18 = 8-66, 49 x 19 = 9-13, 49 x 20 = 9-62, 49 x 21 = 10-9, 49 x 22 = 10-58, 49 x 23 = 11-5, 49 x 24 = 11-54, 49 x 25 = 12-1, 49 x 26 = 12-50, 49 x 27 = 12-99, 49 x 28 = 13-46, 49 x 29 = 13-95, 49 x 30 = 14-42, 49 x 31 = 14-91, 49 x 32 = 15-38, 49 x 33 = 15-87, 49 x 34 = 16-34, 49 x 35 = 16-83, 49 x 36 = 17-30, 49 x 37 = 17-79, 49 x 38 = 18-26, 49 x 39 = 18-75, 49 x 40 = 19-22, 49 x 41 = 19-71, 49 x 42 = 20-18, 49 x 43 = 20-67, 49 x 44 = 21-14, 49 x 45 = 21-63, 49 x 46 = 22-10, 49 x 47 = 22-59, 49 x 48 = 23-6, 49 x 49 = 23-55, 49 x 50 = 24-2, 49 x 51 = 24-51, 49 x 52 = 24-100, 49 x 53 = 25-47, 49 x 54 = 25-96, 49 x 55 = 26-43, 49 x 56 = 26-92, 49 x 57 = 27-39, 49 x 58 = 27-88, 49 x 59 = 28-35, 49 x 60 = 28-84, 49 x 61 = 29-31, 49 x 62 = 29-80, 49 x 63 = 30-27, 49 x 64 = 30-76, 49 x 65 = 31-23, 49 x 66 = 31-72, 49 x 67 = 32-19, 49 x 68 = 32-68, 49 x 69 = 33-15, 49 x 70 = 33-64, 49 x 71 = 34-11, 49 x 72 = 34-60, 49 x 73 = 35-7, 49 x 74 = 35-56, 49 x 75 = 36-3, 49 x 76 = 36-52, 49 x 77 = 36-101, 49 x 78 = 37-48, 49 x 79 = 37-97, 49 x 80 = 38-44, 49 x 81 = 38-93, 49 x 82 = 39-40, 49 x 83 = 39-89, 49 x 84 = 40-36, 49 x 85 = 40-85, 49 x 86 = 41-32, 49 x 87 = 41-81, 49 x 88 = 42-28, 49 x 89 = 42-77, 49 x 90 = 43-24, 49 x 91 = 43-73, 49 x 92 = 44-20, 49 x 93 = 44-69, 49 x 94 = 45-16, 49 x 95 = 45-65, 49 x 96 = 46-12, 49 x 97 = 46-61, 49 x 98 = 47-8, 49 x 99 = 47-57, 49 x 100 = 48-4, 49 x 101 = 48-53, 
50 x 1 = 0-50, 50 x 2 = 0-100, 50 x 3 = 1-48, 50 x 4 = 1-98, 50 x 5 = 2-46, 50 x 6 = 2-96, 50 x 7 = 3-44, 50 x 8 = 3-94, 50 x 9 = 4-42, 50 x 10 = 4-92, 50 x 11 = 5-40, 50 x 12 = 5-90, 50 x 13 = 6-38, 50 x 14 = 6-88, 50 x 15 = 7-36, 50 x 16 = 7-86, 50 x 17 = 8-34, 50 x 18 = 8-84, 50 x 19 = 9-32, 50 x 20 = 9-82, 50 x 21 = 10-30, 50 x 22 = 10-80, 50 x 23 = 11-28, 50 x 24 = 11-78, 50 x 25 = 12-26, 50 x 26 = 12-76, 50 x 27 = 13-24, 50 x 28 = 13-74, 50 x 29 = 14-22, 50 x 30 = 14-72, 50 x 31 = 15-20, 50 x 32 = 15-70, 50 x 33 = 16-18, 50 x 34 = 16-68, 50 x 35 = 17-16, 50 x 36 = 17-66, 50 x 37 = 18-14, 50 x 38 = 18-64, 50 x 39 = 19-12, 50 x 40 = 19-62, 50 x 41 = 20-10, 50 x 42 = 20-60, 50 x 43 = 21-8, 50 x 44 = 21-58, 50 x 45 = 22-6, 50 x 46 = 22-56, 50 x 47 = 23-4, 50 x 48 = 23-54, 50 x 49 = 24-2, 50 x 50 = 24-52, 50 x 51 = 25-0, 50 x 52 = 25-50, 50 x 53 = 25-100, 50 x 54 = 26-48, 50 x 55 = 26-98, 50 x 56 = 27-46, 50 x 57 = 27-96, 50 x 58 = 28-44, 50 x 59 = 28-94, 50 x 60 = 29-42, 50 x 61 = 29-92, 50 x 62 = 30-40, 50 x 63 = 30-90, 50 x 64 = 31-38, 50 x 65 = 31-88, 50 x 66 = 32-36, 50 x 67 = 32-86, 50 x 68 = 33-34, 50 x 69 = 33-84, 50 x 70 = 34-32, 50 x 71 = 34-82, 50 x 72 = 35-30, 50 x 73 = 35-80, 50 x 74 = 36-28, 50 x 75 = 36-78, 50 x 76 = 37-26, 50 x 77 = 37-76, 50 x 78 = 38-24, 50 x 79 = 38-74, 50 x 80 = 39-22, 50 x 81 = 39-72, 50 x 82 = 40-20, 50 x 83 = 40-70, 50 x 84 = 41-18, 50 x 85 = 41-68, 50 x 86 = 42-16, 50 x 87 = 42-66, 50 x 88 = 43-14, 50 x 89 = 43-64, 50 x 90 = 44-12, 50 x 91 = 44-62, 50 x 92 = 45-10, 50 x 93 = 45-60, 50 x 94 = 46-8, 50 x 95 = 46-58, 50 x 96 = 47-6, 50 x 97 = 47-56, 50 x 98 = 48-4, 50 x 99 = 48-54, 50 x 100 = 49-2, 50 x 101 = 49-52, 
