47 x 1 = 0-47, 47 x 2 = 1-7, 47 x 3 = 1-54, 47 x 4 = 2-14, 47 x 5 = 2-61, 47 x 6 = 3-21, 47 x 7 = 3-68, 47 x 8 = 4-28, 47 x 9 = 4-75, 47 x 10 = 5-35, 47 x 11 = 5-82, 47 x 12 = 6-42, 47 x 13 = 7-2, 47 x 14 = 7-49, 47 x 15 = 8-9, 47 x 16 = 8-56, 47 x 17 = 9-16, 47 x 18 = 9-63, 47 x 19 = 10-23, 47 x 20 = 10-70, 47 x 21 = 11-30, 47 x 22 = 11-77, 47 x 23 = 12-37, 47 x 24 = 12-84, 47 x 25 = 13-44, 47 x 26 = 14-4, 47 x 27 = 14-51, 47 x 28 = 15-11, 47 x 29 = 15-58, 47 x 30 = 16-18, 47 x 31 = 16-65, 47 x 32 = 17-25, 47 x 33 = 17-72, 47 x 34 = 18-32, 47 x 35 = 18-79, 47 x 36 = 19-39, 47 x 37 = 19-86, 47 x 38 = 20-46, 47 x 39 = 21-6, 47 x 40 = 21-53, 47 x 41 = 22-13, 47 x 42 = 22-60, 47 x 43 = 23-20, 47 x 44 = 23-67, 47 x 45 = 24-27, 47 x 46 = 24-74, 47 x 47 = 25-34, 47 x 48 = 25-81, 47 x 49 = 26-41, 47 x 50 = 27-1, 47 x 51 = 27-48, 47 x 52 = 28-8, 47 x 53 = 28-55, 47 x 54 = 29-15, 47 x 55 = 29-62, 47 x 56 = 30-22, 47 x 57 = 30-69, 47 x 58 = 31-29, 47 x 59 = 31-76, 47 x 60 = 32-36, 47 x 61 = 32-83, 47 x 62 = 33-43, 47 x 63 = 34-3, 47 x 64 = 34-50, 47 x 65 = 35-10, 47 x 66 = 35-57, 47 x 67 = 36-17, 47 x 68 = 36-64, 47 x 69 = 37-24, 47 x 70 = 37-71, 47 x 71 = 38-31, 47 x 72 = 38-78, 47 x 73 = 39-38, 47 x 74 = 39-85, 47 x 75 = 40-45, 47 x 76 = 41-5, 47 x 77 = 41-52, 47 x 78 = 42-12, 47 x 79 = 42-59, 47 x 80 = 43-19, 47 x 81 = 43-66, 47 x 82 = 44-26, 47 x 83 = 44-73, 47 x 84 = 45-33, 47 x 85 = 45-80, 47 x 86 = 46-40, 
48 x 1 = 0-48, 48 x 2 = 1-9, 48 x 3 = 1-57, 48 x 4 = 2-18, 48 x 5 = 2-66, 48 x 6 = 3-27, 48 x 7 = 3-75, 48 x 8 = 4-36, 48 x 9 = 4-84, 48 x 10 = 5-45, 48 x 11 = 6-6, 48 x 12 = 6-54, 48 x 13 = 7-15, 48 x 14 = 7-63, 48 x 15 = 8-24, 48 x 16 = 8-72, 48 x 17 = 9-33, 48 x 18 = 9-81, 48 x 19 = 10-42, 48 x 20 = 11-3, 48 x 21 = 11-51, 48 x 22 = 12-12, 48 x 23 = 12-60, 48 x 24 = 13-21, 48 x 25 = 13-69, 48 x 26 = 14-30, 48 x 27 = 14-78, 48 x 28 = 15-39, 48 x 29 = 16-0, 48 x 30 = 16-48, 48 x 31 = 17-9, 48 x 32 = 17-57, 48 x 33 = 18-18, 48 x 34 = 18-66, 48 x 35 = 19-27, 48 x 36 = 19-75, 48 x 37 = 20-36, 48 x 38 = 20-84, 48 x 39 = 21-45, 48 x 40 = 22-6, 48 x 41 = 22-54, 48 x 42 = 23-15, 48 x 43 = 23-63, 48 x 44 = 24-24, 48 x 45 = 24-72, 48 x 46 = 25-33, 48 x 47 = 25-81, 48 x 48 = 26-42, 48 x 49 = 27-3, 48 x 50 = 27-51, 48 x 51 = 28-12, 48 x 52 = 28-60, 48 x 53 = 29-21, 48 x 54 = 29-69, 48 x 55 = 30-30, 48 x 56 = 30-78, 48 x 57 = 31-39, 48 x 58 = 32-0, 48 x 59 = 32-48, 48 x 60 = 33-9, 48 x 61 = 33-57, 48 x 62 = 34-18, 48 x 63 = 34-66, 48 x 64 = 35-27, 48 x 65 = 35-75, 48 x 66 = 36-36, 48 x 67 = 36-84, 48 x 68 = 37-45, 48 x 69 = 38-6, 48 x 70 = 38-54, 48 x 71 = 39-15, 48 x 72 = 39-63, 48 x 73 = 40-24, 48 x 74 = 40-72, 48 x 75 = 41-33, 48 x 76 = 41-81, 48 x 77 = 42-42, 48 x 78 = 43-3, 48 x 79 = 43-51, 48 x 80 = 44-12, 48 x 81 = 44-60, 48 x 82 = 45-21, 48 x 83 = 45-69, 48 x 84 = 46-30, 48 x 85 = 46-78, 48 x 86 = 47-39, 
49 x 1 = 0-49, 49 x 2 = 1-11, 49 x 3 = 1-60, 49 x 4 = 2-22, 49 x 5 = 2-71, 49 x 6 = 3-33, 49 x 7 = 3-82, 49 x 8 = 4-44, 49 x 9 = 5-6, 49 x 10 = 5-55, 49 x 11 = 6-17, 49 x 12 = 6-66, 49 x 13 = 7-28, 49 x 14 = 7-77, 49 x 15 = 8-39, 49 x 16 = 9-1, 49 x 17 = 9-50, 49 x 18 = 10-12, 49 x 19 = 10-61, 49 x 20 = 11-23, 49 x 21 = 11-72, 49 x 22 = 12-34, 49 x 23 = 12-83, 49 x 24 = 13-45, 49 x 25 = 14-7, 49 x 26 = 14-56, 49 x 27 = 15-18, 49 x 28 = 15-67, 49 x 29 = 16-29, 49 x 30 = 16-78, 49 x 31 = 17-40, 49 x 32 = 18-2, 49 x 33 = 18-51, 49 x 34 = 19-13, 49 x 35 = 19-62, 49 x 36 = 20-24, 49 x 37 = 20-73, 49 x 38 = 21-35, 49 x 39 = 21-84, 49 x 40 = 22-46, 49 x 41 = 23-8, 49 x 42 = 23-57, 49 x 43 = 24-19, 49 x 44 = 24-68, 49 x 45 = 25-30, 49 x 46 = 25-79, 49 x 47 = 26-41, 49 x 48 = 27-3, 49 x 49 = 27-52, 49 x 50 = 28-14, 49 x 51 = 28-63, 49 x 52 = 29-25, 49 x 53 = 29-74, 49 x 54 = 30-36, 49 x 55 = 30-85, 49 x 56 = 31-47, 49 x 57 = 32-9, 49 x 58 = 32-58, 49 x 59 = 33-20, 49 x 60 = 33-69, 49 x 61 = 34-31, 49 x 62 = 34-80, 49 x 63 = 35-42, 49 x 64 = 36-4, 49 x 65 = 36-53, 49 x 66 = 37-15, 49 x 67 = 37-64, 49 x 68 = 38-26, 49 x 69 = 38-75, 49 x 70 = 39-37, 49 x 71 = 39-86, 49 x 72 = 40-48, 49 x 73 = 41-10, 49 x 74 = 41-59, 49 x 75 = 42-21, 49 x 76 = 42-70, 49 x 77 = 43-32, 49 x 78 = 43-81, 49 x 79 = 44-43, 49 x 80 = 45-5, 49 x 81 = 45-54, 49 x 82 = 46-16, 49 x 83 = 46-65, 49 x 84 = 47-27, 49 x 85 = 47-76, 49 x 86 = 48-38, 
50 x 1 = 0-50, 50 x 2 = 1-13, 50 x 3 = 1-63, 50 x 4 = 2-26, 50 x 5 = 2-76, 50 x 6 = 3-39, 50 x 7 = 4-2, 50 x 8 = 4-52, 50 x 9 = 5-15, 50 x 10 = 5-65, 50 x 11 = 6-28, 50 x 12 = 6-78, 50 x 13 = 7-41, 50 x 14 = 8-4, 50 x 15 = 8-54, 50 x 16 = 9-17, 50 x 17 = 9-67, 50 x 18 = 10-30, 50 x 19 = 10-80, 50 x 20 = 11-43, 50 x 21 = 12-6, 50 x 22 = 12-56, 50 x 23 = 13-19, 50 x 24 = 13-69, 50 x 25 = 14-32, 50 x 26 = 14-82, 50 x 27 = 15-45, 50 x 28 = 16-8, 50 x 29 = 16-58, 50 x 30 = 17-21, 50 x 31 = 17-71, 50 x 32 = 18-34, 50 x 33 = 18-84, 50 x 34 = 19-47, 50 x 35 = 20-10, 50 x 36 = 20-60, 50 x 37 = 21-23, 50 x 38 = 21-73, 50 x 39 = 22-36, 50 x 40 = 22-86, 50 x 41 = 23-49, 50 x 42 = 24-12, 50 x 43 = 24-62, 50 x 44 = 25-25, 50 x 45 = 25-75, 50 x 46 = 26-38, 50 x 47 = 27-1, 50 x 48 = 27-51, 50 x 49 = 28-14, 50 x 50 = 28-64, 50 x 51 = 29-27, 50 x 52 = 29-77, 50 x 53 = 30-40, 50 x 54 = 31-3, 50 x 55 = 31-53, 50 x 56 = 32-16, 50 x 57 = 32-66, 50 x 58 = 33-29, 50 x 59 = 33-79, 50 x 60 = 34-42, 50 x 61 = 35-5, 50 x 62 = 35-55, 50 x 63 = 36-18, 50 x 64 = 36-68, 50 x 65 = 37-31, 50 x 66 = 37-81, 50 x 67 = 38-44, 50 x 68 = 39-7, 50 x 69 = 39-57, 50 x 70 = 40-20, 50 x 71 = 40-70, 50 x 72 = 41-33, 50 x 73 = 41-83, 50 x 74 = 42-46, 50 x 75 = 43-9, 50 x 76 = 43-59, 50 x 77 = 44-22, 50 x 78 = 44-72, 50 x 79 = 45-35, 50 x 80 = 45-85, 50 x 81 = 46-48, 50 x 82 = 47-11, 50 x 83 = 47-61, 50 x 84 = 48-24, 50 x 85 = 48-74, 50 x 86 = 49-37, 
51 x 1 = 0-51, 51 x 2 = 1-15, 51 x 3 = 1-66, 51 x 4 = 2-30, 51 x 5 = 2-81, 51 x 6 = 3-45, 51 x 7 = 4-9, 51 x 8 = 4-60, 51 x 9 = 5-24, 51 x 10 = 5-75, 51 x 11 = 6-39, 51 x 12 = 7-3, 51 x 13 = 7-54, 51 x 14 = 8-18, 51 x 15 = 8-69, 51 x 16 = 9-33, 51 x 17 = 9-84, 51 x 18 = 10-48, 51 x 19 = 11-12, 51 x 20 = 11-63, 51 x 21 = 12-27, 51 x 22 = 12-78, 51 x 23 = 13-42, 51 x 24 = 14-6, 51 x 25 = 14-57, 51 x 26 = 15-21, 51 x 27 = 15-72, 51 x 28 = 16-36, 51 x 29 = 17-0, 51 x 30 = 17-51, 51 x 31 = 18-15, 51 x 32 = 18-66, 51 x 33 = 19-30, 51 x 34 = 19-81, 51 x 35 = 20-45, 51 x 36 = 21-9, 51 x 37 = 21-60, 51 x 38 = 22-24, 51 x 39 = 22-75, 51 x 40 = 23-39, 51 x 41 = 24-3, 51 x 42 = 24-54, 51 x 43 = 25-18, 51 x 44 = 25-69, 51 x 45 = 26-33, 51 x 46 = 26-84, 51 x 47 = 27-48, 51 x 48 = 28-12, 51 x 49 = 28-63, 51 x 50 = 29-27, 51 x 51 = 29-78, 51 x 52 = 30-42, 51 x 53 = 31-6, 51 x 54 = 31-57, 51 x 55 = 32-21, 51 x 56 = 32-72, 51 x 57 = 33-36, 51 x 58 = 34-0, 51 x 59 = 34-51, 51 x 60 = 35-15, 51 x 61 = 35-66, 51 x 62 = 36-30, 51 x 63 = 36-81, 51 x 64 = 37-45, 51 x 65 = 38-9, 51 x 66 = 38-60, 51 x 67 = 39-24, 51 x 68 = 39-75, 51 x 69 = 40-39, 51 x 70 = 41-3, 51 x 71 = 41-54, 51 x 72 = 42-18, 51 x 73 = 42-69, 51 x 74 = 43-33, 51 x 75 = 43-84, 51 x 76 = 44-48, 51 x 77 = 45-12, 51 x 78 = 45-63, 51 x 79 = 46-27, 51 x 80 = 46-78, 51 x 81 = 47-42, 51 x 82 = 48-6, 51 x 83 = 48-57, 51 x 84 = 49-21, 51 x 85 = 49-72, 51 x 86 = 50-36, 
52 x 1 = 0-52, 52 x 2 = 1-17, 52 x 3 = 1-69, 52 x 4 = 2-34, 52 x 5 = 2-86, 52 x 6 = 3-51, 52 x 7 = 4-16, 52 x 8 = 4-68, 52 x 9 = 5-33, 52 x 10 = 5-85, 52 x 11 = 6-50, 52 x 12 = 7-15, 52 x 13 = 7-67, 52 x 14 = 8-32, 52 x 15 = 8-84, 52 x 16 = 9-49, 52 x 17 = 10-14, 52 x 18 = 10-66, 52 x 19 = 11-31, 52 x 20 = 11-83, 52 x 21 = 12-48, 52 x 22 = 13-13, 52 x 23 = 13-65, 52 x 24 = 14-30, 52 x 25 = 14-82, 52 x 26 = 15-47, 52 x 27 = 16-12, 52 x 28 = 16-64, 52 x 29 = 17-29, 52 x 30 = 17-81, 52 x 31 = 18-46, 52 x 32 = 19-11, 52 x 33 = 19-63, 52 x 34 = 20-28, 52 x 35 = 20-80, 52 x 36 = 21-45, 52 x 37 = 22-10, 52 x 38 = 22-62, 52 x 39 = 23-27, 52 x 40 = 23-79, 52 x 41 = 24-44, 52 x 42 = 25-9, 52 x 43 = 25-61, 52 x 44 = 26-26, 52 x 45 = 26-78, 52 x 46 = 27-43, 52 x 47 = 28-8, 52 x 48 = 28-60, 52 x 49 = 29-25, 52 x 50 = 29-77, 52 x 51 = 30-42, 52 x 52 = 31-7, 52 x 53 = 31-59, 52 x 54 = 32-24, 52 x 55 = 32-76, 52 x 56 = 33-41, 52 x 57 = 34-6, 52 x 58 = 34-58, 52 x 59 = 35-23, 52 x 60 = 35-75, 52 x 61 = 36-40, 52 x 62 = 37-5, 52 x 63 = 37-57, 52 x 64 = 38-22, 52 x 65 = 38-74, 52 x 66 = 39-39, 52 x 67 = 40-4, 52 x 68 = 40-56, 52 x 69 = 41-21, 52 x 70 = 41-73, 52 x 71 = 42-38, 52 x 72 = 43-3, 52 x 73 = 43-55, 52 x 74 = 44-20, 52 x 75 = 44-72, 52 x 76 = 45-37, 52 x 77 = 46-2, 52 x 78 = 46-54, 52 x 79 = 47-19, 52 x 80 = 47-71, 52 x 81 = 48-36, 52 x 82 = 49-1, 52 x 83 = 49-53, 52 x 84 = 50-18, 52 x 85 = 50-70, 52 x 86 = 51-35, 
53 x 1 = 0-53, 53 x 2 = 1-19, 53 x 3 = 1-72, 53 x 4 = 2-38, 53 x 5 = 3-4, 53 x 6 = 3-57, 53 x 7 = 4-23, 53 x 8 = 4-76, 53 x 9 = 5-42, 53 x 10 = 6-8, 53 x 11 = 6-61, 53 x 12 = 7-27, 53 x 13 = 7-80, 53 x 14 = 8-46, 53 x 15 = 9-12, 53 x 16 = 9-65, 53 x 17 = 10-31, 53 x 18 = 10-84, 53 x 19 = 11-50, 53 x 20 = 12-16, 53 x 21 = 12-69, 53 x 22 = 13-35, 53 x 23 = 14-1, 53 x 24 = 14-54, 53 x 25 = 15-20, 53 x 26 = 15-73, 53 x 27 = 16-39, 53 x 28 = 17-5, 53 x 29 = 17-58, 53 x 30 = 18-24, 53 x 31 = 18-77, 53 x 32 = 19-43, 53 x 33 = 20-9, 53 x 34 = 20-62, 53 x 35 = 21-28, 53 x 36 = 21-81, 53 x 37 = 22-47, 53 x 38 = 23-13, 53 x 39 = 23-66, 53 x 40 = 24-32, 53 x 41 = 24-85, 53 x 42 = 25-51, 53 x 43 = 26-17, 53 x 44 = 26-70, 53 x 45 = 27-36, 53 x 46 = 28-2, 53 x 47 = 28-55, 53 x 48 = 29-21, 53 x 49 = 29-74, 53 x 50 = 30-40, 53 x 51 = 31-6, 53 x 52 = 31-59, 53 x 53 = 32-25, 53 x 54 = 32-78, 53 x 55 = 33-44, 53 x 56 = 34-10, 53 x 57 = 34-63, 53 x 58 = 35-29, 53 x 59 = 35-82, 53 x 60 = 36-48, 53 x 61 = 37-14, 53 x 62 = 37-67, 53 x 63 = 38-33, 53 x 64 = 38-86, 53 x 65 = 39-52, 53 x 66 = 40-18, 53 x 67 = 40-71, 53 x 68 = 41-37, 53 x 69 = 42-3, 53 x 70 = 42-56, 53 x 71 = 43-22, 53 x 72 = 43-75, 53 x 73 = 44-41, 53 x 74 = 45-7, 53 x 75 = 45-60, 53 x 76 = 46-26, 53 x 77 = 46-79, 53 x 78 = 47-45, 53 x 79 = 48-11, 53 x 80 = 48-64, 53 x 81 = 49-30, 53 x 82 = 49-83, 53 x 83 = 50-49, 53 x 84 = 51-15, 53 x 85 = 51-68, 53 x 86 = 52-34, 
54 x 1 = 0-54, 54 x 2 = 1-21, 54 x 3 = 1-75, 54 x 4 = 2-42, 54 x 5 = 3-9, 54 x 6 = 3-63, 54 x 7 = 4-30, 54 x 8 = 4-84, 54 x 9 = 5-51, 54 x 10 = 6-18, 54 x 11 = 6-72, 54 x 12 = 7-39, 54 x 13 = 8-6, 54 x 14 = 8-60, 54 x 15 = 9-27, 54 x 16 = 9-81, 54 x 17 = 10-48, 54 x 18 = 11-15, 54 x 19 = 11-69, 54 x 20 = 12-36, 54 x 21 = 13-3, 54 x 22 = 13-57, 54 x 23 = 14-24, 54 x 24 = 14-78, 54 x 25 = 15-45, 54 x 26 = 16-12, 54 x 27 = 16-66, 54 x 28 = 17-33, 54 x 29 = 18-0, 54 x 30 = 18-54, 54 x 31 = 19-21, 54 x 32 = 19-75, 54 x 33 = 20-42, 54 x 34 = 21-9, 54 x 35 = 21-63, 54 x 36 = 22-30, 54 x 37 = 22-84, 54 x 38 = 23-51, 54 x 39 = 24-18, 54 x 40 = 24-72, 54 x 41 = 25-39, 54 x 42 = 26-6, 54 x 43 = 26-60, 54 x 44 = 27-27, 54 x 45 = 27-81, 54 x 46 = 28-48, 54 x 47 = 29-15, 54 x 48 = 29-69, 54 x 49 = 30-36, 54 x 50 = 31-3, 54 x 51 = 31-57, 54 x 52 = 32-24, 54 x 53 = 32-78, 54 x 54 = 33-45, 54 x 55 = 34-12, 54 x 56 = 34-66, 54 x 57 = 35-33, 54 x 58 = 36-0, 54 x 59 = 36-54, 54 x 60 = 37-21, 54 x 61 = 37-75, 54 x 62 = 38-42, 54 x 63 = 39-9, 54 x 64 = 39-63, 54 x 65 = 40-30, 54 x 66 = 40-84, 54 x 67 = 41-51, 54 x 68 = 42-18, 54 x 69 = 42-72, 54 x 70 = 43-39, 54 x 71 = 44-6, 54 x 72 = 44-60, 54 x 73 = 45-27, 54 x 74 = 45-81, 54 x 75 = 46-48, 54 x 76 = 47-15, 54 x 77 = 47-69, 54 x 78 = 48-36, 54 x 79 = 49-3, 54 x 80 = 49-57, 54 x 81 = 50-24, 54 x 82 = 50-78, 54 x 83 = 51-45, 54 x 84 = 52-12, 54 x 85 = 52-66, 54 x 86 = 53-33, 
55 x 1 = 0-55, 55 x 2 = 1-23, 55 x 3 = 1-78, 55 x 4 = 2-46, 55 x 5 = 3-14, 55 x 6 = 3-69, 55 x 7 = 4-37, 55 x 8 = 5-5, 55 x 9 = 5-60, 55 x 10 = 6-28, 55 x 11 = 6-83, 55 x 12 = 7-51, 55 x 13 = 8-19, 55 x 14 = 8-74, 55 x 15 = 9-42, 55 x 16 = 10-10, 55 x 17 = 10-65, 55 x 18 = 11-33, 55 x 19 = 12-1, 55 x 20 = 12-56, 55 x 21 = 13-24, 55 x 22 = 13-79, 55 x 23 = 14-47, 55 x 24 = 15-15, 55 x 25 = 15-70, 55 x 26 = 16-38, 55 x 27 = 17-6, 55 x 28 = 17-61, 55 x 29 = 18-29, 55 x 30 = 18-84, 55 x 31 = 19-52, 55 x 32 = 20-20, 55 x 33 = 20-75, 55 x 34 = 21-43, 55 x 35 = 22-11, 55 x 36 = 22-66, 55 x 37 = 23-34, 55 x 38 = 24-2, 55 x 39 = 24-57, 55 x 40 = 25-25, 55 x 41 = 25-80, 55 x 42 = 26-48, 55 x 43 = 27-16, 55 x 44 = 27-71, 55 x 45 = 28-39, 55 x 46 = 29-7, 55 x 47 = 29-62, 55 x 48 = 30-30, 55 x 49 = 30-85, 55 x 50 = 31-53, 55 x 51 = 32-21, 55 x 52 = 32-76, 55 x 53 = 33-44, 55 x 54 = 34-12, 55 x 55 = 34-67, 55 x 56 = 35-35, 55 x 57 = 36-3, 55 x 58 = 36-58, 55 x 59 = 37-26, 55 x 60 = 37-81, 55 x 61 = 38-49, 55 x 62 = 39-17, 55 x 63 = 39-72, 55 x 64 = 40-40, 55 x 65 = 41-8, 55 x 66 = 41-63, 55 x 67 = 42-31, 55 x 68 = 42-86, 55 x 69 = 43-54, 55 x 70 = 44-22, 55 x 71 = 44-77, 55 x 72 = 45-45, 55 x 73 = 46-13, 55 x 74 = 46-68, 55 x 75 = 47-36, 55 x 76 = 48-4, 55 x 77 = 48-59, 55 x 78 = 49-27, 55 x 79 = 49-82, 55 x 80 = 50-50, 55 x 81 = 51-18, 55 x 82 = 51-73, 55 x 83 = 52-41, 55 x 84 = 53-9, 55 x 85 = 53-64, 55 x 86 = 54-32, 
56 x 1 = 0-56, 56 x 2 = 1-25, 56 x 3 = 1-81, 56 x 4 = 2-50, 56 x 5 = 3-19, 56 x 6 = 3-75, 56 x 7 = 4-44, 56 x 8 = 5-13, 56 x 9 = 5-69, 56 x 10 = 6-38, 56 x 11 = 7-7, 56 x 12 = 7-63, 56 x 13 = 8-32, 56 x 14 = 9-1, 56 x 15 = 9-57, 56 x 16 = 10-26, 56 x 17 = 10-82, 56 x 18 = 11-51, 56 x 19 = 12-20, 56 x 20 = 12-76, 56 x 21 = 13-45, 56 x 22 = 14-14, 56 x 23 = 14-70, 56 x 24 = 15-39, 56 x 25 = 16-8, 56 x 26 = 16-64, 56 x 27 = 17-33, 56 x 28 = 18-2, 56 x 29 = 18-58, 56 x 30 = 19-27, 56 x 31 = 19-83, 56 x 32 = 20-52, 56 x 33 = 21-21, 56 x 34 = 21-77, 56 x 35 = 22-46, 56 x 36 = 23-15, 56 x 37 = 23-71, 56 x 38 = 24-40, 56 x 39 = 25-9, 56 x 40 = 25-65, 56 x 41 = 26-34, 56 x 42 = 27-3, 56 x 43 = 27-59, 56 x 44 = 28-28, 56 x 45 = 28-84, 56 x 46 = 29-53, 56 x 47 = 30-22, 56 x 48 = 30-78, 56 x 49 = 31-47, 56 x 50 = 32-16, 56 x 51 = 32-72, 56 x 52 = 33-41, 56 x 53 = 34-10, 56 x 54 = 34-66, 56 x 55 = 35-35, 56 x 56 = 36-4, 56 x 57 = 36-60, 56 x 58 = 37-29, 56 x 59 = 37-85, 56 x 60 = 38-54, 56 x 61 = 39-23, 56 x 62 = 39-79, 56 x 63 = 40-48, 56 x 64 = 41-17, 56 x 65 = 41-73, 56 x 66 = 42-42, 56 x 67 = 43-11, 56 x 68 = 43-67, 56 x 69 = 44-36, 56 x 70 = 45-5, 56 x 71 = 45-61, 56 x 72 = 46-30, 56 x 73 = 46-86, 56 x 74 = 47-55, 56 x 75 = 48-24, 56 x 76 = 48-80, 56 x 77 = 49-49, 56 x 78 = 50-18, 56 x 79 = 50-74, 56 x 80 = 51-43, 56 x 81 = 52-12, 56 x 82 = 52-68, 56 x 83 = 53-37, 56 x 84 = 54-6, 56 x 85 = 54-62, 56 x 86 = 55-31, 
57 x 1 = 0-57, 57 x 2 = 1-27, 57 x 3 = 1-84, 57 x 4 = 2-54, 57 x 5 = 3-24, 57 x 6 = 3-81, 57 x 7 = 4-51, 57 x 8 = 5-21, 57 x 9 = 5-78, 57 x 10 = 6-48, 57 x 11 = 7-18, 57 x 12 = 7-75, 57 x 13 = 8-45, 57 x 14 = 9-15, 57 x 15 = 9-72, 57 x 16 = 10-42, 57 x 17 = 11-12, 57 x 18 = 11-69, 57 x 19 = 12-39, 57 x 20 = 13-9, 57 x 21 = 13-66, 57 x 22 = 14-36, 57 x 23 = 15-6, 57 x 24 = 15-63, 57 x 25 = 16-33, 57 x 26 = 17-3, 57 x 27 = 17-60, 57 x 28 = 18-30, 57 x 29 = 19-0, 57 x 30 = 19-57, 57 x 31 = 20-27, 57 x 32 = 20-84, 57 x 33 = 21-54, 57 x 34 = 22-24, 57 x 35 = 22-81, 57 x 36 = 23-51, 57 x 37 = 24-21, 57 x 38 = 24-78, 57 x 39 = 25-48, 57 x 40 = 26-18, 57 x 41 = 26-75, 57 x 42 = 27-45, 57 x 43 = 28-15, 57 x 44 = 28-72, 57 x 45 = 29-42, 57 x 46 = 30-12, 57 x 47 = 30-69, 57 x 48 = 31-39, 57 x 49 = 32-9, 57 x 50 = 32-66, 57 x 51 = 33-36, 57 x 52 = 34-6, 57 x 53 = 34-63, 57 x 54 = 35-33, 57 x 55 = 36-3, 57 x 56 = 36-60, 57 x 57 = 37-30, 57 x 58 = 38-0, 57 x 59 = 38-57, 57 x 60 = 39-27, 57 x 61 = 39-84, 57 x 62 = 40-54, 57 x 63 = 41-24, 57 x 64 = 41-81, 57 x 65 = 42-51, 57 x 66 = 43-21, 57 x 67 = 43-78, 57 x 68 = 44-48, 57 x 69 = 45-18, 57 x 70 = 45-75, 57 x 71 = 46-45, 57 x 72 = 47-15, 57 x 73 = 47-72, 57 x 74 = 48-42, 57 x 75 = 49-12, 57 x 76 = 49-69, 57 x 77 = 50-39, 57 x 78 = 51-9, 57 x 79 = 51-66, 57 x 80 = 52-36, 57 x 81 = 53-6, 57 x 82 = 53-63, 57 x 83 = 54-33, 57 x 84 = 55-3, 57 x 85 = 55-60, 57 x 86 = 56-30, 
58 x 1 = 0-58, 58 x 2 = 1-29, 58 x 3 = 2-0, 58 x 4 = 2-58, 58 x 5 = 3-29, 58 x 6 = 4-0, 58 x 7 = 4-58, 58 x 8 = 5-29, 58 x 9 = 6-0, 58 x 10 = 6-58, 58 x 11 = 7-29, 58 x 12 = 8-0, 58 x 13 = 8-58, 58 x 14 = 9-29, 58 x 15 = 10-0, 58 x 16 = 10-58, 58 x 17 = 11-29, 58 x 18 = 12-0, 58 x 19 = 12-58, 58 x 20 = 13-29, 58 x 21 = 14-0, 58 x 22 = 14-58, 58 x 23 = 15-29, 58 x 24 = 16-0, 58 x 25 = 16-58, 58 x 26 = 17-29, 58 x 27 = 18-0, 58 x 28 = 18-58, 58 x 29 = 19-29, 58 x 30 = 20-0, 58 x 31 = 20-58, 58 x 32 = 21-29, 58 x 33 = 22-0, 58 x 34 = 22-58, 58 x 35 = 23-29, 58 x 36 = 24-0, 58 x 37 = 24-58, 58 x 38 = 25-29, 58 x 39 = 26-0, 58 x 40 = 26-58, 58 x 41 = 27-29, 58 x 42 = 28-0, 58 x 43 = 28-58, 58 x 44 = 29-29, 58 x 45 = 30-0, 58 x 46 = 30-58, 58 x 47 = 31-29, 58 x 48 = 32-0, 58 x 49 = 32-58, 58 x 50 = 33-29, 58 x 51 = 34-0, 58 x 52 = 34-58, 58 x 53 = 35-29, 58 x 54 = 36-0, 58 x 55 = 36-58, 58 x 56 = 37-29, 58 x 57 = 38-0, 58 x 58 = 38-58, 58 x 59 = 39-29, 58 x 60 = 40-0, 58 x 61 = 40-58, 58 x 62 = 41-29, 58 x 63 = 42-0, 58 x 64 = 42-58, 58 x 65 = 43-29, 58 x 66 = 44-0, 58 x 67 = 44-58, 58 x 68 = 45-29, 58 x 69 = 46-0, 58 x 70 = 46-58, 58 x 71 = 47-29, 58 x 72 = 48-0, 58 x 73 = 48-58, 58 x 74 = 49-29, 58 x 75 = 50-0, 58 x 76 = 50-58, 58 x 77 = 51-29, 58 x 78 = 52-0, 58 x 79 = 52-58, 58 x 80 = 53-29, 58 x 81 = 54-0, 58 x 82 = 54-58, 58 x 83 = 55-29, 58 x 84 = 56-0, 58 x 85 = 56-58, 58 x 86 = 57-29, 
